UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
627263	paperref:506443	paperref:505859	|	exists=NOTEXIST:P=1.0,0.0
605624	paperref:506959	paperref:507899	|
599404	paperref:506332	paperref:509407	|	exists=NOTEXIST:P=1.0,0.0
589559	paperref:510587	paperref:509687	|	exists=NOTEXIST:P=1.0,0.0
587441	paperref:506139	paperref:506138	|	exists=EXIST:P=0.0,1.0
626794	paperref:509288	paperref:509641	|	exists=NOTEXIST:P=1.0,0.0
598409	paperref:506090	paperref:506093	|	exists=EXIST:P=0.0,1.0
616505	paperref:509638	paperref:509191	|	exists=NOTEXIST:P=1.0,0.0
629326	paperref:508185	paperref:507429	|	exists=NOTEXIST:P=1.0,0.0
631381	paperref:509631	paperref:509620	|	exists=EXIST:P=0.0,1.0
618202	paperref:507334	paperref:509123	|	exists=NOTEXIST:P=1.0,0.0
603317	paperref:506338	paperref:506435	|	exists=NOTEXIST:P=1.0,0.0
618659	paperref:507336	paperref:509629	|
602700	paperref:507041	paperref:506386	|	exists=NOTEXIST:P=1.0,0.0
609061	paperref:506218	paperref:509211	|	exists=NOTEXIST:P=1.0,0.0
623515	paperref:506810	paperref:506961	|
613786	paperref:507497	paperref:510582	|
607387	paperref:509336	paperref:510182	|	exists=NOTEXIST:P=1.0,0.0
626306	paperref:508778	paperref:507446	|	exists=NOTEXIST:P=1.0,0.0
617761	paperref:510256	paperref:505883	|	exists=NOTEXIST:P=1.0,0.0
596665	paperref:511274	paperref:510741	|	exists=NOTEXIST:P=1.0,0.0
596145	paperref:509453	paperref:509639	|	exists=NOTEXIST:P=1.0,0.0
624769	paperref:511012	paperref:509574	|	exists=NOTEXIST:P=1.0,0.0
586370	paperref:509638	paperref:506844	|	exists=NOTEXIST:P=1.0,0.0
604500	paperref:509627	paperref:509665	|	exists=NOTEXIST:P=1.0,0.0
608608	paperref:506432	paperref:509690	|
629897	paperref:509785	paperref:508811	|
626093	paperref:506196	paperref:509483	|	exists=NOTEXIST:P=1.0,0.0
607432	paperref:506437	paperref:508343	|
620958	paperref:511330	paperref:507443	|	exists=NOTEXIST:P=1.0,0.0
616442	paperref:509110	paperref:508452	|	exists=NOTEXIST:P=1.0,0.0
604339	paperref:510035	paperref:506440	|	exists=NOTEXIST:P=1.0,0.0
591094	paperref:509287	paperref:506922	|	exists=NOTEXIST:P=1.0,0.0
610539	paperref:507674	paperref:507675	|	exists=EXIST:P=0.0,1.0
608561	paperref:506432	paperref:511058	|	exists=NOTEXIST:P=1.0,0.0
584557	paperref:510223	paperref:505792	|	exists=NOTEXIST:P=1.0,0.0
609602	paperref:507320	paperref:508058	|	exists=NOTEXIST:P=1.0,0.0
603021	paperref:509663	paperref:507320	|
609890	paperref:505813	paperref:506177	|
632151	paperref:508024	paperref:508022	|	exists=EXIST:P=0.0,1.0
605304	paperref:506269	paperref:507334	|	exists=NOTEXIST:P=1.0,0.0
605474	paperref:507816	paperref:509892	|
600777	paperref:509011	paperref:509012	|	exists=EXIST:P=0.0,1.0
613800	paperref:507497	paperref:509627	|
618217	paperref:509033	paperref:507334	|	exists=NOTEXIST:P=1.0,0.0
616596	paperref:511396	paperref:506395	|	exists=NOTEXIST:P=1.0,0.0
610655	paperref:508912	paperref:507497	|
618275	paperref:509956	paperref:510326	|	exists=NOTEXIST:P=1.0,0.0
592058	paperref:506341	paperref:510793	|	exists=NOTEXIST:P=1.0,0.0
613036	paperref:510646	paperref:508731	|	exists=NOTEXIST:P=1.0,0.0
598919	paperref:510044	paperref:508087	|	exists=NOTEXIST:P=1.0,0.0
613406	paperref:507705	paperref:511036	|	exists=NOTEXIST:P=1.0,0.0
627485	paperref:509616	paperref:509625	|	exists=EXIST:P=0.0,1.0
589804	paperref:509029	paperref:509618	|
621102	paperref:510672	paperref:507088	|
585716	paperref:506702	paperref:506171	|	exists=NOTEXIST:P=1.0,0.0
626833	paperref:509288	paperref:509630	|	exists=NOTEXIST:P=1.0,0.0
587294	paperref:506411	paperref:509790	|	exists=NOTEXIST:P=1.0,0.0
603755	paperref:510036	paperref:509693	|	exists=NOTEXIST:P=1.0,0.0
630038	paperref:509848	paperref:509844	|	exists=EXIST:P=0.0,1.0
590414	paperref:506924	paperref:506926	|	exists=EXIST:P=0.0,1.0
591300	paperref:510594	paperref:506444	|	exists=NOTEXIST:P=1.0,0.0
629167	paperref:510324	paperref:509640	|	exists=NOTEXIST:P=1.0,0.0
603611	paperref:510042	paperref:509093	|
587028	paperref:506303	paperref:507262	|	exists=NOTEXIST:P=1.0,0.0
591320	paperref:508893	paperref:510594	|
605604	paperref:507899	paperref:510862	|	exists=NOTEXIST:P=1.0,0.0
609007	paperref:506977	paperref:507731	|	exists=NOTEXIST:P=1.0,0.0
618802	paperref:510547	paperref:508649	|	exists=NOTEXIST:P=1.0,0.0
589784	paperref:510051	paperref:509029	|	exists=NOTEXIST:P=1.0,0.0
585167	paperref:510961	paperref:510383	|	exists=NOTEXIST:P=1.0,0.0
615239	paperref:506392	paperref:509120	|	exists=NOTEXIST:P=1.0,0.0
614779	paperref:508700	paperref:506208	|	exists=NOTEXIST:P=1.0,0.0
611009	paperref:508844	paperref:508843	|	exists=EXIST:P=0.0,1.0
594560	paperref:507726	paperref:510264	|	exists=NOTEXIST:P=1.0,0.0
616857	paperref:506731	paperref:507543	|
629025	paperref:506748	paperref:509637	|	exists=NOTEXIST:P=1.0,0.0
618711	paperref:506202	paperref:506199	|	exists=EXIST:P=0.0,1.0
604056	paperref:506337	paperref:509407	|	exists=NOTEXIST:P=1.0,0.0
609744	paperref:510040	paperref:507117	|	exists=NOTEXIST:P=1.0,0.0
590817	paperref:510595	paperref:506399	|
591954	paperref:507194	paperref:506341	|	exists=NOTEXIST:P=1.0,0.0
594036	paperref:509653	paperref:509619	|	exists=NOTEXIST:P=1.0,0.0
589061	paperref:508895	paperref:510585	|	exists=NOTEXIST:P=1.0,0.0
604260	paperref:507793	paperref:510741	|	exists=NOTEXIST:P=1.0,0.0
592475	paperref:506925	paperref:507545	|	exists=NOTEXIST:P=1.0,0.0
613882	paperref:509616	paperref:507497	|	exists=NOTEXIST:P=1.0,0.0
600159	paperref:508627	paperref:508475	|	exists=NOTEXIST:P=1.0,0.0
604049	paperref:506337	paperref:507233	|	exists=NOTEXIST:P=1.0,0.0
621267	paperref:507087	paperref:507090	|	exists=EXIST:P=0.0,1.0
595977	paperref:510328	paperref:509658	|	exists=NOTEXIST:P=1.0,0.0
621912	paperref:510494	paperref:511178	|	exists=NOTEXIST:P=1.0,0.0
598761	paperref:506784	paperref:509641	|	exists=NOTEXIST:P=1.0,0.0
605689	paperref:506748	paperref:506268	|	exists=NOTEXIST:P=1.0,0.0
585688	paperref:506846	paperref:506389	|	exists=NOTEXIST:P=1.0,0.0
601585	paperref:506388	paperref:508871	|	exists=NOTEXIST:P=1.0,0.0
631225	paperref:506610	paperref:506687	|
612506	paperref:507701	paperref:507702	|	exists=EXIST:P=0.0,1.0
608741	paperref:507811	paperref:510573	|
616791	paperref:508147	paperref:508148	|
618950	paperref:506286	paperref:510482	|	exists=NOTEXIST:P=1.0,0.0
588230	paperref:506849	paperref:509455	|	exists=NOTEXIST:P=1.0,0.0
601250	paperref:510325	paperref:510033	|	exists=NOTEXIST:P=1.0,0.0
596848	paperref:508080	paperref:509121	|	exists=NOTEXIST:P=1.0,0.0
622109	paperref:509823	paperref:509824	|	exists=EXIST:P=0.0,1.0
631159	paperref:509638	paperref:506713	|	exists=NOTEXIST:P=1.0,0.0
627099	paperref:507979	paperref:509618	|	exists=NOTEXIST:P=1.0,0.0
587615	paperref:509626	paperref:510388	|	exists=NOTEXIST:P=1.0,0.0
632091	paperref:511044	paperref:511043	|
631167	paperref:508489	paperref:506608	|	exists=NOTEXIST:P=1.0,0.0
628375	paperref:507423	paperref:507425	|	exists=EXIST:P=0.0,1.0
586774	paperref:510160	paperref:510163	|	exists=EXIST:P=0.0,1.0
613811	paperref:508231	paperref:507497	|	exists=NOTEXIST:P=1.0,0.0
588941	paperref:510384	paperref:509639	|
620360	paperref:507118	paperref:508344	|	exists=NOTEXIST:P=1.0,0.0
613428	paperref:509962	paperref:509940	|
587600	paperref:506351	paperref:506350	|	exists=EXIST:P=0.0,1.0
610911	paperref:507666	paperref:510041	|	exists=NOTEXIST:P=1.0,0.0
611317	paperref:509087	paperref:506395	|	exists=NOTEXIST:P=1.0,0.0
619556	paperref:509694	paperref:509687	|
609545	paperref:508058	paperref:509640	|	exists=NOTEXIST:P=1.0,0.0
616707	paperref:507542	paperref:509287	|	exists=NOTEXIST:P=1.0,0.0
609735	paperref:507320	paperref:510040	|
598364	paperref:506783	paperref:509640	|
590097	paperref:510593	paperref:509627	|
628909	paperref:508731	paperref:511178	|	exists=NOTEXIST:P=1.0,0.0
588643	paperref:507258	paperref:507406	|	exists=NOTEXIST:P=1.0,0.0
606993	paperref:509338	paperref:509339	|	exists=EXIST:P=0.0,1.0
616077	paperref:509501	paperref:506988	|	exists=NOTEXIST:P=1.0,0.0
597404	paperref:508083	paperref:507321	|	exists=NOTEXIST:P=1.0,0.0
624880	paperref:510334	paperref:510573	|	exists=NOTEXIST:P=1.0,0.0
610421	paperref:510042	paperref:510047	|	exists=EXIST:P=0.0,1.0
595187	paperref:510156	paperref:506400	|	exists=NOTEXIST:P=1.0,0.0
627862	paperref:507902	paperref:507428	|
619893	paperref:508731	paperref:511290	|	exists=NOTEXIST:P=1.0,0.0
609926	paperref:510907	paperref:506964	|	exists=NOTEXIST:P=1.0,0.0
625969	paperref:507902	paperref:506399	|	exists=NOTEXIST:P=1.0,0.0
622955	paperref:509697	paperref:507321	|	exists=NOTEXIST:P=1.0,0.0
620091	paperref:506104	paperref:507488	|	exists=NOTEXIST:P=1.0,0.0
627231	paperref:506443	paperref:509700	|	exists=NOTEXIST:P=1.0,0.0
600750	paperref:506916	paperref:507702	|	exists=NOTEXIST:P=1.0,0.0
612637	paperref:510045	paperref:510049	|	exists=EXIST:P=0.0,1.0
606641	paperref:507894	paperref:507982	|	exists=NOTEXIST:P=1.0,0.0
591843	paperref:507039	paperref:507728	|	exists=NOTEXIST:P=1.0,0.0
584147	paperref:507164	paperref:510015	|
611442	paperref:511418	paperref:505994	|
587924	paperref:505872	paperref:509637	|	exists=NOTEXIST:P=1.0,0.0
618270	paperref:509695	paperref:509956	|	exists=NOTEXIST:P=1.0,0.0
618250	paperref:507667	paperref:507334	|
590427	paperref:506924	paperref:509634	|	exists=NOTEXIST:P=1.0,0.0
597422	paperref:509450	paperref:509037	|	exists=NOTEXIST:P=1.0,0.0
623993	paperref:509698	paperref:508564	|	exists=NOTEXIST:P=1.0,0.0
625780	paperref:507763	paperref:507764	|	exists=EXIST:P=0.0,1.0
618870	paperref:506286	paperref:507193	|	exists=NOTEXIST:P=1.0,0.0
627025	paperref:506441	paperref:509639	|	exists=NOTEXIST:P=1.0,0.0
602756	paperref:507041	paperref:507390	|	exists=NOTEXIST:P=1.0,0.0
618513	paperref:509035	paperref:507335	|	exists=NOTEXIST:P=1.0,0.0
584210	paperref:509645	paperref:506543	|	exists=NOTEXIST:P=1.0,0.0
631195	paperref:511038	paperref:511040	|	exists=EXIST:P=0.0,1.0
607625	paperref:509406	paperref:506434	|	exists=NOTEXIST:P=1.0,0.0
609351	paperref:510547	paperref:509332	|	exists=NOTEXIST:P=1.0,0.0
588661	paperref:509311	paperref:509313	|	exists=EXIST:P=0.0,1.0
621990	paperref:506242	paperref:510333	|	exists=NOTEXIST:P=1.0,0.0
588285	paperref:506849	paperref:507390	|	exists=NOTEXIST:P=1.0,0.0
632234	paperref:509373	paperref:509374	|	exists=EXIST:P=0.0,1.0
600596	paperref:509979	paperref:509956	|	exists=NOTEXIST:P=1.0,0.0
623880	paperref:509271	paperref:507327	|	exists=NOTEXIST:P=1.0,0.0
602741	paperref:507041	paperref:509209	|	exists=NOTEXIST:P=1.0,0.0
595253	paperref:510156	paperref:509661	|	exists=NOTEXIST:P=1.0,0.0
631901	paperref:508481	paperref:509487	|	exists=NOTEXIST:P=1.0,0.0
594620	paperref:506977	paperref:507726	|	exists=NOTEXIST:P=1.0,0.0
616620	paperref:507277	paperref:509628	|	exists=NOTEXIST:P=1.0,0.0
620220	paperref:509035	paperref:507666	|
604952	paperref:507284	paperref:508799	|	exists=NOTEXIST:P=1.0,0.0
591403	paperref:510594	paperref:507192	|	exists=NOTEXIST:P=1.0,0.0
590434	paperref:506924	paperref:509408	|	exists=NOTEXIST:P=1.0,0.0
586563	paperref:508403	paperref:510930	|	exists=NOTEXIST:P=1.0,0.0
623158	paperref:508477	paperref:509696	|	exists=NOTEXIST:P=1.0,0.0
619298	paperref:509686	paperref:507193	|	exists=NOTEXIST:P=1.0,0.0
593815	paperref:507993	paperref:510733	|	exists=NOTEXIST:P=1.0,0.0
593314	paperref:507008	paperref:507728	|
603487	paperref:506398	paperref:507042	|
590219	paperref:507258	paperref:506046	|	exists=NOTEXIST:P=1.0,0.0
592107	paperref:506351	paperref:508914	|
612375	paperref:509189	paperref:509641	|	exists=NOTEXIST:P=1.0,0.0
621026	paperref:507089	paperref:509031	|
585202	paperref:508852	paperref:507721	|
588864	paperref:506963	paperref:506709	|	exists=NOTEXIST:P=1.0,0.0
618480	paperref:506177	paperref:508586	|
604628	paperref:510797	paperref:508589	|	exists=NOTEXIST:P=1.0,0.0
625144	paperref:506441	paperref:509693	|
626262	paperref:506742	paperref:506741	|	exists=EXIST:P=0.0,1.0
600487	paperref:508057	paperref:509979	|	exists=NOTEXIST:P=1.0,0.0
627854	paperref:507902	paperref:507426	|	exists=NOTEXIST:P=1.0,0.0
624603	paperref:508477	paperref:507191	|	exists=NOTEXIST:P=1.0,0.0
601868	paperref:509661	paperref:510043	|	exists=NOTEXIST:P=1.0,0.0
624386	paperref:511013	paperref:510582	|	exists=NOTEXIST:P=1.0,0.0
584289	paperref:508170	paperref:509645	|	exists=NOTEXIST:P=1.0,0.0
597171	paperref:507672	paperref:506788	|	exists=NOTEXIST:P=1.0,0.0
628124	paperref:507314	paperref:507315	|	exists=EXIST:P=0.0,1.0
602793	paperref:508476	paperref:506335	|	exists=NOTEXIST:P=1.0,0.0
605830	paperref:506545	paperref:506546	|	exists=EXIST:P=0.0,1.0
620167	paperref:510105	paperref:507771	|	exists=NOTEXIST:P=1.0,0.0
593324	paperref:508104	paperref:507728	|
620483	paperref:507182	paperref:511422	|
610839	paperref:510041	paperref:506391	|
615862	paperref:509281	paperref:507540	|
619158	paperref:507064	paperref:510270	|	exists=NOTEXIST:P=1.0,0.0
589414	paperref:510586	paperref:506336	|	exists=NOTEXIST:P=1.0,0.0
631825	paperref:509035	paperref:509031	|	exists=EXIST:P=0.0,1.0
611978	paperref:506863	paperref:510761	|	exists=NOTEXIST:P=1.0,0.0
588520	paperref:508496	paperref:506592	|	exists=NOTEXIST:P=1.0,0.0
609659	paperref:506388	paperref:510040	|	exists=NOTEXIST:P=1.0,0.0
628658	paperref:511243	paperref:510328	|	exists=NOTEXIST:P=1.0,0.0
627730	paperref:509281	paperref:509280	|	exists=EXIST:P=0.0,1.0
611769	paperref:507671	paperref:509339	|	exists=NOTEXIST:P=1.0,0.0
602911	paperref:510035	paperref:506335	|	exists=NOTEXIST:P=1.0,0.0
628439	paperref:511058	paperref:510329	|	exists=NOTEXIST:P=1.0,0.0
608144	paperref:506432	paperref:506435	|	exists=EXIST:P=0.0,1.0
600689	paperref:507358	paperref:507617	|
594419	paperref:508170	paperref:507978	|
632220	paperref:510671	paperref:507093	|
631530	paperref:508489	paperref:507163	|
604976	paperref:510907	paperref:506541	|	exists=NOTEXIST:P=1.0,0.0
622875	paperref:509634	paperref:506964	|
597355	paperref:508083	paperref:509212	|	exists=NOTEXIST:P=1.0,0.0
603509	paperref:507042	paperref:506218	|	exists=NOTEXIST:P=1.0,0.0
595686	paperref:509171	paperref:509172	|	exists=EXIST:P=0.0,1.0
624616	paperref:506440	paperref:507191	|	exists=NOTEXIST:P=1.0,0.0
629698	paperref:511245	paperref:509621	|	exists=NOTEXIST:P=1.0,0.0
630532	paperref:506716	paperref:506719	|	exists=EXIST:P=0.0,1.0
627819	paperref:507847	paperref:509596	|	exists=NOTEXIST:P=1.0,0.0
612207	paperref:510047	paperref:506395	|
597534	paperref:508416	paperref:509092	|
590801	paperref:509409	paperref:510595	|
591768	paperref:507039	paperref:509666	|	exists=NOTEXIST:P=1.0,0.0
587395	paperref:510032	paperref:510589	|	exists=NOTEXIST:P=1.0,0.0
611126	paperref:507492	paperref:508913	|	exists=NOTEXIST:P=1.0,0.0
591695	paperref:509635	paperref:506927	|	exists=NOTEXIST:P=1.0,0.0
599966	paperref:510036	paperref:506333	|	exists=NOTEXIST:P=1.0,0.0
627956	paperref:507423	paperref:507421	|	exists=EXIST:P=0.0,1.0
599246	paperref:510493	paperref:510442	|	exists=NOTEXIST:P=1.0,0.0
621311	paperref:510780	paperref:510779	|
601141	paperref:506339	paperref:511060	|
606192	paperref:511138	paperref:509321	|
620988	paperref:509121	paperref:506745	|
590794	paperref:510595	paperref:509625	|	exists=NOTEXIST:P=1.0,0.0
587469	paperref:508405	paperref:507266	|	exists=NOTEXIST:P=1.0,0.0
613193	paperref:507704	paperref:509680	|	exists=NOTEXIST:P=1.0,0.0
607470	paperref:506437	paperref:509407	|	exists=NOTEXIST:P=1.0,0.0
604099	paperref:506337	paperref:509633	|	exists=NOTEXIST:P=1.0,0.0
626671	paperref:509286	paperref:509620	|	exists=NOTEXIST:P=1.0,0.0
595348	paperref:506553	paperref:507206	|	exists=NOTEXIST:P=1.0,0.0
587870	paperref:506918	paperref:507728	|
590351	paperref:506924	paperref:506440	|	exists=NOTEXIST:P=1.0,0.0
620773	paperref:509285	paperref:506730	|	exists=NOTEXIST:P=1.0,0.0
614261	paperref:506959	paperref:505902	|
620846	paperref:507691	paperref:511181	|	exists=NOTEXIST:P=1.0,0.0
603112	paperref:507667	paperref:509663	|	exists=NOTEXIST:P=1.0,0.0
615880	paperref:509698	paperref:507540	|	exists=NOTEXIST:P=1.0,0.0
610941	paperref:510539	paperref:510531	|	exists=EXIST:P=0.0,1.0
590613	paperref:508634	paperref:509140	|
616011	paperref:506393	paperref:507336	|
623028	paperref:509563	paperref:509205	|	exists=NOTEXIST:P=1.0,0.0
592264	paperref:506340	paperref:509631	|
623413	paperref:509694	paperref:508478	|
616821	paperref:507543	paperref:507189	|	exists=NOTEXIST:P=1.0,0.0
603524	paperref:507042	paperref:511014	|	exists=NOTEXIST:P=1.0,0.0
589865	paperref:507118	paperref:509029	|	exists=NOTEXIST:P=1.0,0.0
630715	paperref:506123	paperref:507630	|	exists=NOTEXIST:P=1.0,0.0
628481	paperref:511068	paperref:511057	|	exists=NOTEXIST:P=1.0,0.0
625720	paperref:509691	paperref:509641	|	exists=NOTEXIST:P=1.0,0.0
585560	paperref:506608	paperref:508495	|	exists=NOTEXIST:P=1.0,0.0
590531	paperref:508627	paperref:510592	|	exists=NOTEXIST:P=1.0,0.0
603252	paperref:509635	paperref:510037	|
590681	paperref:510595	paperref:509641	|	exists=NOTEXIST:P=1.0,0.0
615160	paperref:507993	paperref:509037	|	exists=NOTEXIST:P=1.0,0.0
599083	paperref:510372	paperref:509273	|	exists=NOTEXIST:P=1.0,0.0
595811	paperref:506554	paperref:509617	|	exists=NOTEXIST:P=1.0,0.0
624354	paperref:507424	paperref:509063	|
618396	paperref:509033	paperref:510050	|	exists=NOTEXIST:P=1.0,0.0
599416	paperref:506332	paperref:510572	|	exists=NOTEXIST:P=1.0,0.0
588302	paperref:509616	paperref:510163	|	exists=NOTEXIST:P=1.0,0.0
609414	paperref:509210	paperref:506388	|	exists=NOTEXIST:P=1.0,0.0
623057	paperref:509419	paperref:507576	|
605383	paperref:509186	paperref:511422	|	exists=NOTEXIST:P=1.0,0.0
629449	paperref:510615	paperref:510614	|	exists=EXIST:P=0.0,1.0
614401	paperref:507731	paperref:510282	|	exists=NOTEXIST:P=1.0,0.0
594430	paperref:508170	paperref:510050	|
597309	paperref:511164	paperref:507081	|	exists=NOTEXIST:P=1.0,0.0
587502	paperref:506586	paperref:507263	|	exists=NOTEXIST:P=1.0,0.0
615927	paperref:507279	paperref:509626	|
622114	paperref:508734	paperref:510491	|	exists=NOTEXIST:P=1.0,0.0
627947	paperref:509631	paperref:509283	|
589331	paperref:510586	paperref:507189	|	exists=NOTEXIST:P=1.0,0.0
629665	paperref:508480	paperref:508479	|	exists=EXIST:P=0.0,1.0
613120	paperref:506956	paperref:510043	|
601780	paperref:506384	paperref:509661	|
625147	paperref:506443	paperref:509693	|	exists=NOTEXIST:P=1.0,0.0
592674	paperref:510379	paperref:509630	|	exists=NOTEXIST:P=1.0,0.0
619735	paperref:510805	paperref:507025	|	exists=NOTEXIST:P=1.0,0.0
612956	paperref:507703	paperref:507706	|	exists=EXIST:P=0.0,1.0
615664	paperref:508798	paperref:506956	|	exists=NOTEXIST:P=1.0,0.0
598061	paperref:506552	paperref:506784	|	exists=NOTEXIST:P=1.0,0.0
613414	paperref:509226	paperref:509671	|	exists=NOTEXIST:P=1.0,0.0
588362	paperref:507428	paperref:508005	|
599325	paperref:508310	paperref:509332	|
606904	paperref:509210	paperref:506750	|
590723	paperref:510595	paperref:506442	|	exists=NOTEXIST:P=1.0,0.0
625328	paperref:509692	paperref:508480	|	exists=NOTEXIST:P=1.0,0.0
622051	paperref:508343	paperref:511057	|	exists=NOTEXIST:P=1.0,0.0
625795	paperref:508489	paperref:511187	|	exists=NOTEXIST:P=1.0,0.0
606930	paperref:506046	paperref:510685	|	exists=NOTEXIST:P=1.0,0.0
587368	paperref:510589	paperref:509627	|	exists=NOTEXIST:P=1.0,0.0
593405	paperref:511378	paperref:509292	|	exists=NOTEXIST:P=1.0,0.0
596486	paperref:507411	paperref:510671	|	exists=NOTEXIST:P=1.0,0.0
607407	paperref:506049	paperref:506044	|	exists=EXIST:P=0.0,1.0
588107	paperref:510519	paperref:510075	|	exists=NOTEXIST:P=1.0,0.0
616955	paperref:506398	paperref:509628	|
615855	paperref:506303	paperref:509229	|
610097	paperref:509892	paperref:511117	|	exists=NOTEXIST:P=1.0,0.0
595108	paperref:508057	paperref:510156	|	exists=NOTEXIST:P=1.0,0.0
617568	paperref:509954	paperref:506958	|	exists=NOTEXIST:P=1.0,0.0
606671	paperref:509337	paperref:511434	|	exists=NOTEXIST:P=1.0,0.0
591432	paperref:507408	paperref:506906	|	exists=NOTEXIST:P=1.0,0.0
588871	paperref:507902	paperref:506709	|	exists=NOTEXIST:P=1.0,0.0
627264	paperref:506443	paperref:509632	|
615039	paperref:506879	paperref:506880	|	exists=EXIST:P=0.0,1.0
622016	paperref:510325	paperref:508712	|
601744	paperref:507644	paperref:507639	|	exists=EXIST:P=0.0,1.0
612803	paperref:511292	paperref:510645	|	exists=NOTEXIST:P=1.0,0.0
617764	paperref:505883	paperref:510762	|	exists=NOTEXIST:P=1.0,0.0
595962	paperref:509658	paperref:510326	|	exists=NOTEXIST:P=1.0,0.0
629693	paperref:511245	paperref:509640	|
592540	paperref:506925	paperref:509280	|	exists=NOTEXIST:P=1.0,0.0
621623	paperref:506244	paperref:510330	|	exists=NOTEXIST:P=1.0,0.0
613539	paperref:510045	paperref:506959	|	exists=NOTEXIST:P=1.0,0.0
587159	paperref:507252	paperref:511153	|	exists=NOTEXIST:P=1.0,0.0
625626	paperref:507320	paperref:509032	|	exists=NOTEXIST:P=1.0,0.0
601445	paperref:507645	paperref:510133	|	exists=NOTEXIST:P=1.0,0.0
609817	paperref:507677	paperref:507731	|	exists=NOTEXIST:P=1.0,0.0
609171	paperref:506433	paperref:507540	|	exists=NOTEXIST:P=1.0,0.0
628405	paperref:507970	paperref:511396	|
626497	paperref:507018	paperref:507075	|	exists=NOTEXIST:P=1.0,0.0
602647	paperref:509092	paperref:506063	|
615296	paperref:506392	paperref:509031	|
600056	paperref:509883	paperref:506874	|	exists=NOTEXIST:P=1.0,0.0
624193	paperref:509035	paperref:511014	|
614392	paperref:506123	paperref:510282	|	exists=NOTEXIST:P=1.0,0.0
624178	paperref:507326	paperref:509639	|	exists=NOTEXIST:P=1.0,0.0
621568	paperref:506244	paperref:509406	|	exists=NOTEXIST:P=1.0,0.0
615793	paperref:506394	paperref:506745	|	exists=NOTEXIST:P=1.0,0.0
613968	paperref:511206	paperref:507243	|	exists=NOTEXIST:P=1.0,0.0
592145	paperref:506340	paperref:509487	|
624671	paperref:507190	paperref:508479	|	exists=NOTEXIST:P=1.0,0.0
589035	paperref:511240	paperref:507267	|	exists=NOTEXIST:P=1.0,0.0
615870	paperref:510327	paperref:507540	|	exists=NOTEXIST:P=1.0,0.0
629659	paperref:508479	paperref:509640	|	exists=NOTEXIST:P=1.0,0.0
614186	paperref:509193	paperref:509632	|
606569	paperref:507092	paperref:509666	|	exists=NOTEXIST:P=1.0,0.0
597237	paperref:507413	paperref:507900	|
589836	paperref:509030	paperref:509029	|
614060	paperref:505992	paperref:505994	|	exists=EXIST:P=0.0,1.0
598575	paperref:508084	paperref:510043	|	exists=NOTEXIST:P=1.0,0.0
617901	paperref:509955	paperref:509634	|	exists=NOTEXIST:P=1.0,0.0
620476	paperref:506172	paperref:510833	|	exists=NOTEXIST:P=1.0,0.0
623614	paperref:507902	paperref:507982	|	exists=NOTEXIST:P=1.0,0.0
628596	paperref:509619	paperref:509636	|	exists=EXIST:P=0.0,1.0
608356	paperref:509619	paperref:509290	|
593750	paperref:510394	paperref:509166	|	exists=NOTEXIST:P=1.0,0.0
590242	paperref:507258	paperref:506977	|
598975	paperref:506011	paperref:506010	|	exists=EXIST:P=0.0,1.0
594264	paperref:508170	paperref:506960	|	exists=NOTEXIST:P=1.0,0.0
616190	paperref:506420	paperref:510483	|	exists=NOTEXIST:P=1.0,0.0
595135	paperref:510156	paperref:506592	|	exists=NOTEXIST:P=1.0,0.0
618037	paperref:506769	paperref:511001	|	exists=NOTEXIST:P=1.0,0.0
622809	paperref:509602	paperref:509603	|	exists=EXIST:P=0.0,1.0
586666	paperref:511264	paperref:511265	|	exists=EXIST:P=0.0,1.0
599882	paperref:506333	paperref:507816	|	exists=NOTEXIST:P=1.0,0.0
617161	paperref:506397	paperref:506220	|	exists=NOTEXIST:P=1.0,0.0
592320	paperref:509871	paperref:510075	|	exists=NOTEXIST:P=1.0,0.0
605327	paperref:506269	paperref:506744	|	exists=NOTEXIST:P=1.0,0.0
614149	paperref:510768	paperref:510281	|	exists=NOTEXIST:P=1.0,0.0
622359	paperref:509258	paperref:508937	|
586710	paperref:506845	paperref:508718	|	exists=NOTEXIST:P=1.0,0.0
617582	paperref:509954	paperref:506590	|
598482	paperref:508084	paperref:506542	|	exists=NOTEXIST:P=1.0,0.0
596059	paperref:509766	paperref:509570	|	exists=NOTEXIST:P=1.0,0.0
607072	paperref:506439	paperref:509699	|	exists=NOTEXIST:P=1.0,0.0
629136	paperref:507427	paperref:508184	|	exists=NOTEXIST:P=1.0,0.0
613173	paperref:510043	paperref:509630	|	exists=NOTEXIST:P=1.0,0.0
597397	paperref:508083	paperref:509661	|	exists=NOTEXIST:P=1.0,0.0
607708	paperref:506386	paperref:509034	|	exists=NOTEXIST:P=1.0,0.0
591631	paperref:509697	paperref:506927	|	exists=NOTEXIST:P=1.0,0.0
625640	paperref:507320	paperref:509288	|	exists=NOTEXIST:P=1.0,0.0
623211	paperref:509696	paperref:509693	|	exists=EXIST:P=0.0,1.0
602243	paperref:509662	paperref:510050	|
615773	paperref:509563	paperref:506394	|
625604	paperref:510331	paperref:509691	|	exists=NOTEXIST:P=1.0,0.0
607509	paperref:506437	paperref:507320	|	exists=NOTEXIST:P=1.0,0.0
