UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
114813	paperref:3622	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
101782	paperref:3904	paperref:3105	|	exists=NOTEXIST:P=1.0,0.0
116383	paperref:3403	paperref:2537	|	exists=NOTEXIST:P=1.0,0.0
124827	paperref:3872	paperref:4252	|
134060	paperref:2708	paperref:1374	|	exists=NOTEXIST:P=1.0,0.0
93366	paperref:4166	paperref:3897	|
98002	paperref:5146	paperref:1141	|
90517	paperref:3831	paperref:4165	|	exists=NOTEXIST:P=1.0,0.0
128808	paperref:497	paperref:632	|
95026	paperref:4540	paperref:651	|
77383	paperref:2022	paperref:497	|
101140	paperref:801	paperref:5222	|
109963	paperref:4344	paperref:1964	|
111587	paperref:4620	paperref:5035	|
107957	paperref:5259	paperref:5249	|
128157	paperref:5635	paperref:5001	|
102825	paperref:1746	paperref:1744	|	exists=EXIST:P=0.0,1.0
86603	paperref:444	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
85569	paperref:3344	paperref:3547	|
111572	paperref:101	paperref:3492	|	exists=NOTEXIST:P=1.0,0.0
91182	paperref:4598	paperref:3830	|
100030	paperref:2385	paperref:3525	|	exists=NOTEXIST:P=1.0,0.0
84336	paperref:5567	paperref:3871	|	exists=NOTEXIST:P=1.0,0.0
97079	paperref:454	paperref:4806	|	exists=NOTEXIST:P=1.0,0.0
80211	paperref:1219	paperref:2020	|
75475	paperref:548	paperref:4103	|	exists=NOTEXIST:P=1.0,0.0
129531	paperref:5532	paperref:5533	|
94694	paperref:595	paperref:3333	|	exists=NOTEXIST:P=1.0,0.0
90190	paperref:3909	paperref:1133	|
99063	paperref:4627	paperref:599	|
129119	paperref:3899	paperref:4806	|
131657	paperref:3444	paperref:5491	|
117022	paperref:648	paperref:2552	|	exists=NOTEXIST:P=1.0,0.0
122429	paperref:606	paperref:3334	|
105182	paperref:2853	paperref:327	|
103235	paperref:3105	paperref:3897	|	exists=NOTEXIST:P=1.0,0.0
97859	paperref:453	paperref:3104	|
79357	paperref:4544	paperref:1133	|	exists=NOTEXIST:P=1.0,0.0
117904	paperref:643	paperref:4246	|
133246	paperref:2108	paperref:1637	|
109826	paperref:4980	paperref:4599	|
92692	paperref:2929	paperref:1175	|	exists=NOTEXIST:P=1.0,0.0
83145	paperref:3127	paperref:927	|	exists=NOTEXIST:P=1.0,0.0
86021	paperref:512	paperref:5450	|	exists=NOTEXIST:P=1.0,0.0
102028	paperref:3911	paperref:651	|
106291	paperref:2587	paperref:5083	|
90120	paperref:1753	paperref:3493	|	exists=NOTEXIST:P=1.0,0.0
108972	paperref:549	paperref:4800	|
111311	paperref:3911	paperref:3848	|	exists=NOTEXIST:P=1.0,0.0
109409	paperref:4261	paperref:3417	|	exists=NOTEXIST:P=1.0,0.0
91342	paperref:3403	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
83319	paperref:1376	paperref:2521	|
109631	paperref:804	paperref:2699	|
115403	paperref:4628	paperref:4625	|
86488	paperref:3827	paperref:3876	|	exists=NOTEXIST:P=1.0,0.0
99269	paperref:3838	paperref:203	|
113450	paperref:1545	paperref:3249	|	exists=NOTEXIST:P=1.0,0.0
100537	paperref:653	paperref:3622	|	exists=NOTEXIST:P=1.0,0.0
105775	paperref:1912	paperref:3040	|
93639	paperref:941	paperref:4242	|
79043	paperref:3497	paperref:1488	|
128755	paperref:497	paperref:4233	|	exists=NOTEXIST:P=1.0,0.0
93759	paperref:4164	paperref:4542	|
77752	paperref:1402	paperref:3897	|
112193	paperref:3038	paperref:2768	|
86265	paperref:4590	paperref:3827	|
84730	paperref:3240	paperref:443	|
97806	paperref:3834	paperref:960	|	exists=NOTEXIST:P=1.0,0.0
122816	paperref:1916	paperref:483	|	exists=NOTEXIST:P=1.0,0.0
110346	paperref:1544	paperref:3846	|
124727	paperref:1622	paperref:4022	|	exists=NOTEXIST:P=1.0,0.0
97126	paperref:4893	paperref:4998	|	exists=NOTEXIST:P=1.0,0.0
109591	paperref:5074	paperref:2699	|	exists=NOTEXIST:P=1.0,0.0
85459	paperref:3304	paperref:275	|	exists=NOTEXIST:P=1.0,0.0
80646	paperref:3906	paperref:4545	|	exists=NOTEXIST:P=1.0,0.0
104260	paperref:3841	paperref:3897	|	exists=NOTEXIST:P=1.0,0.0
79717	paperref:3530	paperref:1406	|	exists=NOTEXIST:P=1.0,0.0
120825	paperref:563	paperref:3122	|	exists=NOTEXIST:P=1.0,0.0
120828	paperref:563	paperref:1708	|	exists=NOTEXIST:P=1.0,0.0
131472	paperref:1166	paperref:1169	|	exists=EXIST:P=0.0,1.0
113532	paperref:3851	paperref:4367	|
89823	paperref:3832	paperref:4800	|	exists=NOTEXIST:P=1.0,0.0
100180	paperref:2662	paperref:749	|
85802	paperref:1219	paperref:631	|	exists=NOTEXIST:P=1.0,0.0
131445	paperref:1635	paperref:1641	|
86653	paperref:2614	paperref:5451	|
94175	paperref:1054	paperref:596	|
88969	paperref:3911	paperref:1138	|
86081	paperref:3548	paperref:1141	|
103436	paperref:3330	paperref:1546	|
132008	paperref:1708	paperref:5224	|	exists=NOTEXIST:P=1.0,0.0
95353	paperref:4840	paperref:4842	|	exists=EXIST:P=0.0,1.0
111087	paperref:1532	paperref:3848	|
125026	paperref:37	paperref:1554	|	exists=NOTEXIST:P=1.0,0.0
119320	paperref:3875	paperref:3422	|
109143	paperref:3416	paperref:3250	|	exists=NOTEXIST:P=1.0,0.0
92686	paperref:5325	paperref:3902	|	exists=NOTEXIST:P=1.0,0.0
89882	paperref:1086	paperref:1091	|
92362	paperref:551	paperref:4536	|
126430	paperref:3127	paperref:1704	|
110344	paperref:3846	paperref:4797	|	exists=NOTEXIST:P=1.0,0.0
133038	paperref:2193	paperref:1635	|	exists=NOTEXIST:P=1.0,0.0
85680	paperref:3785	paperref:4926	|	exists=NOTEXIST:P=1.0,0.0
96039	paperref:3483	paperref:1534	|	exists=NOTEXIST:P=1.0,0.0
129546	paperref:4261	paperref:5603	|
107025	paperref:1816	paperref:5171	|	exists=NOTEXIST:P=1.0,0.0
112516	paperref:4147	paperref:1918	|
117485	paperref:431	paperref:1601	|	exists=NOTEXIST:P=1.0,0.0
98467	paperref:2381	paperref:3332	|
106761	paperref:1939	paperref:204	|	exists=NOTEXIST:P=1.0,0.0
101697	paperref:3842	paperref:4246	|	exists=NOTEXIST:P=1.0,0.0
123695	paperref:4681	paperref:4819	|	exists=NOTEXIST:P=1.0,0.0
123970	paperref:1674	paperref:2954	|
81905	paperref:3618	paperref:3496	|
100022	paperref:878	paperref:497	|	exists=NOTEXIST:P=1.0,0.0
114587	paperref:924	paperref:5184	|	exists=NOTEXIST:P=1.0,0.0
85823	paperref:1219	paperref:996	|	exists=NOTEXIST:P=1.0,0.0
109497	paperref:5586	paperref:3445	|	exists=NOTEXIST:P=1.0,0.0
96333	paperref:3274	paperref:2329	|	exists=NOTEXIST:P=1.0,0.0
91521	paperref:4538	paperref:653	|	exists=NOTEXIST:P=1.0,0.0
103754	paperref:1746	paperref:1242	|	exists=NOTEXIST:P=1.0,0.0
95847	paperref:4190	paperref:2004	|	exists=NOTEXIST:P=1.0,0.0
79532	paperref:1489	paperref:3845	|	exists=NOTEXIST:P=1.0,0.0
128029	paperref:4190	paperref:4805	|	exists=NOTEXIST:P=1.0,0.0
87203	paperref:3829	paperref:3904	|
93284	paperref:306	paperref:1617	|	exists=NOTEXIST:P=1.0,0.0
123846	paperref:600	paperref:2291	|	exists=NOTEXIST:P=1.0,0.0
129642	paperref:2111	paperref:1635	|	exists=NOTEXIST:P=1.0,0.0
89155	paperref:4244	paperref:1755	|	exists=NOTEXIST:P=1.0,0.0
83682	paperref:3397	paperref:3830	|
112038	paperref:1236	paperref:1241	|	exists=EXIST:P=0.0,1.0
96052	paperref:2703	paperref:4224	|	exists=NOTEXIST:P=1.0,0.0
84827	paperref:3850	paperref:2396	|
125453	paperref:4257	paperref:1175	|
120225	paperref:2180	paperref:602	|	exists=NOTEXIST:P=1.0,0.0
131518	paperref:4467	paperref:94	|	exists=NOTEXIST:P=1.0,0.0
116356	paperref:3629	paperref:70	|
133926	paperref:478	paperref:2291	|	exists=NOTEXIST:P=1.0,0.0
90580	paperref:3831	paperref:1542	|	exists=NOTEXIST:P=1.0,0.0
103893	paperref:3107	paperref:2838	|
115393	paperref:4628	paperref:608	|
127995	paperref:2708	paperref:4587	|	exists=NOTEXIST:P=1.0,0.0
101444	paperref:3842	paperref:1535	|	exists=NOTEXIST:P=1.0,0.0
118919	paperref:4594	paperref:1310	|
112435	paperref:4496	paperref:2206	|
105829	paperref:4793	paperref:3418	|
114444	paperref:4784	paperref:1938	|	exists=NOTEXIST:P=1.0,0.0
114982	paperref:1967	paperref:921	|	exists=NOTEXIST:P=1.0,0.0
80269	paperref:1487	paperref:1137	|	exists=NOTEXIST:P=1.0,0.0
90864	paperref:941	paperref:1754	|
93316	paperref:5323	paperref:921	|
95411	paperref:3485	paperref:3840	|
94578	paperref:595	paperref:1187	|
114307	paperref:112	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
83064	paperref:927	paperref:3840	|
90544	paperref:3831	paperref:2112	|
122832	paperref:3019	paperref:4480	|	exists=NOTEXIST:P=1.0,0.0
117168	paperref:649	paperref:4802	|	exists=NOTEXIST:P=1.0,0.0
84967	paperref:861	paperref:1938	|	exists=NOTEXIST:P=1.0,0.0
93359	paperref:632	paperref:4166	|	exists=NOTEXIST:P=1.0,0.0
132767	paperref:955	paperref:3666	|
95866	paperref:4944	paperref:2004	|	exists=NOTEXIST:P=1.0,0.0
81585	paperref:1170	paperref:5456	|	exists=NOTEXIST:P=1.0,0.0
123572	paperref:4883	paperref:5224	|	exists=NOTEXIST:P=1.0,0.0
126179	paperref:1253	paperref:2291	|
115717	paperref:2758	paperref:5501	|
97575	paperref:3834	paperref:1535	|	exists=NOTEXIST:P=1.0,0.0
126964	paperref:2554	paperref:552	|	exists=NOTEXIST:P=1.0,0.0
101987	paperref:651	paperref:3105	|
110702	paperref:3847	paperref:2192	|
94936	paperref:2511	paperref:5008	|	exists=NOTEXIST:P=1.0,0.0
132577	paperref:5074	paperref:2106	|	exists=NOTEXIST:P=1.0,0.0
133932	paperref:478	paperref:2293	|
93266	paperref:1499	paperref:4248	|	exists=NOTEXIST:P=1.0,0.0
90607	paperref:3831	paperref:1167	|
106781	paperref:204	paperref:2187	|
124648	paperref:4253	paperref:4262	|
129697	paperref:4260	paperref:3664	|
133881	paperref:3664	paperref:1060	|	exists=NOTEXIST:P=1.0,0.0
114917	paperref:3621	paperref:4248	|	exists=NOTEXIST:P=1.0,0.0
109587	paperref:2699	paperref:1723	|	exists=NOTEXIST:P=1.0,0.0
75517	paperref:1755	paperref:4103	|
106463	paperref:206	paperref:4190	|	exists=NOTEXIST:P=1.0,0.0
120697	paperref:3872	paperref:3243	|
96229	paperref:1951	paperref:3482	|
130294	paperref:959	paperref:3333	|
116980	paperref:4353	paperref:5532	|	exists=NOTEXIST:P=1.0,0.0
104142	paperref:3841	paperref:3419	|	exists=NOTEXIST:P=1.0,0.0
82051	paperref:526	paperref:3243	|	exists=NOTEXIST:P=1.0,0.0
127021	paperref:1940	paperref:1250	|	exists=NOTEXIST:P=1.0,0.0
117266	paperref:2686	paperref:4797	|	exists=NOTEXIST:P=1.0,0.0
129440	paperref:3006	paperref:2109	|
129301	paperref:3298	paperref:612	|	exists=NOTEXIST:P=1.0,0.0
126213	paperref:783	paperref:782	|
77134	paperref:5645	paperref:1514	|	exists=NOTEXIST:P=1.0,0.0
118760	paperref:3240	paperref:3241	|	exists=EXIST:P=0.0,1.0
90456	paperref:3831	paperref:1534	|	exists=NOTEXIST:P=1.0,0.0
77371	paperref:2022	paperref:4694	|
87401	paperref:3829	paperref:2557	|
116364	paperref:100	paperref:3400	|
117930	paperref:2311	paperref:1965	|
123333	paperref:5511	paperref:558	|
98724	paperref:2381	paperref:597	|
85786	paperref:1219	paperref:2706	|
120271	paperref:960	paperref:602	|
103809	paperref:1539	paperref:4600	|
91937	paperref:5268	paperref:4537	|	exists=NOTEXIST:P=1.0,0.0
126352	paperref:3869	paperref:3663	|
130836	paperref:4373	paperref:2187	|	exists=NOTEXIST:P=1.0,0.0
105784	paperref:3040	paperref:1913	|	exists=NOTEXIST:P=1.0,0.0
102312	paperref:3845	paperref:546	|
132286	paperref:1624	paperref:2110	|	exists=NOTEXIST:P=1.0,0.0
105364	paperref:2506	paperref:2854	|
79900	paperref:4543	paperref:3838	|	exists=NOTEXIST:P=1.0,0.0
130127	paperref:1037	paperref:1284	|	exists=NOTEXIST:P=1.0,0.0
104107	paperref:3841	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
109009	paperref:1532	paperref:549	|	exists=NOTEXIST:P=1.0,0.0
123756	paperref:4882	paperref:3870	|	exists=NOTEXIST:P=1.0,0.0
113855	paperref:3850	paperref:3877	|	exists=NOTEXIST:P=1.0,0.0
122103	paperref:2295	paperref:3246	|
105339	paperref:1463	paperref:1127	|
115258	paperref:2027	paperref:3659	|	exists=NOTEXIST:P=1.0,0.0
80857	paperref:3309	paperref:4874	|
126384	paperref:3869	paperref:3334	|
125222	paperref:978	paperref:4390	|	exists=NOTEXIST:P=1.0,0.0
116577	paperref:646	paperref:4806	|
109888	paperref:5589	paperref:3444	|	exists=NOTEXIST:P=1.0,0.0
118503	paperref:3423	paperref:5224	|
91743	paperref:2227	paperref:2058	|	exists=NOTEXIST:P=1.0,0.0
83652	paperref:928	paperref:5184	|
126695	paperref:4475	paperref:1841	|
77130	paperref:3548	paperref:1514	|
120863	paperref:2705	paperref:3021	|
87916	paperref:2379	paperref:1187	|	exists=NOTEXIST:P=1.0,0.0
76378	paperref:2179	paperref:1545	|
102560	paperref:881	paperref:1601	|
119653	paperref:756	paperref:3668	|
80701	paperref:3621	paperref:4545	|	exists=NOTEXIST:P=1.0,0.0
100060	paperref:5463	paperref:4758	|
118237	paperref:805	paperref:1636	|
110837	paperref:3847	paperref:1168	|
107632	paperref:113	paperref:1818	|	exists=NOTEXIST:P=1.0,0.0
100173	paperref:456	paperref:2692	|
116718	paperref:647	paperref:4190	|
125252	paperref:497	paperref:113	|
94983	paperref:4754	paperref:3198	|	exists=NOTEXIST:P=1.0,0.0
128742	paperref:497	paperref:2193	|	exists=NOTEXIST:P=1.0,0.0
102301	paperref:3845	paperref:1997	|
99672	paperref:598	paperref:611	|
104209	paperref:3841	paperref:1171	|
122253	paperref:3420	paperref:4260	|	exists=NOTEXIST:P=1.0,0.0
134490	paperref:960	paperref:2298	|	exists=NOTEXIST:P=1.0,0.0
76485	paperref:982	paperref:1511	|
78099	paperref:5270	paperref:1137	|
109000	paperref:3623	paperref:549	|	exists=NOTEXIST:P=1.0,0.0
79791	paperref:4543	paperref:3830	|
90173	paperref:2554	paperref:1133	|
89637	paperref:4000	paperref:408	|
94193	paperref:4261	paperref:596	|	exists=NOTEXIST:P=1.0,0.0
120239	paperref:602	paperref:2192	|
89978	paperref:1524	paperref:3532	|	exists=NOTEXIST:P=1.0,0.0
93930	paperref:4541	paperref:3842	|	exists=NOTEXIST:P=1.0,0.0
80967	paperref:3543	paperref:1219	|	exists=NOTEXIST:P=1.0,0.0
124169	paperref:357	paperref:4890	|	exists=NOTEXIST:P=1.0,0.0
111162	paperref:1951	paperref:1948	|
85520	paperref:4441	paperref:1915	|	exists=NOTEXIST:P=1.0,0.0
81142	paperref:2019	paperref:203	|	exists=NOTEXIST:P=1.0,0.0
76391	paperref:1407	paperref:4438	|
131058	paperref:1919	paperref:5247	|
83767	paperref:3834	paperref:1490	|	exists=NOTEXIST:P=1.0,0.0
96761	paperref:3501	paperref:3836	|
80542	paperref:5335	paperref:3842	|
124022	paperref:3999	paperref:5624	|
106032	paperref:3852	paperref:543	|	exists=NOTEXIST:P=1.0,0.0
133626	paperref:2075	paperref:2206	|
129760	paperref:1170	paperref:2112	|
112152	paperref:3857	paperref:3661	|	exists=NOTEXIST:P=1.0,0.0
105444	paperref:5258	paperref:1090	|
91977	paperref:3623	paperref:4537	|	exists=NOTEXIST:P=1.0,0.0
87783	paperref:1135	paperref:4540	|
133214	paperref:2108	paperref:1636	|	exists=NOTEXIST:P=1.0,0.0
84330	paperref:5567	paperref:754	|
116028	paperref:2688	paperref:2687	|	exists=EXIST:P=0.0,1.0
119022	paperref:757	paperref:4251	|	exists=NOTEXIST:P=1.0,0.0
127004	paperref:982	paperref:980	|
109544	paperref:3321	paperref:1657	|
115471	paperref:3968	paperref:3568	|	exists=NOTEXIST:P=1.0,0.0
75774	paperref:2585	paperref:4286	|	exists=NOTEXIST:P=1.0,0.0
123902	paperref:600	paperref:2189	|	exists=NOTEXIST:P=1.0,0.0
81722	paperref:222	paperref:1039	|
102878	paperref:3844	paperref:4593	|	exists=NOTEXIST:P=1.0,0.0
78382	paperref:1405	paperref:5279	|	exists=NOTEXIST:P=1.0,0.0
109706	paperref:4665	paperref:4342	|
100680	paperref:650	paperref:3843	|
100462	paperref:653	paperref:3903	|
127122	paperref:1717	paperref:1422	|	exists=NOTEXIST:P=1.0,0.0
116067	paperref:3677	paperref:2845	|	exists=NOTEXIST:P=1.0,0.0
83721	paperref:3397	paperref:3839	|	exists=NOTEXIST:P=1.0,0.0
100973	paperref:3903	paperref:2552	|
84567	paperref:1904	paperref:4653	|	exists=NOTEXIST:P=1.0,0.0
122234	paperref:562	paperref:1700	|	exists=NOTEXIST:P=1.0,0.0
119977	paperref:3242	paperref:611	|	exists=NOTEXIST:P=1.0,0.0
101440	paperref:3842	paperref:4594	|	exists=NOTEXIST:P=1.0,0.0
78437	paperref:1405	paperref:3493	|
82987	paperref:3858	paperref:524	|	exists=NOTEXIST:P=1.0,0.0
115527	paperref:3244	paperref:3250	|
134150	paperref:260	paperref:4828	|
126095	paperref:3875	paperref:4258	|
117356	paperref:5620	paperref:4359	|	exists=NOTEXIST:P=1.0,0.0
126117	paperref:821	paperref:2707	|	exists=NOTEXIST:P=1.0,0.0
120608	paperref:5016	paperref:1663	|
126255	paperref:4749	paperref:2330	|	exists=NOTEXIST:P=1.0,0.0
76229	paperref:1512	paperref:980	|	exists=NOTEXIST:P=1.0,0.0
103043	paperref:100	paperref:3844	|	exists=NOTEXIST:P=1.0,0.0
123837	paperref:600	paperref:1054	|
92513	paperref:5211	paperref:1497	|	exists=NOTEXIST:P=1.0,0.0
112202	paperref:5010	paperref:4149	|
95590	paperref:3484	paperref:3848	|	exists=NOTEXIST:P=1.0,0.0
84172	paperref:4883	paperref:1298	|	exists=NOTEXIST:P=1.0,0.0
99720	paperref:2192	paperref:598	|	exists=NOTEXIST:P=1.0,0.0
90363	paperref:3831	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
116430	paperref:2625	paperref:4705	|	exists=NOTEXIST:P=1.0,0.0
108203	paperref:3496	paperref:3400	|
115898	paperref:1170	paperref:919	|
133259	paperref:2769	paperref:1918	|
113989	paperref:1739	paperref:3457	|
126385	paperref:3869	paperref:5225	|	exists=NOTEXIST:P=1.0,0.0
88053	paperref:940	paperref:1531	|
119953	paperref:1188	paperref:3242	|	exists=NOTEXIST:P=1.0,0.0
121419	paperref:608	paperref:2555	|	exists=NOTEXIST:P=1.0,0.0
82834	paperref:3848	paperref:3399	|
87672	paperref:497	paperref:3058	|
86376	paperref:3827	paperref:70	|
91452	paperref:1417	paperref:1418	|	exists=EXIST:P=0.0,1.0
80253	paperref:4177	paperref:5251	|	exists=NOTEXIST:P=1.0,0.0
102305	paperref:3845	paperref:4251	|
99029	paperref:1055	paperref:599	|	exists=NOTEXIST:P=1.0,0.0
133123	paperref:4190	paperref:2705	|	exists=NOTEXIST:P=1.0,0.0
116750	paperref:5441	paperref:1623	|
110015	paperref:3501	paperref:3491	|
87142	paperref:3828	paperref:2187	|	exists=NOTEXIST:P=1.0,0.0
133372	paperref:3888	paperref:3889	|	exists=EXIST:P=0.0,1.0
91523	paperref:4538	paperref:4541	|
107466	paperref:4875	paperref:4344	|	exists=NOTEXIST:P=1.0,0.0
94806	paperref:2869	paperref:93	|
126261	paperref:2329	paperref:2330	|
115216	paperref:1168	paperref:1968	|	exists=NOTEXIST:P=1.0,0.0
133319	paperref:1638	paperref:1633	|
97878	paperref:453	paperref:2691	|
123348	paperref:471	paperref:5487	|
131273	paperref:1640	paperref:1636	|	exists=EXIST:P=0.0,1.0
78375	paperref:548	paperref:1405	|	exists=NOTEXIST:P=1.0,0.0
97947	paperref:453	paperref:3849	|	exists=NOTEXIST:P=1.0,0.0
128443	paperref:611	paperref:1058	|
89658	paperref:724	paperref:1554	|
118853	paperref:3240	paperref:2182	|
115842	paperref:2943	paperref:5504	|	exists=NOTEXIST:P=1.0,0.0
111503	paperref:5034	paperref:5035	|
121794	paperref:1634	paperref:752	|
115064	paperref:644	paperref:3620	|
108605	paperref:5393	paperref:2944	|	exists=NOTEXIST:P=1.0,0.0
82437	paperref:925	paperref:5607	|	exists=NOTEXIST:P=1.0,0.0
115783	paperref:550	paperref:2689	|
77792	paperref:3911	paperref:1402	|	exists=NOTEXIST:P=1.0,0.0
76935	paperref:3872	paperref:1591	|
107845	paperref:545	paperref:2027	|
83633	paperref:2062	paperref:2747	|
125282	paperref:4254	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
83138	paperref:444	paperref:927	|	exists=NOTEXIST:P=1.0,0.0
110069	paperref:2370	paperref:5620	|
129226	paperref:1634	paperref:2557	|	exists=NOTEXIST:P=1.0,0.0
78794	paperref:1404	paperref:3618	|
81151	paperref:2019	paperref:4367	|
131839	paperref:2802	paperref:2800	|	exists=EXIST:P=0.0,1.0
133840	paperref:5000	paperref:257	|	exists=NOTEXIST:P=1.0,0.0
86713	paperref:982	paperref:3549	|	exists=NOTEXIST:P=1.0,0.0
132689	paperref:1055	paperref:3662	|
128281	paperref:4895	paperref:5634	|
108042	paperref:1188	paperref:203	|	exists=NOTEXIST:P=1.0,0.0
126133	paperref:2884	paperref:5231	|
130264	paperref:2349	paperref:4944	|	exists=NOTEXIST:P=1.0,0.0
125530	paperref:4257	paperref:3876	|	exists=NOTEXIST:P=1.0,0.0
96945	paperref:3622	paperref:1751	|
78190	paperref:5270	paperref:3849	|	exists=NOTEXIST:P=1.0,0.0
111936	paperref:4373	paperref:3849	|	exists=NOTEXIST:P=1.0,0.0
96088	paperref:4999	paperref:4896	|
116889	paperref:3665	paperref:1542	|	exists=NOTEXIST:P=1.0,0.0
111919	paperref:3874	paperref:3849	|
128959	paperref:2191	paperref:2555	|
76181	paperref:1145	paperref:220	|
103108	paperref:4367	paperref:3630	|
86530	paperref:597	paperref:3827	|	exists=NOTEXIST:P=1.0,0.0
113739	paperref:1170	paperref:4070	|
106899	paperref:5390	paperref:5506	|
97547	paperref:668	paperref:5497	|
127412	paperref:2772	paperref:5363	|	exists=NOTEXIST:P=1.0,0.0
92226	paperref:4167	paperref:4163	|	exists=EXIST:P=0.0,1.0
117790	paperref:2296	paperref:1546	|	exists=NOTEXIST:P=1.0,0.0
101884	paperref:4337	paperref:3017	|	exists=NOTEXIST:P=1.0,0.0
78986	paperref:4551	paperref:4549	|	exists=EXIST:P=0.0,1.0
133695	paperref:2752	paperref:4826	|	exists=NOTEXIST:P=1.0,0.0
82684	paperref:926	paperref:1060	|
79134	paperref:930	paperref:1059	|	exists=NOTEXIST:P=1.0,0.0
109023	paperref:549	paperref:645	|	exists=NOTEXIST:P=1.0,0.0
119786	paperref:603	paperref:956	|
113157	paperref:4804	paperref:3852	|
92520	paperref:389	paperref:2797	|
94035	paperref:4541	paperref:3911	|	exists=NOTEXIST:P=1.0,0.0
88482	paperref:4536	paperref:1137	|	exists=NOTEXIST:P=1.0,0.0
77246	paperref:5054	paperref:3027	|
98229	paperref:3835	paperref:5269	|	exists=NOTEXIST:P=1.0,0.0
95922	paperref:4872	paperref:2510	|	exists=NOTEXIST:P=1.0,0.0
112913	paperref:3706	paperref:3736	|
81807	paperref:525	paperref:3662	|
79299	paperref:2296	paperref:1878	|
121240	paperref:564	paperref:562	|
111252	paperref:3848	paperref:1703	|
82103	paperref:526	paperref:3661	|	exists=NOTEXIST:P=1.0,0.0
129383	paperref:2107	paperref:2113	|
107530	paperref:548	paperref:4784	|	exists=NOTEXIST:P=1.0,0.0
110306	paperref:3846	paperref:1542	|	exists=NOTEXIST:P=1.0,0.0
123625	paperref:5486	paperref:4819	|	exists=NOTEXIST:P=1.0,0.0
91104	paperref:4244	paperref:1134	|
77797	paperref:643	paperref:1402	|
94997	paperref:4754	paperref:5634	|
108286	paperref:546	paperref:4806	|	exists=NOTEXIST:P=1.0,0.0
123505	paperref:601	paperref:959	|	exists=NOTEXIST:P=1.0,0.0
94437	paperref:4542	paperref:4803	|	exists=NOTEXIST:P=1.0,0.0
112703	paperref:4497	paperref:5188	|	exists=NOTEXIST:P=1.0,0.0
132628	paperref:1394	paperref:1422	|
121545	paperref:1051	paperref:3245	|
93460	paperref:1531	paperref:942	|	exists=NOTEXIST:P=1.0,0.0
127028	paperref:497	paperref:1940	|	exists=NOTEXIST:P=1.0,0.0
78683	paperref:3610	paperref:3608	|
111246	paperref:1704	paperref:3848	|
82596	paperref:3274	paperref:523	|
122199	paperref:1188	paperref:3872	|
91113	paperref:3	paperref:664	|	exists=NOTEXIST:P=1.0,0.0
115065	paperref:3620	paperref:4806	|	exists=NOTEXIST:P=1.0,0.0
123119	paperref:613	paperref:1938	|	exists=NOTEXIST:P=1.0,0.0
122396	paperref:606	paperref:2558	|
132778	paperref:955	paperref:2292	|
120724	paperref:3243	paperref:3877	|
108469	paperref:5094	paperref:3499	|
88752	paperref:1713	paperref:2441	|
120281	paperref:602	paperref:4799	|
110084	paperref:2370	paperref:1914	|
89450	paperref:3833	paperref:644	|
118846	paperref:3240	paperref:3870	|	exists=NOTEXIST:P=1.0,0.0
113607	paperref:3851	paperref:4979	|
76654	paperref:4102	paperref:943	|
104770	paperref:3331	paperref:2298	|	exists=NOTEXIST:P=1.0,0.0
105289	paperref:5223	paperref:4881	|
98982	paperref:3668	paperref:599	|	exists=NOTEXIST:P=1.0,0.0
120987	paperref:606	paperref:609	|	exists=EXIST:P=0.0,1.0
113386	paperref:1303	paperref:3249	|	exists=NOTEXIST:P=1.0,0.0
86361	paperref:3127	paperref:3827	|
126898	paperref:551	paperref:70	|
100277	paperref:2556	paperref:597	|
102988	paperref:3124	paperref:3844	|
121246	paperref:564	paperref:784	|
98767	paperref:2891	paperref:1205	|
106352	paperref:4804	paperref:3902	|
99836	paperref:3839	paperref:82	|
132505	paperref:3668	paperref:1057	|	exists=NOTEXIST:P=1.0,0.0
86362	paperref:3828	paperref:3827	|	exists=EXIST:P=0.0,1.0
130574	paperref:3875	paperref:1624	|	exists=NOTEXIST:P=1.0,0.0
109217	paperref:5646	paperref:981	|	exists=NOTEXIST:P=1.0,0.0
111335	paperref:766	paperref:3848	|	exists=NOTEXIST:P=1.0,0.0
77110	paperref:1514	paperref:1141	|	exists=NOTEXIST:P=1.0,0.0
77048	paperref:3821	paperref:5430	|	exists=NOTEXIST:P=1.0,0.0
127145	paperref:556	paperref:5497	|	exists=NOTEXIST:P=1.0,0.0
83044	paperref:3243	paperref:927	|	exists=NOTEXIST:P=1.0,0.0
87966	paperref:2379	paperref:1054	|
91014	paperref:544	paperref:1134	|
110495	paperref:1531	paperref:4252	|
120622	paperref:3243	paperref:1060	|
87121	paperref:960	paperref:3828	|
79968	paperref:1171	paperref:1486	|
100643	paperref:5485	paperref:3197	|
121622	paperref:1373	paperref:1187	|
103551	paperref:2027	paperref:3108	|	exists=NOTEXIST:P=1.0,0.0
92608	paperref:4168	paperref:546	|	exists=NOTEXIST:P=1.0,0.0
81927	paperref:3618	paperref:2685	|
