UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
466534	paperref:361399	paperref:357306	|	exists=NOTEXIST:P=1.0,0.0
440278	paperref:359783	paperref:361971	|	exists=NOTEXIST:P=1.0,0.0
458158	paperref:357465	paperref:359410	|	exists=NOTEXIST:P=1.0,0.0
473714	paperref:359115	paperref:359116	|
458970	paperref:357465	paperref:360694	|	exists=NOTEXIST:P=1.0,0.0
441476	paperref:357464	paperref:357284	|
442117	paperref:359543	paperref:360752	|
459392	paperref:358606	paperref:358259	|
439397	paperref:361354	paperref:362042	|	exists=NOTEXIST:P=1.0,0.0
471032	paperref:359406	paperref:361098	|	exists=NOTEXIST:P=1.0,0.0
464393	paperref:357592	paperref:357029	|	exists=NOTEXIST:P=1.0,0.0
465473	paperref:357615	paperref:358852	|	exists=NOTEXIST:P=1.0,0.0
457661	paperref:361114	paperref:362459	|	exists=NOTEXIST:P=1.0,0.0
464618	paperref:359250	paperref:358492	|	exists=NOTEXIST:P=1.0,0.0
459612	paperref:360690	paperref:359122	|	exists=NOTEXIST:P=1.0,0.0
447001	paperref:359960	paperref:358881	|	exists=NOTEXIST:P=1.0,0.0
459664	paperref:360690	paperref:358340	|
450539	paperref:360097	paperref:362134	|	exists=NOTEXIST:P=1.0,0.0
446742	paperref:356965	paperref:359133	|	exists=NOTEXIST:P=1.0,0.0
455471	paperref:361738	paperref:358157	|	exists=NOTEXIST:P=1.0,0.0
474567	paperref:360758	paperref:361396	|	exists=NOTEXIST:P=1.0,0.0
446054	paperref:360355	paperref:360474	|
461171	paperref:361681	paperref:358792	|	exists=NOTEXIST:P=1.0,0.0
457303	paperref:358609	paperref:361393	|
464426	paperref:359147	paperref:359148	|	exists=EXIST:P=0.0,1.0
452778	paperref:359074	paperref:359073	|	exists=EXIST:P=0.0,1.0
470796	paperref:361597	paperref:361598	|	exists=EXIST:P=0.0,1.0
468458	paperref:359240	paperref:360377	|
450557	paperref:359561	paperref:359250	|	exists=NOTEXIST:P=1.0,0.0
448925	paperref:357351	paperref:357382	|	exists=NOTEXIST:P=1.0,0.0
468455	paperref:359240	paperref:360378	|	exists=NOTEXIST:P=1.0,0.0
448319	paperref:358180	paperref:358181	|	exists=EXIST:P=0.0,1.0
441306	paperref:357498	paperref:357401	|	exists=NOTEXIST:P=1.0,0.0
447042	paperref:357406	paperref:358881	|
461102	paperref:359468	paperref:357077	|	exists=NOTEXIST:P=1.0,0.0
463123	paperref:360685	paperref:357849	|	exists=NOTEXIST:P=1.0,0.0
444450	paperref:359298	paperref:359766	|	exists=NOTEXIST:P=1.0,0.0
474210	paperref:360755	paperref:360752	|
467320	paperref:359249	paperref:362123	|	exists=NOTEXIST:P=1.0,0.0
473862	paperref:358162	paperref:358963	|	exists=NOTEXIST:P=1.0,0.0
447309	paperref:360098	paperref:360726	|
473313	paperref:358259	paperref:357404	|
469175	paperref:357813	paperref:359034	|	exists=NOTEXIST:P=1.0,0.0
459476	paperref:360726	paperref:358029	|	exists=NOTEXIST:P=1.0,0.0
450320	paperref:359560	paperref:357672	|	exists=NOTEXIST:P=1.0,0.0
462195	paperref:359151	paperref:357463	|	exists=NOTEXIST:P=1.0,0.0
449668	paperref:361044	paperref:358029	|	exists=NOTEXIST:P=1.0,0.0
465841	paperref:360560	paperref:361864	|	exists=NOTEXIST:P=1.0,0.0
470533	paperref:361101	paperref:360353	|
455620	paperref:361115	paperref:360688	|	exists=NOTEXIST:P=1.0,0.0
462988	paperref:362360	paperref:359479	|	exists=NOTEXIST:P=1.0,0.0
469309	paperref:357809	paperref:362461	|	exists=NOTEXIST:P=1.0,0.0
454428	paperref:358892	paperref:360052	|	exists=NOTEXIST:P=1.0,0.0
473254	paperref:360764	paperref:357509	|	exists=NOTEXIST:P=1.0,0.0
471682	paperref:361096	paperref:361658	|	exists=NOTEXIST:P=1.0,0.0
457424	paperref:358254	paperref:360760	|	exists=NOTEXIST:P=1.0,0.0
454411	paperref:358892	paperref:359375	|	exists=NOTEXIST:P=1.0,0.0
467541	paperref:358098	paperref:358277	|
448524	paperref:358180	paperref:360724	|
448650	paperref:357351	paperref:357307	|
462637	paperref:360712	paperref:360684	|
443282	paperref:358390	paperref:360681	|	exists=NOTEXIST:P=1.0,0.0
474671	paperref:357751	paperref:360157	|
455775	paperref:361647	paperref:361116	|	exists=NOTEXIST:P=1.0,0.0
448892	paperref:357351	paperref:360278	|	exists=NOTEXIST:P=1.0,0.0
472728	paperref:361395	paperref:361653	|	exists=NOTEXIST:P=1.0,0.0
449255	paperref:357990	paperref:357403	|	exists=NOTEXIST:P=1.0,0.0
464886	paperref:358908	paperref:358492	|	exists=NOTEXIST:P=1.0,0.0
448595	paperref:360182	paperref:357457	|	exists=NOTEXIST:P=1.0,0.0
461314	paperref:359364	paperref:358818	|
456391	paperref:360685	paperref:360724	|	exists=NOTEXIST:P=1.0,0.0
455014	paperref:357439	paperref:360701	|
438080	paperref:361602	paperref:361634	|	exists=NOTEXIST:P=1.0,0.0
457158	paperref:359958	paperref:361547	|	exists=NOTEXIST:P=1.0,0.0
442713	paperref:361394	paperref:359541	|	exists=NOTEXIST:P=1.0,0.0
442512	paperref:358445	paperref:357404	|	exists=NOTEXIST:P=1.0,0.0
440725	paperref:359977	paperref:357415	|	exists=NOTEXIST:P=1.0,0.0
463910	paperref:359096	paperref:357022	|	exists=NOTEXIST:P=1.0,0.0
474783	paperref:361391	paperref:357506	|	exists=NOTEXIST:P=1.0,0.0
444136	paperref:357656	paperref:358490	|	exists=NOTEXIST:P=1.0,0.0
466859	paperref:360704	paperref:357620	|
447089	paperref:358881	paperref:358610	|	exists=NOTEXIST:P=1.0,0.0
442073	paperref:357987	paperref:357505	|	exists=NOTEXIST:P=1.0,0.0
456221	paperref:358256	paperref:357403	|
458038	paperref:360692	paperref:360728	|
473142	paperref:357406	paperref:357507	|
440953	paperref:358315	paperref:357982	|	exists=NOTEXIST:P=1.0,0.0
474898	paperref:357501	paperref:361397	|	exists=NOTEXIST:P=1.0,0.0
448455	paperref:359960	paperref:359962	|	exists=EXIST:P=0.0,1.0
467187	paperref:360701	paperref:357402	|	exists=NOTEXIST:P=1.0,0.0
473191	paperref:357405	paperref:357509	|	exists=NOTEXIST:P=1.0,0.0
461716	paperref:360688	paperref:361451	|	exists=NOTEXIST:P=1.0,0.0
470169	paperref:358151	paperref:362078	|	exists=NOTEXIST:P=1.0,0.0
449261	paperref:357990	paperref:359407	|	exists=NOTEXIST:P=1.0,0.0
455911	paperref:357432	paperref:360633	|	exists=NOTEXIST:P=1.0,0.0
445354	paperref:357459	paperref:359294	|	exists=NOTEXIST:P=1.0,0.0
460079	paperref:361499	paperref:358770	|	exists=NOTEXIST:P=1.0,0.0
443727	paperref:357988	paperref:360350	|	exists=NOTEXIST:P=1.0,0.0
447826	paperref:360956	paperref:359407	|	exists=NOTEXIST:P=1.0,0.0
438347	paperref:360253	paperref:360690	|
442186	paperref:359543	paperref:358257	|	exists=NOTEXIST:P=1.0,0.0
459511	paperref:358602	paperref:358603	|	exists=EXIST:P=0.0,1.0
460098	paperref:358814	paperref:358813	|	exists=EXIST:P=0.0,1.0
447444	paperref:360188	paperref:357455	|	exists=NOTEXIST:P=1.0,0.0
451982	paperref:360200	paperref:362498	|
471208	paperref:361096	paperref:361651	|	exists=NOTEXIST:P=1.0,0.0
449013	paperref:357779	paperref:358106	|	exists=NOTEXIST:P=1.0,0.0
442916	paperref:356924	paperref:359540	|	exists=NOTEXIST:P=1.0,0.0
441160	paperref:357059	paperref:357983	|	exists=NOTEXIST:P=1.0,0.0
442393	paperref:360956	paperref:358445	|	exists=NOTEXIST:P=1.0,0.0
466899	paperref:358768	paperref:358774	|
456387	paperref:361114	paperref:360724	|	exists=NOTEXIST:P=1.0,0.0
444921	paperref:358518	paperref:358247	|	exists=NOTEXIST:P=1.0,0.0
467566	paperref:359470	paperref:358140	|	exists=NOTEXIST:P=1.0,0.0
453777	paperref:358823	paperref:358965	|	exists=NOTEXIST:P=1.0,0.0
469981	paperref:361101	paperref:357398	|
468066	paperref:358487	paperref:359047	|	exists=NOTEXIST:P=1.0,0.0
456599	paperref:360687	paperref:361112	|	exists=NOTEXIST:P=1.0,0.0
450403	paperref:357296	paperref:360729	|	exists=NOTEXIST:P=1.0,0.0
470638	paperref:358258	paperref:359408	|	exists=NOTEXIST:P=1.0,0.0
448732	paperref:357351	paperref:360730	|	exists=NOTEXIST:P=1.0,0.0
442874	paperref:360755	paperref:359540	|
463878	paperref:361711	paperref:359424	|	exists=NOTEXIST:P=1.0,0.0
455154	paperref:357458	paperref:358104	|	exists=NOTEXIST:P=1.0,0.0
441681	paperref:357497	paperref:360688	|
464718	paperref:358495	paperref:361221	|	exists=NOTEXIST:P=1.0,0.0
450234	paperref:358256	paperref:357992	|	exists=NOTEXIST:P=1.0,0.0
446860	paperref:358487	paperref:360520	|	exists=NOTEXIST:P=1.0,0.0
453663	paperref:360830	paperref:360827	|	exists=EXIST:P=0.0,1.0
452981	paperref:360297	paperref:360738	|	exists=NOTEXIST:P=1.0,0.0
446106	paperref:358387	paperref:360684	|
444526	paperref:360472	paperref:361099	|	exists=NOTEXIST:P=1.0,0.0
469885	paperref:360773	paperref:360774	|	exists=EXIST:P=0.0,1.0
445894	paperref:360477	paperref:358258	|
457701	paperref:361114	paperref:360728	|	exists=NOTEXIST:P=1.0,0.0
447064	paperref:358881	paperref:360354	|
451884	paperref:357333	paperref:360730	|	exists=NOTEXIST:P=1.0,0.0
447085	paperref:360346	paperref:358881	|	exists=NOTEXIST:P=1.0,0.0
444726	paperref:357351	paperref:357655	|	exists=NOTEXIST:P=1.0,0.0
461803	paperref:362076	paperref:359152	|
461531	paperref:361329	paperref:358794	|	exists=NOTEXIST:P=1.0,0.0
470264	paperref:357461	paperref:359058	|	exists=NOTEXIST:P=1.0,0.0
440817	paperref:359180	paperref:361878	|	exists=NOTEXIST:P=1.0,0.0
440034	paperref:357452	paperref:357285	|	exists=NOTEXIST:P=1.0,0.0
461434	paperref:361129	paperref:358774	|	exists=NOTEXIST:P=1.0,0.0
468004	paperref:358323	paperref:360050	|	exists=NOTEXIST:P=1.0,0.0
472790	paperref:358022	paperref:361221	|	exists=NOTEXIST:P=1.0,0.0
461938	paperref:360689	paperref:361396	|	exists=NOTEXIST:P=1.0,0.0
462546	paperref:358858	paperref:359375	|	exists=NOTEXIST:P=1.0,0.0
450145	paperref:361556	paperref:359796	|
448974	paperref:358793	paperref:357351	|	exists=NOTEXIST:P=1.0,0.0
451225	paperref:357995	paperref:360562	|
472260	paperref:361096	paperref:358258	|
473351	paperref:360758	paperref:360763	|	exists=EXIST:P=0.0,1.0
457968	paperref:358672	paperref:361885	|	exists=NOTEXIST:P=1.0,0.0
463232	paperref:357796	paperref:361392	|	exists=NOTEXIST:P=1.0,0.0
474922	paperref:359331	paperref:359330	|	exists=EXIST:P=0.0,1.0
450402	paperref:360699	paperref:357296	|	exists=NOTEXIST:P=1.0,0.0
446757	paperref:356965	paperref:358672	|
454797	paperref:360723	paperref:361736	|
441606	paperref:361350	paperref:362042	|	exists=NOTEXIST:P=1.0,0.0
447358	paperref:362271	paperref:360229	|
458372	paperref:360729	paperref:359034	|	exists=NOTEXIST:P=1.0,0.0
447077	paperref:358881	paperref:357503	|	exists=NOTEXIST:P=1.0,0.0
457382	paperref:357311	paperref:358254	|
466981	paperref:360705	paperref:361021	|	exists=NOTEXIST:P=1.0,0.0
454178	paperref:357111	paperref:357116	|	exists=EXIST:P=0.0,1.0
443717	paperref:357988	paperref:357502	|	exists=NOTEXIST:P=1.0,0.0
459941	paperref:362096	paperref:359767	|	exists=NOTEXIST:P=1.0,0.0
474405	paperref:360754	paperref:361391	|	exists=NOTEXIST:P=1.0,0.0
472230	paperref:361096	paperref:356924	|
448310	paperref:360723	paperref:358181	|
448574	paperref:360182	paperref:359150	|
447533	paperref:356967	paperref:358020	|	exists=NOTEXIST:P=1.0,0.0
468747	paperref:359706	paperref:357679	|	exists=NOTEXIST:P=1.0,0.0
444561	paperref:360472	paperref:360751	|	exists=NOTEXIST:P=1.0,0.0
470622	paperref:360751	paperref:359408	|	exists=NOTEXIST:P=1.0,0.0
439615	paperref:357499	paperref:361652	|	exists=NOTEXIST:P=1.0,0.0
452614	paperref:362306	paperref:360687	|
453091	paperref:362108	paperref:360463	|	exists=NOTEXIST:P=1.0,0.0
461602	paperref:358123	paperref:359113	|
455767	paperref:361116	paperref:361110	|	exists=EXIST:P=0.0,1.0
460253	paperref:361853	paperref:361855	|	exists=EXIST:P=0.0,1.0
455226	paperref:358105	paperref:360272	|	exists=NOTEXIST:P=1.0,0.0
444632	paperref:359828	paperref:361493	|	exists=NOTEXIST:P=1.0,0.0
466692	paperref:357307	paperref:361651	|	exists=NOTEXIST:P=1.0,0.0
459574	paperref:359413	paperref:359046	|	exists=NOTEXIST:P=1.0,0.0
452872	paperref:360461	paperref:358827	|
447709	paperref:360185	paperref:357810	|	exists=NOTEXIST:P=1.0,0.0
469926	paperref:361107	paperref:360277	|
466702	paperref:357307	paperref:361660	|	exists=NOTEXIST:P=1.0,0.0
443353	paperref:357989	paperref:361654	|	exists=NOTEXIST:P=1.0,0.0
458505	paperref:360348	paperref:361099	|	exists=NOTEXIST:P=1.0,0.0
441816	paperref:357283	paperref:361116	|	exists=NOTEXIST:P=1.0,0.0
441124	paperref:357281	paperref:357277	|	exists=EXIST:P=0.0,1.0
453656	paperref:360830	paperref:360422	|	exists=NOTEXIST:P=1.0,0.0
458314	paperref:358607	paperref:357503	|
465185	paperref:358555	paperref:358556	|
447409	paperref:360188	paperref:362458	|	exists=NOTEXIST:P=1.0,0.0
474778	paperref:361395	paperref:361391	|	exists=EXIST:P=0.0,1.0
450242	paperref:357794	paperref:357992	|
452568	paperref:359558	paperref:359956	|
451392	paperref:357907	paperref:357464	|	exists=NOTEXIST:P=1.0,0.0
466753	paperref:357507	paperref:357307	|	exists=NOTEXIST:P=1.0,0.0
453355	paperref:357328	paperref:358131	|	exists=NOTEXIST:P=1.0,0.0
439927	paperref:360101	paperref:358107	|	exists=NOTEXIST:P=1.0,0.0
453553	paperref:357115	paperref:357111	|	exists=EXIST:P=0.0,1.0
470659	paperref:360757	paperref:359408	|
469314	paperref:357461	paperref:362461	|
468218	paperref:357461	paperref:357456	|	exists=EXIST:P=0.0,1.0
449060	paperref:357910	paperref:358490	|	exists=NOTEXIST:P=1.0,0.0
464097	paperref:358155	paperref:358562	|	exists=NOTEXIST:P=1.0,0.0
459914	paperref:359411	paperref:357450	|	exists=NOTEXIST:P=1.0,0.0
466721	paperref:357500	paperref:357307	|
474036	paperref:359190	paperref:361458	|	exists=NOTEXIST:P=1.0,0.0
464545	paperref:359358	paperref:361545	|	exists=NOTEXIST:P=1.0,0.0
470301	paperref:362489	paperref:362079	|
471630	paperref:360765	paperref:361391	|	exists=NOTEXIST:P=1.0,0.0
454872	paperref:358107	paperref:361110	|
442228	paperref:359542	paperref:361392	|	exists=NOTEXIST:P=1.0,0.0
445249	paperref:359203	paperref:358156	|
464471	paperref:359860	paperref:357608	|	exists=NOTEXIST:P=1.0,0.0
448138	paperref:360397	paperref:362134	|	exists=NOTEXIST:P=1.0,0.0
443936	paperref:357397	paperref:359544	|	exists=NOTEXIST:P=1.0,0.0
438754	paperref:359685	paperref:356989	|	exists=NOTEXIST:P=1.0,0.0
465162	paperref:357810	paperref:358492	|	exists=NOTEXIST:P=1.0,0.0
460824	paperref:358328	paperref:357076	|
454298	paperref:357060	paperref:360552	|	exists=NOTEXIST:P=1.0,0.0
455788	paperref:361116	paperref:357464	|	exists=NOTEXIST:P=1.0,0.0
459336	paperref:360346	paperref:358257	|	exists=NOTEXIST:P=1.0,0.0
441763	paperref:357497	paperref:357507	|	exists=EXIST:P=0.0,1.0
469010	paperref:362124	paperref:360756	|	exists=NOTEXIST:P=1.0,0.0
473742	paperref:358273	paperref:362483	|
473934	paperref:357607	paperref:360270	|
469274	paperref:360589	paperref:360591	|	exists=EXIST:P=0.0,1.0
458490	paperref:360616	paperref:358766	|	exists=NOTEXIST:P=1.0,0.0
466140	paperref:357397	paperref:360764	|	exists=NOTEXIST:P=1.0,0.0
473883	paperref:360156	paperref:357608	|	exists=NOTEXIST:P=1.0,0.0
443002	paperref:358392	paperref:357620	|	exists=NOTEXIST:P=1.0,0.0
463359	paperref:360682	paperref:357849	|
470610	paperref:361101	paperref:361394	|	exists=NOTEXIST:P=1.0,0.0
471929	paperref:361098	paperref:361654	|	exists=NOTEXIST:P=1.0,0.0
458814	paperref:361170	paperref:360728	|	exists=NOTEXIST:P=1.0,0.0
445425	paperref:359692	paperref:357509	|	exists=NOTEXIST:P=1.0,0.0
469951	paperref:361655	paperref:357398	|	exists=NOTEXIST:P=1.0,0.0
445904	paperref:360477	paperref:358606	|	exists=NOTEXIST:P=1.0,0.0
463625	paperref:358707	paperref:361078	|	exists=NOTEXIST:P=1.0,0.0
456897	paperref:360723	paperref:360278	|	exists=NOTEXIST:P=1.0,0.0
472758	paperref:357403	paperref:359991	|	exists=NOTEXIST:P=1.0,0.0
468266	paperref:360560	paperref:359405	|	exists=NOTEXIST:P=1.0,0.0
464166	paperref:357487	paperref:358562	|	exists=NOTEXIST:P=1.0,0.0
453596	paperref:357112	paperref:358323	|	exists=NOTEXIST:P=1.0,0.0
460725	paperref:357078	paperref:357074	|	exists=EXIST:P=0.0,1.0
457465	paperref:358254	paperref:359408	|	exists=NOTEXIST:P=1.0,0.0
451338	paperref:358523	paperref:359553	|
464797	paperref:358494	paperref:357606	|	exists=NOTEXIST:P=1.0,0.0
445143	paperref:357311	paperref:360471	|	exists=NOTEXIST:P=1.0,0.0
459984	paperref:357931	paperref:360228	|	exists=NOTEXIST:P=1.0,0.0
446816	paperref:361599	paperref:361613	|	exists=EXIST:P=0.0,1.0
451056	paperref:359699	paperref:362032	|	exists=NOTEXIST:P=1.0,0.0
444987	paperref:360517	paperref:361738	|	exists=NOTEXIST:P=1.0,0.0
439251	paperref:362076	paperref:361250	|	exists=NOTEXIST:P=1.0,0.0
446337	paperref:360475	paperref:360353	|	exists=NOTEXIST:P=1.0,0.0
472235	paperref:361096	paperref:361652	|
468259	paperref:360560	paperref:356886	|	exists=NOTEXIST:P=1.0,0.0
456222	paperref:358256	paperref:357796	|	exists=NOTEXIST:P=1.0,0.0
447190	paperref:360397	paperref:361614	|	exists=NOTEXIST:P=1.0,0.0
452308	paperref:357909	paperref:360711	|
445800	paperref:360513	paperref:360876	|	exists=NOTEXIST:P=1.0,0.0
443749	paperref:361975	paperref:358307	|	exists=NOTEXIST:P=1.0,0.0
474344	paperref:356874	paperref:357970	|	exists=NOTEXIST:P=1.0,0.0
471827	paperref:362112	paperref:362110	|	exists=EXIST:P=0.0,1.0
464686	paperref:359145	paperref:357457	|	exists=NOTEXIST:P=1.0,0.0
445400	paperref:359692	paperref:358105	|	exists=NOTEXIST:P=1.0,0.0
440571	paperref:358730	paperref:359150	|	exists=NOTEXIST:P=1.0,0.0
453002	paperref:361481	paperref:357451	|
466150	paperref:357397	paperref:361102	|	exists=NOTEXIST:P=1.0,0.0
441448	paperref:359182	paperref:359358	|	exists=NOTEXIST:P=1.0,0.0
438554	paperref:361607	paperref:361609	|
455510	paperref:358472	paperref:358718	|	exists=NOTEXIST:P=1.0,0.0
470688	paperref:361100	paperref:360753	|	exists=NOTEXIST:P=1.0,0.0
456948	paperref:361109	paperref:360697	|	exists=NOTEXIST:P=1.0,0.0
450474	paperref:360097	paperref:361108	|	exists=NOTEXIST:P=1.0,0.0
452297	paperref:357452	paperref:357909	|	exists=NOTEXIST:P=1.0,0.0
444333	paperref:357449	paperref:358385	|
463393	paperref:360704	paperref:360682	|
469637	paperref:362077	paperref:361109	|
451769	paperref:362497	paperref:362066	|	exists=NOTEXIST:P=1.0,0.0
456365	paperref:362077	paperref:360724	|	exists=NOTEXIST:P=1.0,0.0
449873	paperref:359960	paperref:361638	|	exists=NOTEXIST:P=1.0,0.0
442719	paperref:359541	paperref:357506	|	exists=NOTEXIST:P=1.0,0.0
473700	paperref:360270	paperref:360278	|	exists=EXIST:P=0.0,1.0
465129	paperref:359023	paperref:361013	|
448665	paperref:357455	paperref:357351	|
445500	paperref:359692	paperref:358386	|	exists=NOTEXIST:P=1.0,0.0
474092	paperref:357672	paperref:357675	|	exists=EXIST:P=0.0,1.0
462720	paperref:356937	paperref:360684	|
465637	paperref:362121	paperref:362451	|	exists=NOTEXIST:P=1.0,0.0
452129	paperref:359899	paperref:361006	|	exists=NOTEXIST:P=1.0,0.0
452004	paperref:361935	paperref:358722	|	exists=NOTEXIST:P=1.0,0.0
465610	paperref:360154	paperref:357450	|
463923	paperref:360338	paperref:358859	|
466523	paperref:357306	paperref:360703	|	exists=NOTEXIST:P=1.0,0.0
454946	paperref:358107	paperref:357457	|	exists=NOTEXIST:P=1.0,0.0
464966	paperref:358493	paperref:358492	|	exists=EXIST:P=0.0,1.0
448440	paperref:361548	paperref:359962	|	exists=NOTEXIST:P=1.0,0.0
439112	paperref:360397	paperref:360103	|
447929	paperref:360957	paperref:357401	|
464603	paperref:359359	paperref:362317	|	exists=NOTEXIST:P=1.0,0.0
453031	paperref:359224	paperref:359891	|
469259	paperref:358478	paperref:358323	|	exists=NOTEXIST:P=1.0,0.0
458664	paperref:360757	paperref:358608	|	exists=NOTEXIST:P=1.0,0.0
455163	paperref:358259	paperref:360025	|	exists=NOTEXIST:P=1.0,0.0
470575	paperref:361101	paperref:361392	|	exists=NOTEXIST:P=1.0,0.0
457556	paperref:360698	paperref:360695	|	exists=EXIST:P=0.0,1.0
456239	paperref:358256	paperref:358258	|	exists=EXIST:P=0.0,1.0
443169	paperref:359546	paperref:357501	|	exists=NOTEXIST:P=1.0,0.0
454517	paperref:357273	paperref:358247	|
470345	paperref:358262	paperref:361293	|	exists=NOTEXIST:P=1.0,0.0
441115	paperref:359181	paperref:360848	|	exists=NOTEXIST:P=1.0,0.0
449367	paperref:357298	paperref:361115	|	exists=NOTEXIST:P=1.0,0.0
455884	paperref:357059	paperref:359959	|	exists=NOTEXIST:P=1.0,0.0
455168	paperref:357504	paperref:360025	|	exists=NOTEXIST:P=1.0,0.0
453286	paperref:359070	paperref:357245	|
442727	paperref:360746	paperref:361259	|
445649	paperref:360686	paperref:358388	|	exists=NOTEXIST:P=1.0,0.0
474361	paperref:357672	paperref:357753	|	exists=NOTEXIST:P=1.0,0.0
443228	paperref:359546	paperref:361393	|
457442	paperref:360698	paperref:358254	|	exists=NOTEXIST:P=1.0,0.0
447510	paperref:360522	paperref:358489	|
439971	paperref:360101	paperref:360730	|	exists=NOTEXIST:P=1.0,0.0
450013	paperref:362031	paperref:361128	|
474332	paperref:361398	paperref:360753	|	exists=NOTEXIST:P=1.0,0.0
442750	paperref:359186	paperref:359358	|	exists=NOTEXIST:P=1.0,0.0
445672	paperref:361245	paperref:358368	|
459224	paperref:360695	paperref:356924	|	exists=NOTEXIST:P=1.0,0.0
458722	paperref:361664	paperref:359622	|	exists=NOTEXIST:P=1.0,0.0
440590	paperref:362175	paperref:361329	|	exists=NOTEXIST:P=1.0,0.0
441178	paperref:361547	paperref:357983	|	exists=NOTEXIST:P=1.0,0.0
468963	paperref:359033	paperref:359032	|	exists=EXIST:P=0.0,1.0
473011	paperref:358025	paperref:358027	|	exists=EXIST:P=0.0,1.0
468502	paperref:357680	paperref:359708	|	exists=NOTEXIST:P=1.0,0.0
451981	paperref:360401	paperref:362498	|	exists=NOTEXIST:P=1.0,0.0
449129	paperref:361559	paperref:362243	|	exists=NOTEXIST:P=1.0,0.0
451361	paperref:360692	paperref:359553	|	exists=NOTEXIST:P=1.0,0.0
473102	paperref:357406	paperref:361389	|	exists=NOTEXIST:P=1.0,0.0
470095	paperref:356959	paperref:356957	|	exists=EXIST:P=0.0,1.0
448735	paperref:357774	paperref:357351	|	exists=NOTEXIST:P=1.0,0.0
440824	paperref:359180	paperref:360552	|	exists=NOTEXIST:P=1.0,0.0
450761	paperref:358154	paperref:360094	|	exists=NOTEXIST:P=1.0,0.0
452449	paperref:360731	paperref:362461	|	exists=NOTEXIST:P=1.0,0.0
438224	paperref:357085	paperref:360306	|
459249	paperref:360695	paperref:361225	|	exists=NOTEXIST:P=1.0,0.0
454203	paperref:357850	paperref:360684	|
473682	paperref:359493	paperref:359489	|	exists=EXIST:P=0.0,1.0
469202	paperref:362067	paperref:360564	|
464734	paperref:360635	paperref:357627	|	exists=NOTEXIST:P=1.0,0.0
462444	paperref:360330	paperref:357159	|	exists=NOTEXIST:P=1.0,0.0
466711	paperref:357307	paperref:360703	|
459514	paperref:361402	paperref:361405	|	exists=EXIST:P=0.0,1.0
446369	paperref:359295	paperref:357128	|
442345	paperref:359542	paperref:360759	|	exists=NOTEXIST:P=1.0,0.0
438571	paperref:360338	paperref:358802	|
451836	paperref:358963	paperref:357775	|	exists=NOTEXIST:P=1.0,0.0
468934	paperref:361659	paperref:362123	|	exists=NOTEXIST:P=1.0,0.0
439908	paperref:360101	paperref:358151	|	exists=NOTEXIST:P=1.0,0.0
449510	paperref:361099	paperref:357991	|	exists=NOTEXIST:P=1.0,0.0
455759	paperref:361116	paperref:360273	|
442975	paperref:361978	paperref:361458	|	exists=NOTEXIST:P=1.0,0.0
450291	paperref:361396	paperref:357992	|
441196	paperref:361044	paperref:357983	|	exists=NOTEXIST:P=1.0,0.0
460999	paperref:358819	paperref:359364	|	exists=NOTEXIST:P=1.0,0.0
453401	paperref:360826	paperref:360832	|	exists=EXIST:P=0.0,1.0
473670	paperref:360277	paperref:360272	|	exists=EXIST:P=0.0,1.0
466451	paperref:357309	paperref:357501	|
462487	paperref:359539	paperref:357794	|
445975	paperref:361658	paperref:360474	|	exists=NOTEXIST:P=1.0,0.0
452599	paperref:362306	paperref:358023	|	exists=NOTEXIST:P=1.0,0.0
468786	paperref:362355	paperref:358756	|	exists=NOTEXIST:P=1.0,0.0
455814	paperref:361116	paperref:362078	|	exists=NOTEXIST:P=1.0,0.0
445601	paperref:357397	paperref:360476	|	exists=NOTEXIST:P=1.0,0.0
458367	paperref:359032	paperref:360729	|
453206	paperref:359893	paperref:359894	|
438925	paperref:357657	paperref:358489	|	exists=NOTEXIST:P=1.0,0.0
462235	paperref:357610	paperref:359151	|
443316	paperref:357561	paperref:357861	|	exists=NOTEXIST:P=1.0,0.0
440638	paperref:357767	paperref:358822	|	exists=NOTEXIST:P=1.0,0.0
449223	paperref:357990	paperref:357508	|	exists=NOTEXIST:P=1.0,0.0
466049	paperref:359655	paperref:361863	|	exists=NOTEXIST:P=1.0,0.0
448304	paperref:361109	paperref:358181	|	exists=NOTEXIST:P=1.0,0.0
454912	paperref:358107	paperref:357486	|	exists=NOTEXIST:P=1.0,0.0
452721	paperref:358073	paperref:359681	|	exists=NOTEXIST:P=1.0,0.0
453833	paperref:360687	paperref:362025	|	exists=NOTEXIST:P=1.0,0.0
467634	paperref:360700	paperref:361391	|	exists=NOTEXIST:P=1.0,0.0
465683	paperref:358282	paperref:358317	|	exists=NOTEXIST:P=1.0,0.0
465386	paperref:358092	paperref:361870	|	exists=NOTEXIST:P=1.0,0.0
464901	paperref:358400	paperref:357811	|	exists=NOTEXIST:P=1.0,0.0
442933	paperref:359540	paperref:360759	|	exists=NOTEXIST:P=1.0,0.0
453130	paperref:361838	paperref:359311	|	exists=NOTEXIST:P=1.0,0.0
474890	paperref:359539	paperref:357507	|	exists=NOTEXIST:P=1.0,0.0
474628	paperref:358026	paperref:358960	|	exists=NOTEXIST:P=1.0,0.0
452487	paperref:360731	paperref:360699	|
474035	paperref:358026	paperref:357609	|	exists=NOTEXIST:P=1.0,0.0
470957	paperref:357242	paperref:357971	|
