DIRECTED	paperref-cites
cat=NOTEXIST,EXIST:exists
448170	paperref:382645	|	paperref:380085	|	exists=EXIST:P=0.0,1.0
431162	paperref:382896	|	paperref:382102	|
436619	paperref:382716	|	paperref:384318	|	exists=NOTEXIST:P=1.0,0.0
451934	paperref:381110	|	paperref:384318	|	exists=EXIST:P=0.0,1.0
429074	paperref:381207	|	paperref:382943	|	exists=NOTEXIST:P=1.0,0.0
442569	paperref:383388	|	paperref:383774	|	exists=EXIST:P=0.0,1.0
441475	paperref:382893	|	paperref:382489	|	exists=EXIST:P=0.0,1.0
435552	paperref:380097	|	paperref:383982	|	exists=EXIST:P=0.0,1.0
442866	paperref:384781	|	paperref:380363	|	exists=NOTEXIST:P=1.0,0.0
432646	paperref:380458	|	paperref:380196	|	exists=EXIST:P=0.0,1.0
445058	paperref:381722	|	paperref:383415	|	exists=NOTEXIST:P=1.0,0.0
439924	paperref:379695	|	paperref:384981	|	exists=EXIST:P=0.0,1.0
440669	paperref:383763	|	paperref:380069	|	exists=EXIST:P=0.0,1.0
433461	paperref:383646	|	paperref:380072	|	exists=NOTEXIST:P=1.0,0.0
440632	paperref:384377	|	paperref:380088	|	exists=NOTEXIST:P=1.0,0.0
430526	paperref:383685	|	paperref:383153	|	exists=NOTEXIST:P=1.0,0.0
445780	paperref:382143	|	paperref:384909	|	exists=EXIST:P=0.0,1.0
440564	paperref:384404	|	paperref:382221	|	exists=EXIST:P=0.0,1.0
439127	paperref:384453	|	paperref:382658	|	exists=NOTEXIST:P=1.0,0.0
434818	paperref:381227	|	paperref:382643	|	exists=EXIST:P=0.0,1.0
437351	paperref:384735	|	paperref:380779	|	exists=NOTEXIST:P=1.0,0.0
438132	paperref:381977	|	paperref:383864	|
430131	paperref:379837	|	paperref:381293	|	exists=NOTEXIST:P=1.0,0.0
455509	paperref:382993	|	paperref:383693	|
447228	paperref:381898	|	paperref:380578	|	exists=EXIST:P=0.0,1.0
432696	paperref:380706	|	paperref:382935	|	exists=EXIST:P=0.0,1.0
432905	paperref:382448	|	paperref:380120	|
447076	paperref:383621	|	paperref:383767	|
430651	paperref:383298	|	paperref:381438	|
450923	paperref:382439	|	paperref:382976	|	exists=EXIST:P=0.0,1.0
441300	paperref:381144	|	paperref:381170	|	exists=EXIST:P=0.0,1.0
440323	paperref:383108	|	paperref:380385	|	exists=NOTEXIST:P=1.0,0.0
437657	paperref:379883	|	paperref:382938	|	exists=NOTEXIST:P=1.0,0.0
437504	paperref:382946	|	paperref:380222	|
451685	paperref:380657	|	paperref:380071	|	exists=EXIST:P=0.0,1.0
434954	paperref:380652	|	paperref:380174	|	exists=EXIST:P=0.0,1.0
454085	paperref:383617	|	paperref:380748	|
441722	paperref:380215	|	paperref:382696	|	exists=NOTEXIST:P=1.0,0.0
448177	paperref:382645	|	paperref:379835	|	exists=EXIST:P=0.0,1.0
456186	paperref:379988	|	paperref:383531	|
456037	paperref:380689	|	paperref:382223	|	exists=EXIST:P=0.0,1.0
444556	paperref:380085	|	paperref:381221	|	exists=EXIST:P=0.0,1.0
454215	paperref:384220	|	paperref:384616	|
456082	paperref:383473	|	paperref:383233	|	exists=NOTEXIST:P=1.0,0.0
433785	paperref:382673	|	paperref:383085	|
437439	paperref:383594	|	paperref:382782	|	exists=NOTEXIST:P=1.0,0.0
454880	paperref:381862	|	paperref:384579	|	exists=NOTEXIST:P=1.0,0.0
439667	paperref:380655	|	paperref:383765	|	exists=EXIST:P=0.0,1.0
430136	paperref:382531	|	paperref:381005	|	exists=EXIST:P=0.0,1.0
452668	paperref:385160	|	paperref:382614	|	exists=EXIST:P=0.0,1.0
450879	paperref:383256	|	paperref:383427	|	exists=NOTEXIST:P=1.0,0.0
444006	paperref:379589	|	paperref:380654	|	exists=EXIST:P=0.0,1.0
454427	paperref:380820	|	paperref:382937	|	exists=EXIST:P=0.0,1.0
456358	paperref:380016	|	paperref:383086	|	exists=EXIST:P=0.0,1.0
455727	paperref:382625	|	paperref:384789	|	exists=EXIST:P=0.0,1.0
430695	paperref:383196	|	paperref:383069	|	exists=EXIST:P=0.0,1.0
451614	paperref:380594	|	paperref:381579	|
437302	paperref:384294	|	paperref:379758	|	exists=EXIST:P=0.0,1.0
430409	paperref:384124	|	paperref:384939	|	exists=EXIST:P=0.0,1.0
436297	paperref:383937	|	paperref:381969	|	exists=EXIST:P=0.0,1.0
455187	paperref:380199	|	paperref:382418	|	exists=NOTEXIST:P=1.0,0.0
438487	paperref:380769	|	paperref:383363	|	exists=EXIST:P=0.0,1.0
447748	paperref:381461	|	paperref:383370	|
437788	paperref:380762	|	paperref:382492	|	exists=NOTEXIST:P=1.0,0.0
437467	paperref:383163	|	paperref:380143	|	exists=EXIST:P=0.0,1.0
445983	paperref:385112	|	paperref:382704	|
456855	paperref:380729	|	paperref:379958	|
455132	paperref:384464	|	paperref:379909	|	exists=EXIST:P=0.0,1.0
442248	paperref:383535	|	paperref:385016	|	exists=NOTEXIST:P=1.0,0.0
440036	paperref:383491	|	paperref:381436	|	exists=EXIST:P=0.0,1.0
430870	paperref:384612	|	paperref:384422	|	exists=NOTEXIST:P=1.0,0.0
430367	paperref:381266	|	paperref:383844	|	exists=EXIST:P=0.0,1.0
434767	paperref:381227	|	paperref:380116	|	exists=EXIST:P=0.0,1.0
446975	paperref:384051	|	paperref:383556	|	exists=EXIST:P=0.0,1.0
454920	paperref:384305	|	paperref:384966	|	exists=NOTEXIST:P=1.0,0.0
438018	paperref:380646	|	paperref:383497	|	exists=EXIST:P=0.0,1.0
452175	paperref:382635	|	paperref:381678	|	exists=EXIST:P=0.0,1.0
451349	paperref:381215	|	paperref:381622	|	exists=NOTEXIST:P=1.0,0.0
436048	paperref:384399	|	paperref:383183	|	exists=EXIST:P=0.0,1.0
455762	paperref:380177	|	paperref:384710	|	exists=NOTEXIST:P=1.0,0.0
432428	paperref:383008	|	paperref:381311	|
443888	paperref:384316	|	paperref:382083	|	exists=NOTEXIST:P=1.0,0.0
453523	paperref:384312	|	paperref:383781	|	exists=EXIST:P=0.0,1.0
441469	paperref:382893	|	paperref:381482	|
433168	paperref:380656	|	paperref:380063	|
440251	paperref:380688	|	paperref:381155	|	exists=EXIST:P=0.0,1.0
429076	paperref:379880	|	paperref:379550	|	exists=EXIST:P=0.0,1.0
446610	paperref:384734	|	paperref:382629	|	exists=NOTEXIST:P=1.0,0.0
438183	paperref:383739	|	paperref:381525	|	exists=NOTEXIST:P=1.0,0.0
435292	paperref:384898	|	paperref:384166	|
441547	paperref:383709	|	paperref:384063	|	exists=EXIST:P=0.0,1.0
430320	paperref:380042	|	paperref:380345	|	exists=EXIST:P=0.0,1.0
452962	paperref:381789	|	paperref:383479	|
447221	paperref:381898	|	paperref:384069	|	exists=EXIST:P=0.0,1.0
455053	paperref:381787	|	paperref:381350	|
436957	paperref:384481	|	paperref:381629	|	exists=EXIST:P=0.0,1.0
436304	paperref:381479	|	paperref:384301	|	exists=EXIST:P=0.0,1.0
434594	paperref:384418	|	paperref:383279	|	exists=NOTEXIST:P=1.0,0.0
441635	paperref:383709	|	paperref:384322	|
440549	paperref:383393	|	paperref:383772	|	exists=EXIST:P=0.0,1.0
430917	paperref:384574	|	paperref:380472	|	exists=NOTEXIST:P=1.0,0.0
446032	paperref:382480	|	paperref:381082	|	exists=EXIST:P=0.0,1.0
452526	paperref:384376	|	paperref:385019	|	exists=EXIST:P=0.0,1.0
429538	paperref:384918	|	paperref:381122	|
447185	paperref:384356	|	paperref:383399	|	exists=NOTEXIST:P=1.0,0.0
454097	paperref:379890	|	paperref:381945	|	exists=EXIST:P=0.0,1.0
446589	paperref:381539	|	paperref:383363	|
455249	paperref:380586	|	paperref:381866	|	exists=NOTEXIST:P=1.0,0.0
453902	paperref:380225	|	paperref:384688	|	exists=NOTEXIST:P=1.0,0.0
441425	paperref:383487	|	paperref:381437	|	exists=EXIST:P=0.0,1.0
435939	paperref:379896	|	paperref:380133	|
432776	paperref:379874	|	paperref:382481	|	exists=EXIST:P=0.0,1.0
453530	paperref:384312	|	paperref:383390	|	exists=EXIST:P=0.0,1.0
428662	paperref:382819	|	paperref:381439	|	exists=NOTEXIST:P=1.0,0.0
446730	paperref:381788	|	paperref:383364	|	exists=EXIST:P=0.0,1.0
441326	paperref:380438	|	paperref:383541	|	exists=EXIST:P=0.0,1.0
446152	paperref:382351	|	paperref:379910	|
440358	paperref:380073	|	paperref:380396	|	exists=NOTEXIST:P=1.0,0.0
435143	paperref:382346	|	paperref:381266	|	exists=EXIST:P=0.0,1.0
444385	paperref:384849	|	paperref:379850	|	exists=EXIST:P=0.0,1.0
445410	paperref:381457	|	paperref:383366	|	exists=EXIST:P=0.0,1.0
433074	paperref:384970	|	paperref:379742	|	exists=EXIST:P=0.0,1.0
439140	paperref:384960	|	paperref:379772	|	exists=EXIST:P=0.0,1.0
451050	paperref:384551	|	paperref:381292	|
436065	paperref:384399	|	paperref:380570	|
454968	paperref:380878	|	paperref:384296	|	exists=NOTEXIST:P=1.0,0.0
449914	paperref:384254	|	paperref:381997	|
448038	paperref:381356	|	paperref:382625	|
446445	paperref:384699	|	paperref:380458	|
447552	paperref:380755	|	paperref:381237	|
449368	paperref:382041	|	paperref:383432	|	exists=NOTEXIST:P=1.0,0.0
431848	paperref:383761	|	paperref:380065	|
439311	paperref:384214	|	paperref:383683	|	exists=EXIST:P=0.0,1.0
448588	paperref:381015	|	paperref:381010	|	exists=EXIST:P=0.0,1.0
442664	paperref:381523	|	paperref:381370	|
443642	paperref:379654	|	paperref:380349	|	exists=EXIST:P=0.0,1.0
441293	paperref:380614	|	paperref:380111	|	exists=NOTEXIST:P=1.0,0.0
431104	paperref:384858	|	paperref:384450	|	exists=EXIST:P=0.0,1.0
451809	paperref:384212	|	paperref:379604	|	exists=EXIST:P=0.0,1.0
455919	paperref:380633	|	paperref:380363	|	exists=NOTEXIST:P=1.0,0.0
454859	paperref:380654	|	paperref:384054	|	exists=EXIST:P=0.0,1.0
440248	paperref:379671	|	paperref:383679	|	exists=NOTEXIST:P=1.0,0.0
449774	paperref:381511	|	paperref:381774	|
455824	paperref:381904	|	paperref:379645	|
448464	paperref:382757	|	paperref:383493	|	exists=EXIST:P=0.0,1.0
430381	paperref:384989	|	paperref:380526	|	exists=EXIST:P=0.0,1.0
434680	paperref:383394	|	paperref:383042	|	exists=NOTEXIST:P=1.0,0.0
456905	paperref:380707	|	paperref:383360	|	exists=EXIST:P=0.0,1.0
444775	paperref:379723	|	paperref:381010	|	exists=EXIST:P=0.0,1.0
444359	paperref:384058	|	paperref:383139	|
431479	paperref:381550	|	paperref:380700	|	exists=NOTEXIST:P=1.0,0.0
436645	paperref:383718	|	paperref:379642	|	exists=NOTEXIST:P=1.0,0.0
443816	paperref:380354	|	paperref:380128	|	exists=EXIST:P=0.0,1.0
438187	paperref:383919	|	paperref:380585	|
435428	paperref:381890	|	paperref:381195	|	exists=EXIST:P=0.0,1.0
440207	paperref:382916	|	paperref:383857	|	exists=NOTEXIST:P=1.0,0.0
433788	paperref:381961	|	paperref:382442	|	exists=NOTEXIST:P=1.0,0.0
444541	paperref:380325	|	paperref:385114	|
452878	paperref:380825	|	paperref:383703	|	exists=NOTEXIST:P=1.0,0.0
428911	paperref:381849	|	paperref:384063	|	exists=NOTEXIST:P=1.0,0.0
440418	paperref:380921	|	paperref:382210	|
433827	paperref:382328	|	paperref:382946	|	exists=NOTEXIST:P=1.0,0.0
453391	paperref:379989	|	paperref:383041	|	exists=EXIST:P=0.0,1.0
441046	paperref:383628	|	paperref:384989	|	exists=EXIST:P=0.0,1.0
454004	paperref:385016	|	paperref:383444	|	exists=EXIST:P=0.0,1.0
433653	paperref:379548	|	paperref:384044	|	exists=EXIST:P=0.0,1.0
437399	paperref:379938	|	paperref:379776	|
442766	paperref:381462	|	paperref:384113	|	exists=EXIST:P=0.0,1.0
440902	paperref:383036	|	paperref:384100	|	exists=EXIST:P=0.0,1.0
431783	paperref:380694	|	paperref:382221	|	exists=EXIST:P=0.0,1.0
436231	paperref:384244	|	paperref:384311	|	exists=EXIST:P=0.0,1.0
448322	paperref:380150	|	paperref:383351	|
448448	paperref:379933	|	paperref:380905	|	exists=NOTEXIST:P=1.0,0.0
438216	paperref:384030	|	paperref:383507	|	exists=NOTEXIST:P=1.0,0.0
455036	paperref:381787	|	paperref:383355	|	exists=EXIST:P=0.0,1.0
429125	paperref:384059	|	paperref:383138	|	exists=EXIST:P=0.0,1.0
453834	paperref:384999	|	paperref:383003	|
447055	paperref:383621	|	paperref:383762	|	exists=EXIST:P=0.0,1.0
438156	paperref:380751	|	paperref:381702	|	exists=EXIST:P=0.0,1.0
445911	paperref:380446	|	paperref:383491	|	exists=NOTEXIST:P=1.0,0.0
446986	paperref:380753	|	paperref:382424	|	exists=EXIST:P=0.0,1.0
447752	paperref:381461	|	paperref:384118	|	exists=EXIST:P=0.0,1.0
428833	paperref:383886	|	paperref:380648	|	exists=EXIST:P=0.0,1.0
429708	paperref:383300	|	paperref:381433	|	exists=EXIST:P=0.0,1.0
454852	paperref:380654	|	paperref:384055	|
434485	paperref:383550	|	paperref:380155	|
439012	paperref:383744	|	paperref:384108	|
428953	paperref:381099	|	paperref:381015	|	exists=NOTEXIST:P=1.0,0.0
453023	paperref:383129	|	paperref:380023	|
456581	paperref:380016	|	paperref:384614	|	exists=EXIST:P=0.0,1.0
453959	paperref:385010	|	paperref:383289	|	exists=EXIST:P=0.0,1.0
447303	paperref:381459	|	paperref:384118	|	exists=EXIST:P=0.0,1.0
431850	paperref:383761	|	paperref:382209	|	exists=EXIST:P=0.0,1.0
440065	paperref:384156	|	paperref:380255	|	exists=EXIST:P=0.0,1.0
455040	paperref:381787	|	paperref:381708	|	exists=EXIST:P=0.0,1.0
447345	paperref:385086	|	paperref:383149	|	exists=EXIST:P=0.0,1.0
439354	paperref:382642	|	paperref:380084	|	exists=EXIST:P=0.0,1.0
444298	paperref:380920	|	paperref:382208	|
446625	paperref:384720	|	paperref:382944	|	exists=NOTEXIST:P=1.0,0.0
433905	paperref:381631	|	paperref:382218	|	exists=EXIST:P=0.0,1.0
456496	paperref:380016	|	paperref:383471	|	exists=EXIST:P=0.0,1.0
446905	paperref:383991	|	paperref:381831	|	exists=NOTEXIST:P=1.0,0.0
437846	paperref:382548	|	paperref:381371	|	exists=EXIST:P=0.0,1.0
439616	paperref:379792	|	paperref:380106	|	exists=NOTEXIST:P=1.0,0.0
454665	paperref:381408	|	paperref:384676	|
441933	paperref:381629	|	paperref:382541	|	exists=EXIST:P=0.0,1.0
437993	paperref:383807	|	paperref:384675	|
433700	paperref:381627	|	paperref:382542	|	exists=EXIST:P=0.0,1.0
445965	paperref:380032	|	paperref:379743	|	exists=EXIST:P=0.0,1.0
437849	paperref:382548	|	paperref:382489	|	exists=NOTEXIST:P=1.0,0.0
454737	paperref:382183	|	paperref:381042	|
451516	paperref:380216	|	paperref:381431	|	exists=EXIST:P=0.0,1.0
450137	paperref:381216	|	paperref:381097	|
445004	paperref:383488	|	paperref:381435	|	exists=EXIST:P=0.0,1.0
430652	paperref:383298	|	paperref:381437	|
444347	paperref:385180	|	paperref:382110	|	exists=EXIST:P=0.0,1.0
440527	paperref:383393	|	paperref:380114	|	exists=EXIST:P=0.0,1.0
438998	paperref:383627	|	paperref:383999	|	exists=NOTEXIST:P=1.0,0.0
436597	paperref:383118	|	paperref:384789	|	exists=NOTEXIST:P=1.0,0.0
438076	paperref:384037	|	paperref:384907	|
453554	paperref:381720	|	paperref:383931	|	exists=EXIST:P=0.0,1.0
429627	paperref:379704	|	paperref:384424	|	exists=EXIST:P=0.0,1.0
445616	paperref:380268	|	paperref:384851	|
429243	paperref:380924	|	paperref:379972	|	exists=EXIST:P=0.0,1.0
432444	paperref:383498	|	paperref:381431	|	exists=EXIST:P=0.0,1.0
453172	paperref:384564	|	paperref:382166	|	exists=NOTEXIST:P=1.0,0.0
453016	paperref:384390	|	paperref:379780	|	exists=NOTEXIST:P=1.0,0.0
448749	paperref:382181	|	paperref:380927	|
450106	paperref:381302	|	paperref:384501	|
437067	paperref:382984	|	paperref:380180	|	exists=EXIST:P=0.0,1.0
446392	paperref:383351	|	paperref:382485	|	exists=NOTEXIST:P=1.0,0.0
450892	paperref:383772	|	paperref:383394	|	exists=EXIST:P=0.0,1.0
441605	paperref:383709	|	paperref:380351	|
430939	paperref:383513	|	paperref:382688	|	exists=EXIST:P=0.0,1.0
444810	paperref:380772	|	paperref:383357	|
442343	paperref:382962	|	paperref:382877	|
452608	paperref:382996	|	paperref:384703	|	exists=EXIST:P=0.0,1.0
456760	paperref:380644	|	paperref:381434	|
438918	paperref:379899	|	paperref:379991	|	exists=NOTEXIST:P=1.0,0.0
445488	paperref:382525	|	paperref:380086	|	exists=EXIST:P=0.0,1.0
435183	paperref:382346	|	paperref:384269	|
445089	paperref:381014	|	paperref:382025	|
442978	paperref:383613	|	paperref:383633	|	exists=EXIST:P=0.0,1.0
447806	paperref:380923	|	paperref:382208	|	exists=EXIST:P=0.0,1.0
448007	paperref:384462	|	paperref:382764	|	exists=NOTEXIST:P=1.0,0.0
431172	paperref:382207	|	paperref:383012	|	exists=EXIST:P=0.0,1.0
454836	paperref:380654	|	paperref:383422	|	exists=EXIST:P=0.0,1.0
446409	paperref:384746	|	paperref:381803	|
447197	paperref:382414	|	paperref:383204	|	exists=EXIST:P=0.0,1.0
446111	paperref:383518	|	paperref:384992	|	exists=EXIST:P=0.0,1.0
447203	paperref:382414	|	paperref:382901	|	exists=EXIST:P=0.0,1.0
431165	paperref:382896	|	paperref:381855	|	exists=EXIST:P=0.0,1.0
451211	paperref:383805	|	paperref:380971	|	exists=EXIST:P=0.0,1.0
452910	paperref:382074	|	paperref:383367	|	exists=NOTEXIST:P=1.0,0.0
451241	paperref:384364	|	paperref:381019	|	exists=EXIST:P=0.0,1.0
442049	paperref:384300	|	paperref:379557	|	exists=NOTEXIST:P=1.0,0.0
438595	paperref:383773	|	paperref:382158	|	exists=NOTEXIST:P=1.0,0.0
455676	paperref:384457	|	paperref:385068	|	exists=EXIST:P=0.0,1.0
430638	paperref:383183	|	paperref:380576	|	exists=EXIST:P=0.0,1.0
456511	paperref:380016	|	paperref:382279	|	exists=EXIST:P=0.0,1.0
456575	paperref:380016	|	paperref:384059	|
447446	paperref:384375	|	paperref:379624	|	exists=EXIST:P=0.0,1.0
436583	paperref:383611	|	paperref:382379	|	exists=NOTEXIST:P=1.0,0.0
450146	paperref:379522	|	paperref:382182	|	exists=EXIST:P=0.0,1.0
430969	paperref:383396	|	paperref:382943	|	exists=EXIST:P=0.0,1.0
439221	paperref:384822	|	paperref:383283	|	exists=NOTEXIST:P=1.0,0.0
444896	paperref:380738	|	paperref:385153	|
444421	paperref:383392	|	paperref:380129	|	exists=EXIST:P=0.0,1.0
455945	paperref:383377	|	paperref:380271	|	exists=EXIST:P=0.0,1.0
452490	paperref:381252	|	paperref:382844	|	exists=EXIST:P=0.0,1.0
444930	paperref:380738	|	paperref:383353	|	exists=EXIST:P=0.0,1.0
438991	paperref:379593	|	paperref:384991	|
451855	paperref:381110	|	paperref:385082	|	exists=EXIST:P=0.0,1.0
450708	paperref:383136	|	paperref:380170	|	exists=EXIST:P=0.0,1.0
430947	paperref:383513	|	paperref:380355	|	exists=EXIST:P=0.0,1.0
444692	paperref:385068	|	paperref:383272	|	exists=NOTEXIST:P=1.0,0.0
433834	paperref:384149	|	paperref:379901	|	exists=EXIST:P=0.0,1.0
455455	paperref:380460	|	paperref:383137	|
436226	paperref:382205	|	paperref:381274	|
440324	paperref:379564	|	paperref:382296	|
437782	paperref:380762	|	paperref:381231	|
457189	paperref:385109	|	paperref:383817	|
443337	paperref:381900	|	paperref:379961	|
429252	paperref:380924	|	paperref:384060	|	exists=EXIST:P=0.0,1.0
431200	paperref:383119	|	paperref:380945	|	exists=NOTEXIST:P=1.0,0.0
437719	paperref:382721	|	paperref:383100	|
444121	paperref:382776	|	paperref:381618	|	exists=NOTEXIST:P=1.0,0.0
449043	paperref:381671	|	paperref:380406	|	exists=NOTEXIST:P=1.0,0.0
432499	paperref:379788	|	paperref:384949	|	exists=NOTEXIST:P=1.0,0.0
429207	paperref:380924	|	paperref:383141	|	exists=EXIST:P=0.0,1.0
442799	paperref:384157	|	paperref:381388	|	exists=EXIST:P=0.0,1.0
428706	paperref:380343	|	paperref:383509	|	exists=EXIST:P=0.0,1.0
432793	paperref:382133	|	paperref:384817	|	exists=NOTEXIST:P=1.0,0.0
455962	paperref:383377	|	paperref:381152	|	exists=EXIST:P=0.0,1.0
439717	paperref:379827	|	paperref:383246	|
435755	paperref:381772	|	paperref:382435	|	exists=EXIST:P=0.0,1.0
434051	paperref:383672	|	paperref:383327	|	exists=NOTEXIST:P=1.0,0.0
445142	paperref:384402	|	paperref:380121	|	exists=EXIST:P=0.0,1.0
432798	paperref:382133	|	paperref:379741	|
433615	paperref:380823	|	paperref:382943	|
451595	paperref:383925	|	paperref:383008	|	exists=NOTEXIST:P=1.0,0.0
447486	paperref:379579	|	paperref:382515	|	exists=EXIST:P=0.0,1.0
441879	paperref:380437	|	paperref:382197	|	exists=EXIST:P=0.0,1.0
455087	paperref:380981	|	paperref:381710	|	exists=NOTEXIST:P=1.0,0.0
439438	paperref:383217	|	paperref:383016	|
431979	paperref:381141	|	paperref:380127	|
433000	paperref:384062	|	paperref:383136	|	exists=EXIST:P=0.0,1.0
455024	paperref:380456	|	paperref:382296	|	exists=NOTEXIST:P=1.0,0.0
436462	paperref:384372	|	paperref:380086	|	exists=NOTEXIST:P=1.0,0.0
429987	paperref:384213	|	paperref:383688	|	exists=EXIST:P=0.0,1.0
439178	paperref:383128	|	paperref:380025	|	exists=EXIST:P=0.0,1.0
429212	paperref:380924	|	paperref:383417	|	exists=EXIST:P=0.0,1.0
453251	paperref:380922	|	paperref:384319	|	exists=EXIST:P=0.0,1.0
436386	paperref:384742	|	paperref:383393	|	exists=EXIST:P=0.0,1.0
454541	paperref:379854	|	paperref:384110	|	exists=EXIST:P=0.0,1.0
452850	paperref:380060	|	paperref:381966	|	exists=EXIST:P=0.0,1.0
439900	paperref:379695	|	paperref:382024	|
443494	paperref:382357	|	paperref:380170	|	exists=EXIST:P=0.0,1.0
431527	paperref:381365	|	paperref:381172	|
432159	paperref:381577	|	paperref:383483	|	exists=EXIST:P=0.0,1.0
438043	paperref:381665	|	paperref:380759	|	exists=EXIST:P=0.0,1.0
431484	paperref:383161	|	paperref:385158	|	exists=NOTEXIST:P=1.0,0.0
429555	paperref:380311	|	paperref:384256	|	exists=EXIST:P=0.0,1.0
444797	paperref:380772	|	paperref:384045	|	exists=NOTEXIST:P=1.0,0.0
451833	paperref:381110	|	paperref:383416	|	exists=EXIST:P=0.0,1.0
442546	paperref:383388	|	paperref:380115	|	exists=EXIST:P=0.0,1.0
442264	paperref:380505	|	paperref:381472	|	exists=NOTEXIST:P=1.0,0.0
457260	paperref:385108	|	paperref:385014	|	exists=NOTEXIST:P=1.0,0.0
446965	paperref:380963	|	paperref:383011	|	exists=EXIST:P=0.0,1.0
439815	paperref:382204	|	paperref:381270	|	exists=EXIST:P=0.0,1.0
433856	paperref:380070	|	paperref:381272	|
447909	paperref:383863	|	paperref:380911	|
446737	paperref:380333	|	paperref:380571	|	exists=NOTEXIST:P=1.0,0.0
439664	paperref:380655	|	paperref:380064	|
429030	paperref:380817	|	paperref:382935	|	exists=EXIST:P=0.0,1.0
438441	paperref:382950	|	paperref:384272	|
454945	paperref:381535	|	paperref:384490	|	exists=EXIST:P=0.0,1.0
430202	paperref:382940	|	paperref:383621	|	exists=NOTEXIST:P=1.0,0.0
457492	paperref:380077	|	paperref:379851	|	exists=NOTEXIST:P=1.0,0.0
433244	paperref:384703	|	paperref:380758	|	exists=EXIST:P=0.0,1.0
432172	paperref:381842	|	paperref:383745	|	exists=NOTEXIST:P=1.0,0.0
441248	paperref:380685	|	paperref:381152	|
435166	paperref:382346	|	paperref:379713	|	exists=EXIST:P=0.0,1.0
450345	paperref:383375	|	paperref:381152	|	exists=EXIST:P=0.0,1.0
445756	paperref:383184	|	paperref:380571	|	exists=EXIST:P=0.0,1.0
431447	paperref:381841	|	paperref:384759	|	exists=EXIST:P=0.0,1.0
431895	paperref:380344	|	paperref:379827	|	exists=EXIST:P=0.0,1.0
430790	paperref:381624	|	paperref:382220	|	exists=EXIST:P=0.0,1.0
446004	paperref:381095	|	paperref:383185	|	exists=NOTEXIST:P=1.0,0.0
450028	paperref:380217	|	paperref:380004	|	exists=EXIST:P=0.0,1.0
449800	paperref:379794	|	paperref:381264	|
433954	paperref:382029	|	paperref:382598	|	exists=EXIST:P=0.0,1.0
438648	paperref:381466	|	paperref:383594	|	exists=EXIST:P=0.0,1.0
454443	paperref:382028	|	paperref:380317	|	exists=EXIST:P=0.0,1.0
446450	paperref:383681	|	paperref:381687	|	exists=EXIST:P=0.0,1.0
436596	paperref:383118	|	paperref:383841	|	exists=NOTEXIST:P=1.0,0.0
431487	paperref:380157	|	paperref:383208	|
449706	paperref:382359	|	paperref:383307	|	exists=EXIST:P=0.0,1.0
439125	paperref:385128	|	paperref:385030	|	exists=NOTEXIST:P=1.0,0.0
436003	paperref:382521	|	paperref:382092	|	exists=NOTEXIST:P=1.0,0.0
448378	paperref:380595	|	paperref:380797	|	exists=EXIST:P=0.0,1.0
437199	paperref:383086	|	paperref:381308	|	exists=NOTEXIST:P=1.0,0.0
449108	paperref:382040	|	paperref:384271	|	exists=EXIST:P=0.0,1.0
448787	paperref:383367	|	paperref:383389	|	exists=NOTEXIST:P=1.0,0.0
438437	paperref:382950	|	paperref:384262	|
443793	paperref:381487	|	paperref:382223	|	exists=EXIST:P=0.0,1.0
456694	paperref:383343	|	paperref:382776	|	exists=EXIST:P=0.0,1.0
431070	paperref:382624	|	paperref:383346	|	exists=EXIST:P=0.0,1.0
440378	paperref:383835	|	paperref:381815	|	exists=EXIST:P=0.0,1.0
452042	paperref:384302	|	paperref:383418	|
439609	paperref:382332	|	paperref:381982	|	exists=EXIST:P=0.0,1.0
456318	paperref:384535	|	paperref:380612	|
438378	paperref:381125	|	paperref:379789	|	exists=EXIST:P=0.0,1.0
456871	paperref:383820	|	paperref:382377	|
435310	paperref:384898	|	paperref:384393	|
444187	paperref:383277	|	paperref:382163	|	exists=EXIST:P=0.0,1.0
452948	paperref:381320	|	paperref:379691	|
451046	paperref:379934	|	paperref:379728	|
456098	paperref:384799	|	paperref:384468	|	exists=EXIST:P=0.0,1.0
446329	paperref:384741	|	paperref:381813	|	exists=EXIST:P=0.0,1.0
434675	paperref:383394	|	paperref:383773	|	exists=EXIST:P=0.0,1.0
455206	paperref:379919	|	paperref:384428	|
438002	paperref:383807	|	paperref:384939	|	exists=EXIST:P=0.0,1.0
431764	paperref:381247	|	paperref:383491	|	exists=EXIST:P=0.0,1.0
431184	paperref:384679	|	paperref:382326	|	exists=NOTEXIST:P=1.0,0.0
429138	paperref:382058	|	paperref:384347	|	exists=EXIST:P=0.0,1.0
449458	paperref:380803	|	paperref:383731	|	exists=NOTEXIST:P=1.0,0.0
446188	paperref:379735	|	paperref:384311	|	exists=NOTEXIST:P=1.0,0.0
455857	paperref:382906	|	paperref:380759	|
434135	paperref:381226	|	paperref:381811	|	exists=NOTEXIST:P=1.0,0.0
450283	paperref:384816	|	paperref:384275	|	exists=EXIST:P=0.0,1.0
428727	paperref:380479	|	paperref:384158	|	exists=NOTEXIST:P=1.0,0.0
440057	paperref:379972	|	paperref:380170	|	exists=EXIST:P=0.0,1.0
438438	paperref:382950	|	paperref:384273	|
452309	paperref:384690	|	paperref:381458	|	exists=EXIST:P=0.0,1.0
