UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
308094	paperref:164902	paperref:166523	|	exists=NOTEXIST:P=1.0,0.0
263409	paperref:167269	paperref:163994	|
292379	paperref:165548	paperref:163646	|
265462	paperref:165140	paperref:162914	|
262139	paperref:165225	paperref:168143	|
312593	paperref:168361	paperref:164692	|	exists=NOTEXIST:P=1.0,0.0
270626	paperref:164286	paperref:166960	|
312069	paperref:167139	paperref:164781	|
289533	paperref:162739	paperref:166001	|
288689	paperref:166093	paperref:167543	|
261872	paperref:166612	paperref:164854	|
257495	paperref:162754	paperref:166818	|
258871	paperref:162754	paperref:162757	|
296111	paperref:166535	paperref:166289	|	exists=NOTEXIST:P=1.0,0.0
290993	paperref:167141	paperref:168431	|
271058	paperref:163409	paperref:163407	|	exists=EXIST:P=0.0,1.0
306824	paperref:164039	paperref:168005	|
288516	paperref:167667	paperref:167582	|
257219	paperref:165962	paperref:165451	|
300920	paperref:166546	paperref:167375	|
270553	paperref:164317	paperref:168378	|
284798	paperref:165691	paperref:168321	|
285665	paperref:165773	paperref:164306	|
272435	paperref:163409	paperref:167150	|
269802	paperref:164137	paperref:165939	|
255826	paperref:167575	paperref:163368	|
279344	paperref:162880	paperref:162590	|
256360	paperref:166961	paperref:163567	|
319725	paperref:167335	paperref:162779	|	exists=NOTEXIST:P=1.0,0.0
296448	paperref:163760	paperref:164911	|
314982	paperref:166847	paperref:166196	|
273642	paperref:164546	paperref:164545	|
310395	paperref:167270	paperref:166003	|	exists=NOTEXIST:P=1.0,0.0
323402	paperref:164286	paperref:166938	|
301838	paperref:163711	paperref:167152	|
310326	paperref:167270	paperref:166336	|
254967	paperref:164552	paperref:168374	|
285413	paperref:163491	paperref:163943	|	exists=NOTEXIST:P=1.0,0.0
284614	paperref:167655	paperref:163256	|	exists=NOTEXIST:P=1.0,0.0
319804	paperref:164842	paperref:166837	|
304444	paperref:166467	paperref:166215	|
263756	paperref:164490	paperref:164109	|
299419	paperref:167958	paperref:165736	|	exists=NOTEXIST:P=1.0,0.0
269048	paperref:163183	paperref:163172	|
283731	paperref:164205	paperref:167503	|
273319	paperref:165093	paperref:167285	|
324175	paperref:163036	paperref:167333	|
311972	paperref:167915	paperref:168147	|
290075	paperref:166906	paperref:165164	|
261580	paperref:166290	paperref:163997	|
257889	paperref:163364	paperref:165885	|
274520	paperref:163711	paperref:167864	|
302213	paperref:165064	paperref:166789	|
279192	paperref:165009	paperref:165942	|
255071	paperref:168383	paperref:163177	|
283788	paperref:164531	paperref:164301	|
271714	paperref:164936	paperref:164147	|
258406	paperref:166800	paperref:168054	|	exists=NOTEXIST:P=1.0,0.0
267895	paperref:164216	paperref:167053	|
320206	paperref:164602	paperref:164605	|
324074	paperref:163943	paperref:163835	|
299616	paperref:166290	paperref:167298	|	exists=NOTEXIST:P=1.0,0.0
255506	paperref:162779	paperref:163794	|	exists=NOTEXIST:P=1.0,0.0
255651	paperref:167564	paperref:163794	|
275748	paperref:167767	paperref:164004	|	exists=NOTEXIST:P=1.0,0.0
261783	paperref:166612	paperref:166705	|
306973	paperref:168094	paperref:168095	|
263084	paperref:164659	paperref:164794	|	exists=NOTEXIST:P=1.0,0.0
295942	paperref:162634	paperref:164959	|
285602	paperref:168336	paperref:168371	|
292854	paperref:165161	paperref:166391	|
310029	paperref:167345	paperref:166824	|
290209	paperref:164466	paperref:162661	|
319279	paperref:167466	paperref:167468	|
276638	paperref:165773	paperref:162766	|
315282	paperref:165538	paperref:167934	|	exists=NOTEXIST:P=1.0,0.0
257227	paperref:164364	paperref:165451	|
282705	paperref:166582	paperref:164255	|
288808	paperref:166547	paperref:165992	|	exists=NOTEXIST:P=1.0,0.0
270818	paperref:166509	paperref:168409	|	exists=NOTEXIST:P=1.0,0.0
318490	paperref:165098	paperref:164795	|	exists=NOTEXIST:P=1.0,0.0
277799	paperref:166800	paperref:166705	|	exists=NOTEXIST:P=1.0,0.0
289309	paperref:167039	paperref:167038	|
255509	paperref:164200	paperref:163794	|	exists=NOTEXIST:P=1.0,0.0
305637	paperref:167269	paperref:163604	|	exists=NOTEXIST:P=1.0,0.0
278680	paperref:165941	paperref:167298	|
306810	paperref:168005	paperref:163185	|
285933	paperref:164686	paperref:163506	|
302795	paperref:166118	paperref:165062	|	exists=NOTEXIST:P=1.0,0.0
320346	paperref:164350	paperref:167548	|
311896	paperref:162666	paperref:167056	|
314562	paperref:168145	paperref:167933	|
286675	paperref:165960	paperref:167778	|
274289	paperref:167647	paperref:164493	|
319816	paperref:163505	paperref:166677	|
313944	paperref:163519	paperref:163330	|
305813	paperref:167268	paperref:163955	|
286071	paperref:166414	paperref:167150	|
302280	paperref:165064	paperref:167335	|
267330	paperref:162579	paperref:165568	|
265234	paperref:165563	paperref:163324	|	exists=NOTEXIST:P=1.0,0.0
278212	paperref:166703	paperref:166627	|
313066	paperref:167452	paperref:166664	|	exists=NOTEXIST:P=1.0,0.0
295876	paperref:166660	paperref:168321	|
291158	paperref:163839	paperref:165806	|
311241	paperref:164618	paperref:163026	|
273446	paperref:165463	paperref:168156	|
258630	paperref:167639	paperref:167270	|	exists=NOTEXIST:P=1.0,0.0
281253	paperref:166781	paperref:166956	|	exists=NOTEXIST:P=1.0,0.0
278170	paperref:167177	paperref:167178	|
299263	paperref:163950	paperref:167591	|	exists=NOTEXIST:P=1.0,0.0
277557	paperref:166617	paperref:165160	|
268479	paperref:167494	paperref:167334	|
276894	paperref:165159	paperref:165470	|
306071	paperref:167270	paperref:167704	|
254501	paperref:163178	paperref:167866	|
296600	paperref:162635	paperref:164275	|	exists=NOTEXIST:P=1.0,0.0
287993	paperref:168218	paperref:167935	|
295269	paperref:165727	paperref:163142	|	exists=NOTEXIST:P=1.0,0.0
310336	paperref:167270	paperref:162584	|	exists=NOTEXIST:P=1.0,0.0
288900	paperref:164677	paperref:166125	|
256844	paperref:162699	paperref:162695	|
275482	paperref:167537	paperref:166162	|
296721	paperref:162740	paperref:165740	|	exists=NOTEXIST:P=1.0,0.0
273167	paperref:168268	paperref:163169	|	exists=NOTEXIST:P=1.0,0.0
319997	paperref:162662	paperref:162665	|	exists=EXIST:P=0.0,1.0
261291	paperref:165306	paperref:163998	|
295441	paperref:165032	paperref:167665	|
255617	paperref:163868	paperref:163794	|
319507	paperref:166329	paperref:168240	|
296638	paperref:162740	paperref:163518	|
269213	paperref:167495	paperref:163095	|	exists=NOTEXIST:P=1.0,0.0
280450	paperref:163919	paperref:168408	|
306492	paperref:163527	paperref:164379	|
298402	paperref:166426	paperref:167948	|
262891	paperref:163995	paperref:167563	|
257608	paperref:164936	paperref:163063	|	exists=NOTEXIST:P=1.0,0.0
309336	paperref:164266	paperref:166705	|
320873	paperref:165237	paperref:166527	|
310380	paperref:167270	paperref:166788	|
289302	paperref:165804	paperref:165806	|
275989	paperref:166003	paperref:166804	|	exists=NOTEXIST:P=1.0,0.0
281044	paperref:167817	paperref:165002	|
265716	paperref:162684	paperref:167548	|
268245	paperref:163585	paperref:167151	|
316865	paperref:166946	paperref:163330	|
307866	paperref:164901	paperref:166534	|
268431	paperref:167494	paperref:163109	|
261879	paperref:166612	paperref:163823	|
273299	paperref:165093	paperref:162740	|	exists=NOTEXIST:P=1.0,0.0
277729	paperref:167183	paperref:168221	|	exists=NOTEXIST:P=1.0,0.0
291604	paperref:165772	paperref:163944	|
280254	paperref:167823	paperref:162885	|
279826	paperref:167353	paperref:165575	|	exists=NOTEXIST:P=1.0,0.0
275139	paperref:167649	paperref:166043	|
274639	paperref:167648	paperref:166163	|	exists=NOTEXIST:P=1.0,0.0
302975	paperref:164286	paperref:165483	|
263171	paperref:165566	paperref:165964	|
301629	paperref:166436	paperref:166075	|
256067	paperref:165453	paperref:165302	|	exists=NOTEXIST:P=1.0,0.0
322795	paperref:163046	paperref:166308	|
262389	paperref:166679	paperref:165143	|
286717	paperref:166187	paperref:166275	|
301426	paperref:164588	paperref:167800	|
266712	paperref:164194	paperref:168235	|
266711	paperref:164194	paperref:164813	|
303925	paperref:164514	paperref:162827	|	exists=NOTEXIST:P=1.0,0.0
320918	paperref:165375	paperref:165376	|
312829	paperref:167563	paperref:166927	|
276447	paperref:164180	paperref:164706	|
256824	paperref:166819	paperref:167124	|
305456	paperref:164598	paperref:167834	|
277448	paperref:166617	paperref:165713	|	exists=NOTEXIST:P=1.0,0.0
258908	paperref:168158	paperref:163410	|
272635	paperref:163518	paperref:167643	|
268925	paperref:164531	paperref:163172	|
289680	paperref:164468	paperref:165471	|
303719	paperref:164380	paperref:167564	|	exists=NOTEXIST:P=1.0,0.0
302421	paperref:167103	paperref:165760	|	exists=NOTEXIST:P=1.0,0.0
288417	paperref:164014	paperref:164059	|
318443	paperref:164752	paperref:164754	|
293527	paperref:164951	paperref:162628	|
270071	paperref:165076	paperref:168219	|
305397	paperref:166162	paperref:168098	|	exists=NOTEXIST:P=1.0,0.0
271405	paperref:166366	paperref:167270	|	exists=NOTEXIST:P=1.0,0.0
300135	paperref:168058	paperref:163109	|	exists=NOTEXIST:P=1.0,0.0
317395	paperref:165709	paperref:166001	|	exists=NOTEXIST:P=1.0,0.0
319696	paperref:163457	paperref:166232	|
296575	paperref:162591	paperref:166567	|
286553	paperref:168330	paperref:168332	|
319283	paperref:162821	paperref:166908	|
261592	paperref:163997	paperref:167483	|	exists=NOTEXIST:P=1.0,0.0
303731	paperref:165116	paperref:163870	|
304959	paperref:167778	paperref:163477	|
266086	paperref:166034	paperref:164408	|
321799	paperref:165099	paperref:165591	|
303791	paperref:167270	paperref:162862	|
261511	paperref:163997	paperref:165467	|
292148	paperref:166358	paperref:166909	|
264971	paperref:163992	paperref:164387	|	exists=NOTEXIST:P=1.0,0.0
302857	paperref:165284	paperref:168415	|
313888	paperref:166308	paperref:164260	|	exists=NOTEXIST:P=1.0,0.0
292423	paperref:167032	paperref:163482	|
284068	paperref:167817	paperref:164532	|
273043	paperref:166336	paperref:164007	|
300638	paperref:167370	paperref:168381	|
307435	paperref:162728	paperref:165196	|
279934	paperref:165944	paperref:168188	|
270851	paperref:163160	paperref:164938	|	exists=NOTEXIST:P=1.0,0.0
323239	paperref:164205	paperref:164206	|
256013	paperref:165453	paperref:164260	|	exists=NOTEXIST:P=1.0,0.0
265119	paperref:167384	paperref:163985	|
294824	paperref:167595	paperref:164909	|
265896	paperref:166909	paperref:165298	|	exists=NOTEXIST:P=1.0,0.0
272470	paperref:164977	paperref:162764	|
296133	paperref:167666	paperref:165582	|
286568	paperref:164814	paperref:167246	|	exists=NOTEXIST:P=1.0,0.0
318811	paperref:166551	paperref:166552	|	exists=EXIST:P=0.0,1.0
287322	paperref:166060	paperref:168417	|
306027	paperref:167110	paperref:163349	|
265264	paperref:165009	paperref:165563	|
289152	paperref:166127	paperref:163640	|	exists=NOTEXIST:P=1.0,0.0
318789	paperref:163239	paperref:163238	|
297104	paperref:167590	paperref:165879	|	exists=NOTEXIST:P=1.0,0.0
286544	paperref:168330	paperref:164200	|
323382	paperref:167839	paperref:165711	|
268346	paperref:165820	paperref:166041	|
257385	paperref:167633	paperref:165165	|
291439	paperref:165773	paperref:164131	|
272167	paperref:163784	paperref:164908	|	exists=NOTEXIST:P=1.0,0.0
285976	paperref:163384	paperref:164487	|
276905	paperref:164705	paperref:165367	|	exists=NOTEXIST:P=1.0,0.0
296581	paperref:162635	paperref:164961	|
313457	paperref:163893	paperref:163894	|
319008	paperref:163269	paperref:165740	|
309383	paperref:166438	paperref:164629	|
323274	paperref:166249	paperref:166938	|	exists=NOTEXIST:P=1.0,0.0
261984	paperref:165561	paperref:165868	|
290156	paperref:166634	paperref:165300	|
289220	paperref:162873	paperref:166307	|
303633	paperref:164380	paperref:166214	|
283348	paperref:167778	paperref:168188	|
258046	paperref:167390	paperref:166244	|
315458	paperref:165740	paperref:168381	|
310963	paperref:168200	paperref:164985	|	exists=NOTEXIST:P=1.0,0.0
287667	paperref:163439	paperref:164796	|	exists=NOTEXIST:P=1.0,0.0
275316	paperref:163400	paperref:167445	|
322740	paperref:167541	paperref:165927	|
318388	paperref:167899	paperref:164754	|
297452	paperref:162741	paperref:166000	|
280559	paperref:164868	paperref:165053	|
259051	paperref:163064	paperref:162869	|
303528	paperref:166642	paperref:166788	|	exists=NOTEXIST:P=1.0,0.0
269331	paperref:164213	paperref:164214	|	exists=EXIST:P=0.0,1.0
267188	paperref:167970	paperref:166597	|	exists=NOTEXIST:P=1.0,0.0
323944	paperref:163250	paperref:163183	|	exists=NOTEXIST:P=1.0,0.0
274087	paperref:165465	paperref:164501	|
286574	paperref:164814	paperref:165068	|
290283	paperref:164139	paperref:164818	|
262831	paperref:163995	paperref:164576	|	exists=NOTEXIST:P=1.0,0.0
309432	paperref:162648	paperref:165117	|
279189	paperref:165942	paperref:167779	|	exists=NOTEXIST:P=1.0,0.0
263252	paperref:164328	paperref:165294	|	exists=NOTEXIST:P=1.0,0.0
289825	paperref:165638	paperref:167946	|	exists=NOTEXIST:P=1.0,0.0
297975	paperref:166205	paperref:163527	|	exists=NOTEXIST:P=1.0,0.0
303519	paperref:165735	paperref:166642	|
306309	paperref:166858	paperref:168219	|	exists=NOTEXIST:P=1.0,0.0
289761	paperref:162738	paperref:165712	|	exists=NOTEXIST:P=1.0,0.0
315118	paperref:163604	paperref:165495	|	exists=NOTEXIST:P=1.0,0.0
288476	paperref:165769	paperref:165235	|
298782	paperref:167949	paperref:165100	|
310034	paperref:164907	paperref:164908	|
284880	paperref:166290	paperref:166770	|
254265	paperref:163175	paperref:163349	|
309344	paperref:166688	paperref:163747	|
265984	paperref:167490	paperref:164814	|
258725	paperref:167170	paperref:167168	|
306225	paperref:166217	paperref:166791	|
258818	paperref:167852	paperref:165922	|
293112	paperref:164170	paperref:164349	|	exists=NOTEXIST:P=1.0,0.0
281498	paperref:165579	paperref:162587	|
283760	paperref:164531	paperref:164507	|	exists=NOTEXIST:P=1.0,0.0
287265	paperref:166060	paperref:162738	|
307256	paperref:168004	paperref:168381	|
306362	paperref:164752	paperref:168372	|
287177	paperref:167519	paperref:164817	|
275782	paperref:166711	paperref:166742	|
307458	paperref:162728	paperref:162988	|
319168	paperref:164979	paperref:165439	|
286169	paperref:167689	paperref:166628	|
316974	paperref:166834	paperref:166118	|	exists=NOTEXIST:P=1.0,0.0
299215	paperref:166191	paperref:162747	|
289011	paperref:164173	paperref:164899	|
322614	paperref:163269	paperref:163186	|
322449	paperref:163183	paperref:163822	|
296947	paperref:167667	paperref:164806	|	exists=NOTEXIST:P=1.0,0.0
272883	paperref:168271	paperref:167763	|	exists=NOTEXIST:P=1.0,0.0
317648	paperref:167926	paperref:163188	|
319037	paperref:167189	paperref:166430	|
281921	paperref:163626	paperref:164289	|
281452	paperref:165898	paperref:164268	|
287406	paperref:164179	paperref:163679	|
269403	paperref:165077	paperref:164559	|
276552	paperref:164869	paperref:164871	|
298036	paperref:166205	paperref:167334	|	exists=NOTEXIST:P=1.0,0.0
292705	paperref:162821	paperref:165052	|
301699	paperref:163391	paperref:165712	|
265809	paperref:165792	paperref:164765	|
262745	paperref:163200	paperref:165596	|	exists=NOTEXIST:P=1.0,0.0
279304	paperref:163594	paperref:168372	|
316371	paperref:166781	paperref:166528	|	exists=NOTEXIST:P=1.0,0.0
289798	paperref:167145	paperref:162796	|	exists=NOTEXIST:P=1.0,0.0
274249	paperref:166308	paperref:164009	|	exists=NOTEXIST:P=1.0,0.0
258866	paperref:165159	paperref:162757	|	exists=NOTEXIST:P=1.0,0.0
283910	paperref:163389	paperref:164752	|	exists=NOTEXIST:P=1.0,0.0
272831	paperref:167644	paperref:165156	|
285225	paperref:164530	paperref:164976	|
303864	paperref:164501	paperref:164349	|
283367	paperref:166191	paperref:167584	|
291958	paperref:167366	paperref:164794	|	exists=NOTEXIST:P=1.0,0.0
286647	paperref:165960	paperref:162986	|
274584	paperref:163053	paperref:163052	|
257520	paperref:167959	paperref:166003	|
275146	paperref:167849	paperref:167649	|
319822	paperref:164415	paperref:163604	|	exists=NOTEXIST:P=1.0,0.0
290058	paperref:165802	paperref:165530	|
306771	paperref:168383	paperref:168005	|
270606	paperref:162664	paperref:166960	|
286467	paperref:166274	paperref:166272	|
274097	paperref:165465	paperref:166117	|
302968	paperref:163518	paperref:165483	|
269895	paperref:163785	paperref:165647	|
263984	paperref:165295	paperref:166432	|
277620	paperref:168102	paperref:167243	|
265155	paperref:167017	paperref:167863	|
265856	paperref:167010	paperref:168445	|	exists=NOTEXIST:P=1.0,0.0
290289	paperref:166637	paperref:162671	|
283038	paperref:168158	paperref:165009	|
261886	paperref:166612	paperref:167013	|
301770	paperref:164888	paperref:163268	|
301492	paperref:166543	paperref:164021	|	exists=NOTEXIST:P=1.0,0.0
301515	paperref:164977	paperref:163292	|
283094	paperref:166458	paperref:165009	|
271661	paperref:167642	paperref:166231	|
305854	paperref:167268	paperref:165737	|
298711	paperref:168029	paperref:163398	|
258538	paperref:163413	paperref:162578	|
309910	paperref:163095	paperref:167243	|	exists=NOTEXIST:P=1.0,0.0
285833	paperref:165962	paperref:165196	|
261067	paperref:166291	paperref:164211	|	exists=NOTEXIST:P=1.0,0.0
299445	paperref:163290	paperref:163646	|	exists=NOTEXIST:P=1.0,0.0
277499	paperref:166617	paperref:166567	|	exists=NOTEXIST:P=1.0,0.0
274225	paperref:164009	paperref:164011	|	exists=EXIST:P=0.0,1.0
307871	paperref:164901	paperref:167477	|	exists=NOTEXIST:P=1.0,0.0
299241	paperref:167269	paperref:165982	|
307867	paperref:164901	paperref:163836	|	exists=NOTEXIST:P=1.0,0.0
288395	paperref:164014	paperref:164576	|
277157	paperref:162767	paperref:162579	|
277132	paperref:164872	paperref:166074	|
307315	paperref:163822	paperref:168004	|	exists=NOTEXIST:P=1.0,0.0
288746	paperref:163323	paperref:163007	|
254257	paperref:163175	paperref:166603	|
290493	paperref:163868	paperref:164387	|	exists=NOTEXIST:P=1.0,0.0
276824	paperref:165159	paperref:167232	|
259770	paperref:162756	paperref:162711	|	exists=NOTEXIST:P=1.0,0.0
297611	paperref:166545	paperref:164022	|
274467	paperref:165000	paperref:167110	|
294394	paperref:168153	paperref:166564	|
255633	paperref:164288	paperref:163794	|
291103	paperref:163867	paperref:163822	|
292224	paperref:167284	paperref:167031	|
290008	paperref:164581	paperref:164467	|
270932	paperref:164937	paperref:165467	|
260405	paperref:168053	paperref:164290	|
255302	paperref:164699	paperref:163703	|
305142	paperref:163474	paperref:162729	|	exists=NOTEXIST:P=1.0,0.0
301523	paperref:162577	paperref:163292	|
285472	paperref:168219	paperref:165539	|
285085	paperref:166276	paperref:164176	|
322968	paperref:163606	paperref:165713	|	exists=NOTEXIST:P=1.0,0.0
293955	paperref:163532	paperref:162580	|
279879	paperref:163975	paperref:164119	|	exists=NOTEXIST:P=1.0,0.0
256497	paperref:167495	paperref:163567	|	exists=NOTEXIST:P=1.0,0.0
261957	paperref:166276	paperref:165561	|	exists=NOTEXIST:P=1.0,0.0
276988	paperref:163838	paperref:166616	|
311362	paperref:164951	paperref:166790	|
265552	paperref:167244	paperref:164196	|
271414	paperref:166366	paperref:166049	|
282344	paperref:165782	paperref:166163	|
323368	paperref:164615	paperref:164614	|
316564	paperref:167821	paperref:165021	|	exists=NOTEXIST:P=1.0,0.0
272803	paperref:164976	paperref:166150	|
270461	paperref:165963	paperref:165466	|	exists=NOTEXIST:P=1.0,0.0
289046	paperref:164173	paperref:167778	|
301375	paperref:164132	paperref:163643	|	exists=NOTEXIST:P=1.0,0.0
301478	paperref:167151	paperref:164366	|	exists=NOTEXIST:P=1.0,0.0
263430	paperref:163838	paperref:167304	|	exists=NOTEXIST:P=1.0,0.0
259543	paperref:168074	paperref:163285	|
304328	paperref:168158	paperref:164349	|
258220	paperref:166816	paperref:166526	|
255380	paperref:166379	paperref:165034	|
314039	paperref:165426	paperref:167327	|
283906	paperref:163389	paperref:166568	|
303060	paperref:162943	paperref:165513	|	exists=NOTEXIST:P=1.0,0.0
273451	paperref:165463	paperref:166277	|
270235	paperref:167497	paperref:167327	|
279023	paperref:165787	paperref:167141	|	exists=NOTEXIST:P=1.0,0.0
301811	paperref:167951	paperref:167950	|	exists=EXIST:P=0.0,1.0
296916	paperref:167667	paperref:167932	|
321288	paperref:167284	paperref:168014	|
321523	paperref:165430	paperref:167477	|	exists=NOTEXIST:P=1.0,0.0
322576	paperref:163823	paperref:164200	|
283194	paperref:166773	paperref:163873	|
257475	paperref:164755	paperref:166818	|	exists=NOTEXIST:P=1.0,0.0
282320	paperref:167588	paperref:163851	|
280381	paperref:167335	paperref:164290	|
253849	paperref:163176	paperref:166133	|
272942	paperref:163457	paperref:164007	|	exists=NOTEXIST:P=1.0,0.0
297902	paperref:163645	paperref:166429	|
274870	paperref:163474	paperref:167214	|
270848	paperref:163046	paperref:164938	|
257465	paperref:168249	paperref:166818	|	exists=NOTEXIST:P=1.0,0.0
297006	paperref:166341	paperref:166664	|
289599	paperref:163658	paperref:164120	|
283693	paperref:165474	paperref:168373	|
300532	paperref:166067	paperref:164565	|
314314	paperref:165117	paperref:167327	|
297371	paperref:166204	paperref:164642	|
292702	paperref:164913	paperref:165052	|
298838	paperref:164677	paperref:164500	|
304137	paperref:167449	paperref:167450	|
301958	paperref:164302	paperref:168009	|
283489	paperref:167433	paperref:163141	|	exists=NOTEXIST:P=1.0,0.0
277803	paperref:163188	paperref:166800	|	exists=NOTEXIST:P=1.0,0.0
309934	paperref:163095	paperref:164059	|	exists=NOTEXIST:P=1.0,0.0
308634	paperref:165187	paperref:167902	|
315465	paperref:164266	paperref:168381	|
295027	paperref:167053	paperref:163107	|
294769	paperref:167595	paperref:165116	|
320211	paperref:165724	paperref:163355	|	exists=NOTEXIST:P=1.0,0.0
290193	paperref:162870	paperref:164779	|
273800	paperref:164932	paperref:167563	|	exists=NOTEXIST:P=1.0,0.0
280806	paperref:164039	paperref:166048	|
282747	paperref:162925	paperref:165649	|	exists=NOTEXIST:P=1.0,0.0
272768	paperref:168107	paperref:167776	|	exists=NOTEXIST:P=1.0,0.0
258809	paperref:167852	paperref:167651	|	exists=NOTEXIST:P=1.0,0.0
299032	paperref:167512	paperref:164576	|
306557	paperref:167716	paperref:162578	|	exists=NOTEXIST:P=1.0,0.0
309985	paperref:163095	paperref:166832	|
296449	paperref:163760	paperref:164969	|
303671	paperref:164380	paperref:164577	|
296879	paperref:167667	paperref:165534	|
304784	paperref:166214	paperref:162666	|	exists=NOTEXIST:P=1.0,0.0
310909	paperref:165038	paperref:163678	|
291847	paperref:167030	paperref:168020	|
300644	paperref:167370	paperref:164286	|
282363	paperref:165730	paperref:167020	|	exists=NOTEXIST:P=1.0,0.0
274576	paperref:167759	paperref:167760	|	exists=EXIST:P=0.0,1.0
259444	paperref:166604	paperref:166469	|
264448	paperref:166611	paperref:163867	|	exists=NOTEXIST:P=1.0,0.0
321610	paperref:164754	paperref:162675	|
287194	paperref:163953	paperref:166274	|
287916	paperref:168389	paperref:168390	|
272898	paperref:162612	paperref:168019	|	exists=NOTEXIST:P=1.0,0.0
296502	paperref:168322	paperref:163835	|
309630	paperref:167608	paperref:167607	|
282734	paperref:162990	paperref:164370	|
257567	paperref:168373	paperref:166148	|
310527	paperref:167270	paperref:164411	|
294816	paperref:167595	paperref:167592	|
258571	paperref:163413	paperref:166950	|
308077	paperref:165187	paperref:164902	|
264372	paperref:162605	paperref:167169	|
320005	paperref:164414	paperref:163943	|
311563	paperref:163951	paperref:162975	|	exists=NOTEXIST:P=1.0,0.0
259481	paperref:162755	paperref:162661	|	exists=NOTEXIST:P=1.0,0.0
297792	paperref:166133	paperref:166000	|
254477	paperref:165454	paperref:167660	|
257842	paperref:163412	paperref:165693	|
268807	paperref:166782	paperref:162914	|	exists=NOTEXIST:P=1.0,0.0
311272	paperref:163099	paperref:168218	|
291720	paperref:165695	paperref:166077	|
302331	paperref:167045	paperref:163690	|
305288	paperref:164132	paperref:165185	|	exists=NOTEXIST:P=1.0,0.0
275287	paperref:168153	paperref:166472	|
295718	paperref:164387	paperref:165982	|
280669	paperref:165154	paperref:166195	|	exists=NOTEXIST:P=1.0,0.0
317584	paperref:166664	paperref:168235	|
291700	paperref:165695	paperref:168243	|	exists=NOTEXIST:P=1.0,0.0
292872	paperref:165161	paperref:167114	|
306961	paperref:163323	paperref:166857	|
294448	paperref:166491	paperref:164795	|
264446	paperref:166611	paperref:166790	|	exists=NOTEXIST:P=1.0,0.0
279978	paperref:165789	paperref:167027	|
279225	paperref:165609	paperref:162818	|	exists=NOTEXIST:P=1.0,0.0
291506	paperref:168011	paperref:166053	|
262774	paperref:163995	paperref:167595	|
288787	paperref:163007	paperref:166536	|
275158	paperref:165686	paperref:167536	|
318152	paperref:166663	paperref:165592	|	exists=NOTEXIST:P=1.0,0.0
298999	paperref:167512	paperref:168383	|
274655	paperref:166803	paperref:164005	|
315986	paperref:164693	paperref:164694	|	exists=EXIST:P=0.0,1.0
300301	paperref:166349	paperref:165177	|
293651	paperref:165470	paperref:168375	|
277805	paperref:163186	paperref:166800	|	exists=NOTEXIST:P=1.0,0.0
288630	paperref:167937	paperref:167933	|
291773	paperref:165051	paperref:163958	|
261761	paperref:166612	paperref:166788	|
301042	paperref:164164	paperref:164165	|
254602	paperref:164551	paperref:163210	|
304565	paperref:168153	paperref:163476	|	exists=NOTEXIST:P=1.0,0.0
308552	paperref:165037	paperref:164909	|
324144	paperref:166535	paperref:167901	|
261095	paperref:163203	paperref:168218	|
304113	paperref:166641	paperref:163269	|
272935	paperref:168307	paperref:168304	|
274135	paperref:163780	paperref:165711	|
306599	paperref:166535	paperref:166859	|
308869	paperref:163748	paperref:163746	|
290246	paperref:167206	paperref:164782	|	exists=NOTEXIST:P=1.0,0.0
290392	paperref:163654	paperref:164677	|
288318	paperref:166025	paperref:162736	|
293735	paperref:162636	paperref:168148	|
257071	paperref:166975	paperref:166290	|
288225	paperref:167502	paperref:164206	|
300944	paperref:165069	paperref:167559	|
276868	paperref:165159	paperref:167064	|
272105	paperref:167595	paperref:163784	|
280599	paperref:162884	paperref:162886	|
265738	paperref:165641	paperref:162684	|
320895	paperref:165237	paperref:167777	|
285960	paperref:165109	paperref:163004	|
323658	paperref:166683	paperref:165026	|
273183	paperref:167645	paperref:163762	|	exists=NOTEXIST:P=1.0,0.0
322245	paperref:166308	paperref:163193	|
280327	paperref:164290	paperref:168005	|	exists=NOTEXIST:P=1.0,0.0
304551	paperref:163473	paperref:163476	|	exists=EXIST:P=0.0,1.0
256114	paperref:165453	paperref:167483	|
314757	paperref:168383	paperref:164576	|
261575	paperref:163997	paperref:166680	|	exists=NOTEXIST:P=1.0,0.0
275984	paperref:163253	paperref:166804	|
261224	paperref:167163	paperref:164648	|	exists=NOTEXIST:P=1.0,0.0
314331	paperref:166938	paperref:165117	|	exists=NOTEXIST:P=1.0,0.0
293054	paperref:167436	paperref:168126	|
273353	paperref:165093	paperref:166938	|
257086	paperref:166975	paperref:164263	|
272675	paperref:165173	paperref:167643	|
286410	paperref:165961	paperref:167902	|
313565	paperref:166448	paperref:166118	|
270200	paperref:167497	paperref:166789	|
314670	paperref:164052	paperref:165118	|
314060	paperref:165426	paperref:163106	|
317824	paperref:167925	paperref:162786	|	exists=NOTEXIST:P=1.0,0.0
253792	paperref:163176	paperref:163457	|
309723	paperref:165237	paperref:164145	|
296495	paperref:166002	paperref:168322	|
313137	paperref:167285	paperref:166927	|	exists=NOTEXIST:P=1.0,0.0
289862	paperref:166289	paperref:165540	|	exists=NOTEXIST:P=1.0,0.0
275675	paperref:163095	paperref:164004	|
304624	paperref:165105	paperref:166103	|
319912	paperref:166464	paperref:166465	|	exists=EXIST:P=0.0,1.0
295102	paperref:168323	paperref:165123	|
