UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
114813	paperref:3622	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
87109	paperref:760	paperref:3828	|
76904	paperref:1373	paperref:1591	|	exists=NOTEXIST:P=1.0,0.0
87467	paperref:3829	paperref:2686	|	exists=NOTEXIST:P=1.0,0.0
83212	paperref:3847	paperref:3398	|
93208	paperref:4248	paperref:943	|	exists=NOTEXIST:P=1.0,0.0
98843	paperref:4749	paperref:4759	|	exists=EXIST:P=0.0,1.0
76883	paperref:4543	paperref:1591	|	exists=NOTEXIST:P=1.0,0.0
123063	paperref:4599	paperref:1997	|
75938	paperref:274	paperref:2910	|	exists=NOTEXIST:P=1.0,0.0
118058	paperref:804	paperref:2054	|
107882	paperref:545	paperref:1444	|
129167	paperref:2557	paperref:1641	|	exists=NOTEXIST:P=1.0,0.0
81912	paperref:3618	paperref:3500	|	exists=NOTEXIST:P=1.0,0.0
114473	paperref:3501	paperref:4784	|
118849	paperref:3240	paperref:4252	|	exists=NOTEXIST:P=1.0,0.0
93899	paperref:4223	paperref:4222	|	exists=EXIST:P=0.0,1.0
128011	paperref:3010	paperref:1174	|	exists=NOTEXIST:P=1.0,0.0
100181	paperref:2662	paperref:1567	|	exists=NOTEXIST:P=1.0,0.0
103147	paperref:3907	paperref:4803	|	exists=NOTEXIST:P=1.0,0.0
91374	paperref:3830	paperref:806	|
107943	paperref:2944	paperref:5392	|
130323	paperref:981	paperref:5643	|	exists=NOTEXIST:P=1.0,0.0
122160	paperref:1188	paperref:1251	|
119030	paperref:757	paperref:2294	|
84867	paperref:2396	paperref:806	|	exists=NOTEXIST:P=1.0,0.0
85708	paperref:1219	paperref:1941	|	exists=NOTEXIST:P=1.0,0.0
131560	paperref:3094	paperref:1625	|	exists=NOTEXIST:P=1.0,0.0
85611	paperref:2942	paperref:4858	|	exists=NOTEXIST:P=1.0,0.0
75987	paperref:606	paperref:2178	|
97329	paperref:3850	paperref:3837	|	exists=EXIST:P=0.0,1.0
133440	paperref:3453	paperref:3451	|	exists=EXIST:P=0.0,1.0
81917	paperref:3618	paperref:549	|	exists=NOTEXIST:P=1.0,0.0
90457	paperref:655	paperref:3831	|
106838	paperref:547	paperref:4248	|	exists=NOTEXIST:P=1.0,0.0
80172	paperref:2020	paperref:2838	|	exists=NOTEXIST:P=1.0,0.0
97796	paperref:3834	paperref:3875	|	exists=NOTEXIST:P=1.0,0.0
129441	paperref:3006	paperref:1574	|
100536	paperref:653	paperref:1532	|	exists=NOTEXIST:P=1.0,0.0
100518	paperref:653	paperref:4803	|	exists=NOTEXIST:P=1.0,0.0
132702	paperref:3911	paperref:1055	|	exists=NOTEXIST:P=1.0,0.0
117368	paperref:2768	paperref:4359	|	exists=NOTEXIST:P=1.0,0.0
83349	paperref:5440	paperref:2521	|	exists=NOTEXIST:P=1.0,0.0
113758	paperref:3850	paperref:4590	|	exists=NOTEXIST:P=1.0,0.0
103230	paperref:3105	paperref:5629	|	exists=NOTEXIST:P=1.0,0.0
89329	paperref:3833	paperref:1251	|	exists=NOTEXIST:P=1.0,0.0
112966	paperref:3248	paperref:3244	|	exists=EXIST:P=0.0,1.0
95529	paperref:1413	paperref:5070	|	exists=NOTEXIST:P=1.0,0.0
107227	paperref:1234	paperref:2905	|	exists=NOTEXIST:P=1.0,0.0
124107	paperref:1054	paperref:4884	|
85902	paperref:1219	paperref:3914	|	exists=NOTEXIST:P=1.0,0.0
86369	paperref:655	paperref:3827	|	exists=NOTEXIST:P=1.0,0.0
90267	paperref:647	paperref:1133	|
86031	paperref:1412	paperref:176	|	exists=NOTEXIST:P=1.0,0.0
115586	paperref:1055	paperref:3250	|	exists=NOTEXIST:P=1.0,0.0
119778	paperref:603	paperref:1055	|
114539	paperref:2990	paperref:4953	|	exists=NOTEXIST:P=1.0,0.0
83258	paperref:1491	paperref:3011	|	exists=NOTEXIST:P=1.0,0.0
125789	paperref:4360	paperref:4361	|	exists=EXIST:P=0.0,1.0
117261	paperref:643	paperref:2686	|	exists=NOTEXIST:P=1.0,0.0
78444	paperref:1405	paperref:4797	|	exists=NOTEXIST:P=1.0,0.0
87088	paperref:3828	paperref:4801	|
104215	paperref:3841	paperref:3851	|	exists=EXIST:P=0.0,1.0
131184	paperref:2327	paperref:5422	|
101684	paperref:3842	paperref:5116	|
93538	paperref:4163	paperref:4541	|	exists=NOTEXIST:P=1.0,0.0
79670	paperref:598	paperref:1879	|	exists=NOTEXIST:P=1.0,0.0
84620	paperref:2704	paperref:3302	|	exists=NOTEXIST:P=1.0,0.0
109948	paperref:4344	paperref:474	|	exists=NOTEXIST:P=1.0,0.0
81808	paperref:525	paperref:1056	|	exists=NOTEXIST:P=1.0,0.0
94422	paperref:3908	paperref:4542	|	exists=NOTEXIST:P=1.0,0.0
76417	paperref:2457	paperref:496	|	exists=NOTEXIST:P=1.0,0.0
130027	paperref:3874	paperref:3871	|
85040	paperref:3303	paperref:1667	|	exists=NOTEXIST:P=1.0,0.0
126132	paperref:75	paperref:5231	|	exists=NOTEXIST:P=1.0,0.0
115664	paperref:3344	paperref:1882	|	exists=NOTEXIST:P=1.0,0.0
110277	paperref:3846	paperref:1058	|
96045	paperref:1373	paperref:4224	|	exists=NOTEXIST:P=1.0,0.0
79555	paperref:1489	paperref:1490	|	exists=EXIST:P=0.0,1.0
93317	paperref:4008	paperref:4010	|	exists=EXIST:P=0.0,1.0
123310	paperref:1937	paperref:1708	|	exists=NOTEXIST:P=1.0,0.0
81729	paperref:222	paperref:1474	|	exists=NOTEXIST:P=1.0,0.0
78980	paperref:3850	paperref:4549	|
102477	paperref:3106	paperref:2838	|	exists=NOTEXIST:P=1.0,0.0
90545	paperref:3831	paperref:3250	|
131934	paperref:1649	paperref:1428	|	exists=NOTEXIST:P=1.0,0.0
110412	paperref:1531	paperref:2838	|
75721	paperref:672	paperref:675	|	exists=EXIST:P=0.0,1.0
116682	paperref:3259	paperref:3256	|	exists=EXIST:P=0.0,1.0
120401	paperref:562	paperref:566	|
84255	paperref:3301	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
125564	paperref:112	paperref:1170	|
102645	paperref:650	paperref:2688	|	exists=NOTEXIST:P=1.0,0.0
81796	paperref:525	paperref:1053	|	exists=NOTEXIST:P=1.0,0.0
76703	paperref:2441	paperref:4316	|	exists=NOTEXIST:P=1.0,0.0
93706	paperref:941	paperref:643	|	exists=NOTEXIST:P=1.0,0.0
92830	paperref:4535	paperref:3852	|	exists=NOTEXIST:P=1.0,0.0
80811	paperref:5454	paperref:4257	|	exists=NOTEXIST:P=1.0,0.0
104707	paperref:3331	paperref:5607	|
92153	paperref:5280	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
92021	paperref:307	paperref:1617	|	exists=NOTEXIST:P=1.0,0.0
100377	paperref:431	paperref:597	|	exists=NOTEXIST:P=1.0,0.0
94250	paperref:2204	paperref:596	|
115572	paperref:601	paperref:3250	|
116736	paperref:647	paperref:4244	|	exists=NOTEXIST:P=1.0,0.0
129698	paperref:4260	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
132918	paperref:1634	paperref:2105	|
75467	paperref:3903	paperref:4103	|	exists=NOTEXIST:P=1.0,0.0
133095	paperref:958	paperref:2295	|	exists=NOTEXIST:P=1.0,0.0
113092	paperref:85	paperref:3852	|	exists=NOTEXIST:P=1.0,0.0
103202	paperref:1532	paperref:3907	|	exists=NOTEXIST:P=1.0,0.0
83733	paperref:3496	paperref:1490	|	exists=NOTEXIST:P=1.0,0.0
116998	paperref:338	paperref:103	|	exists=NOTEXIST:P=1.0,0.0
75745	paperref:5331	paperref:4437	|	exists=NOTEXIST:P=1.0,0.0
119065	paperref:4257	paperref:757	|	exists=NOTEXIST:P=1.0,0.0
116140	paperref:4627	paperref:3084	|
113106	paperref:5094	paperref:3852	|
123285	paperref:3579	paperref:3577	|	exists=EXIST:P=0.0,1.0
96937	paperref:3908	paperref:1751	|	exists=NOTEXIST:P=1.0,0.0
90936	paperref:2309	paperref:1716	|
108407	paperref:3414	paperref:2551	|	exists=NOTEXIST:P=1.0,0.0
83178	paperref:3398	paperref:2538	|
122717	paperref:1453	paperref:4604	|	exists=NOTEXIST:P=1.0,0.0
129333	paperref:1943	paperref:5171	|	exists=NOTEXIST:P=1.0,0.0
118347	paperref:1554	paperref:1966	|	exists=NOTEXIST:P=1.0,0.0
100136	paperref:456	paperref:4802	|
106351	paperref:3902	paperref:552	|
92852	paperref:4535	paperref:544	|	exists=NOTEXIST:P=1.0,0.0
126184	paperref:1253	paperref:4260	|	exists=NOTEXIST:P=1.0,0.0
124217	paperref:2638	paperref:2636	|	exists=EXIST:P=0.0,1.0
97368	paperref:3837	paperref:2688	|	exists=NOTEXIST:P=1.0,0.0
127436	paperref:550	paperref:4799	|	exists=NOTEXIST:P=1.0,0.0
101813	paperref:497	paperref:3904	|	exists=NOTEXIST:P=1.0,0.0
119205	paperref:2182	paperref:604	|	exists=NOTEXIST:P=1.0,0.0
91400	paperref:4244	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
116401	paperref:5596	paperref:266	|
114295	paperref:3872	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
77060	paperref:3171	paperref:4542	|	exists=NOTEXIST:P=1.0,0.0
97219	paperref:607	paperref:3837	|	exists=NOTEXIST:P=1.0,0.0
90219	paperref:1499	paperref:1133	|	exists=NOTEXIST:P=1.0,0.0
122325	paperref:2703	paperref:1667	|	exists=NOTEXIST:P=1.0,0.0
80836	paperref:929	paperref:608	|	exists=NOTEXIST:P=1.0,0.0
110571	paperref:1531	paperref:805	|	exists=NOTEXIST:P=1.0,0.0
118500	paperref:3423	paperref:2295	|	exists=NOTEXIST:P=1.0,0.0
117586	paperref:2703	paperref:897	|	exists=NOTEXIST:P=1.0,0.0
131635	paperref:2819	paperref:1284	|	exists=NOTEXIST:P=1.0,0.0
114511	paperref:4498	paperref:2077	|
83471	paperref:2027	paperref:1400	|
87325	paperref:5453	paperref:3829	|	exists=NOTEXIST:P=1.0,0.0
85602	paperref:3549	paperref:3547	|
119902	paperref:2495	paperref:2494	|	exists=EXIST:P=0.0,1.0
77339	paperref:3976	paperref:3973	|	exists=EXIST:P=0.0,1.0
84546	paperref:2670	paperref:1918	|	exists=NOTEXIST:P=1.0,0.0
76710	paperref:4316	paperref:1187	|	exists=NOTEXIST:P=1.0,0.0
95798	paperref:4796	paperref:2004	|	exists=NOTEXIST:P=1.0,0.0
88586	paperref:2972	paperref:5083	|	exists=NOTEXIST:P=1.0,0.0
88229	paperref:1136	paperref:1499	|	exists=NOTEXIST:P=1.0,0.0
123735	paperref:2131	paperref:3870	|	exists=NOTEXIST:P=1.0,0.0
102030	paperref:3899	paperref:651	|	exists=NOTEXIST:P=1.0,0.0
125332	paperref:4254	paperref:4259	|	exists=EXIST:P=0.0,1.0
117570	paperref:1544	paperref:1545	|	exists=EXIST:P=0.0,1.0
106401	paperref:3848	paperref:3902	|	exists=NOTEXIST:P=1.0,0.0
81007	paperref:525	paperref:527	|
134400	paperref:2293	paperref:2294	|	exists=EXIST:P=0.0,1.0
131236	paperref:1640	paperref:2700	|	exists=NOTEXIST:P=1.0,0.0
125419	paperref:5225	paperref:4367	|	exists=NOTEXIST:P=1.0,0.0
76172	paperref:222	paperref:1145	|	exists=NOTEXIST:P=1.0,0.0
80507	paperref:548	paperref:2021	|	exists=NOTEXIST:P=1.0,0.0
117179	paperref:4248	paperref:649	|
75677	paperref:168	paperref:1275	|	exists=NOTEXIST:P=1.0,0.0
91740	paperref:2694	paperref:4219	|	exists=NOTEXIST:P=1.0,0.0
121529	paperref:1250	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
106144	paperref:4796	paperref:3659	|	exists=NOTEXIST:P=1.0,0.0
107359	paperref:3419	paperref:1056	|	exists=NOTEXIST:P=1.0,0.0
78357	paperref:4543	paperref:1405	|	exists=NOTEXIST:P=1.0,0.0
121531	paperref:3247	paperref:3245	|	exists=EXIST:P=0.0,1.0
105683	paperref:4804	paperref:544	|	exists=NOTEXIST:P=1.0,0.0
117577	paperref:2704	paperref:897	|	exists=NOTEXIST:P=1.0,0.0
77712	paperref:1402	paperref:544	|	exists=NOTEXIST:P=1.0,0.0
128792	paperref:497	paperref:1170	|	exists=NOTEXIST:P=1.0,0.0
105365	paperref:2506	paperref:4748	|	exists=NOTEXIST:P=1.0,0.0
95706	paperref:1130	paperref:3698	|	exists=NOTEXIST:P=1.0,0.0
116061	paperref:3510	paperref:3508	|
77613	paperref:3762	paperref:3892	|	exists=NOTEXIST:P=1.0,0.0
120372	paperref:1168	paperref:755	|	exists=NOTEXIST:P=1.0,0.0
127152	paperref:2838	paperref:3897	|	exists=NOTEXIST:P=1.0,0.0
119929	paperref:3127	paperref:565	|
129316	paperref:612	paperref:4797	|
82401	paperref:5458	paperref:2330	|	exists=NOTEXIST:P=1.0,0.0
124225	paperref:4962	paperref:2627	|	exists=NOTEXIST:P=1.0,0.0
86792	paperref:529	paperref:1057	|
82160	paperref:223	paperref:1475	|	exists=NOTEXIST:P=1.0,0.0
134062	paperref:2708	paperref:1376	|	exists=NOTEXIST:P=1.0,0.0
95815	paperref:2004	paperref:2328	|	exists=NOTEXIST:P=1.0,0.0
129891	paperref:1453	paperref:3375	|	exists=NOTEXIST:P=1.0,0.0
105514	paperref:828	paperref:2852	|
78547	paperref:1877	paperref:1543	|	exists=NOTEXIST:P=1.0,0.0
108321	paperref:2944	paperref:5391	|	exists=NOTEXIST:P=1.0,0.0
77067	paperref:3171	paperref:1137	|	exists=NOTEXIST:P=1.0,0.0
101474	paperref:3842	paperref:609	|	exists=NOTEXIST:P=1.0,0.0
121913	paperref:1728	paperref:2768	|
120422	paperref:3424	paperref:1060	|	exists=NOTEXIST:P=1.0,0.0
92624	paperref:4168	paperref:3837	|	exists=NOTEXIST:P=1.0,0.0
79431	paperref:4544	paperref:4190	|	exists=NOTEXIST:P=1.0,0.0
129852	paperref:3870	paperref:2182	|	exists=NOTEXIST:P=1.0,0.0
128554	paperref:2556	paperref:3870	|	exists=NOTEXIST:P=1.0,0.0
114776	paperref:4783	paperref:644	|	exists=NOTEXIST:P=1.0,0.0
91666	paperref:4169	paperref:3836	|	exists=NOTEXIST:P=1.0,0.0
81290	paperref:5453	paperref:5455	|
85909	paperref:1219	paperref:3839	|
105229	paperref:1188	paperref:317	|	exists=NOTEXIST:P=1.0,0.0
118983	paperref:819	paperref:2700	|	exists=NOTEXIST:P=1.0,0.0
123441	paperref:3221	paperref:601	|	exists=NOTEXIST:P=1.0,0.0
101415	paperref:652	paperref:4247	|	exists=NOTEXIST:P=1.0,0.0
115736	paperref:5501	paperref:4705	|	exists=NOTEXIST:P=1.0,0.0
117989	paperref:2295	paperref:1543	|	exists=NOTEXIST:P=1.0,0.0
134136	paperref:1170	paperref:5119	|
128344	paperref:4248	paperref:4803	|
130772	paperref:773	paperref:579	|	exists=NOTEXIST:P=1.0,0.0
129748	paperref:5072	paperref:2112	|	exists=NOTEXIST:P=1.0,0.0
128824	paperref:497	paperref:2111	|
119255	paperref:1634	paperref:604	|	exists=NOTEXIST:P=1.0,0.0
105282	paperref:4881	paperref:3666	|	exists=NOTEXIST:P=1.0,0.0
101189	paperref:4190	paperref:4159	|	exists=NOTEXIST:P=1.0,0.0
77429	paperref:1403	paperref:1135	|
79720	paperref:2663	paperref:1406	|	exists=NOTEXIST:P=1.0,0.0
128619	paperref:610	paperref:3666	|	exists=NOTEXIST:P=1.0,0.0
115433	paperref:497	paperref:5269	|	exists=NOTEXIST:P=1.0,0.0
120813	paperref:3124	paperref:563	|
128594	paperref:3014	paperref:3464	|	exists=NOTEXIST:P=1.0,0.0
78843	paperref:1404	paperref:3493	|	exists=NOTEXIST:P=1.0,0.0
84235	paperref:3301	paperref:605	|	exists=NOTEXIST:P=1.0,0.0
128326	paperref:832	paperref:2830	|
107095	paperref:3329	paperref:4135	|
122684	paperref:3130	paperref:3129	|	exists=EXIST:P=0.0,1.0
109818	paperref:4980	paperref:3850	|
101225	paperref:1251	paperref:3104	|	exists=NOTEXIST:P=1.0,0.0
102207	paperref:4242	paperref:3905	|	exists=NOTEXIST:P=1.0,0.0
102682	paperref:2479	paperref:4953	|	exists=NOTEXIST:P=1.0,0.0
93365	paperref:3009	paperref:4166	|	exists=NOTEXIST:P=1.0,0.0
82814	paperref:3397	paperref:3399	|	exists=EXIST:P=0.0,1.0
127781	paperref:1250	paperref:3871	|	exists=NOTEXIST:P=1.0,0.0
102721	paperref:3906	paperref:3902	|	exists=EXIST:P=0.0,1.0
75820	paperref:3970	paperref:3568	|	exists=NOTEXIST:P=1.0,0.0
87976	paperref:940	paperref:4541	|	exists=NOTEXIST:P=1.0,0.0
130351	paperref:1240	paperref:1424	|	exists=NOTEXIST:P=1.0,0.0
113986	paperref:4130	paperref:3456	|	exists=NOTEXIST:P=1.0,0.0
115218	paperref:2107	paperref:1968	|
110079	paperref:2370	paperref:5247	|	exists=NOTEXIST:P=1.0,0.0
98390	paperref:452	paperref:645	|	exists=NOTEXIST:P=1.0,0.0
90609	paperref:3831	paperref:1623	|	exists=NOTEXIST:P=1.0,0.0
95027	paperref:4540	paperref:3905	|	exists=NOTEXIST:P=1.0,0.0
100862	paperref:3874	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
96181	paperref:3482	paperref:1535	|	exists=NOTEXIST:P=1.0,0.0
100543	paperref:653	paperref:3848	|
130358	paperref:78	paperref:2884	|	exists=NOTEXIST:P=1.0,0.0
113198	paperref:3852	paperref:761	|
134496	paperref:1169	paperref:3139	|	exists=NOTEXIST:P=1.0,0.0
106475	paperref:206	paperref:1252	|	exists=NOTEXIST:P=1.0,0.0
113548	paperref:3124	paperref:3851	|
130020	paperref:3871	paperref:2181	|	exists=NOTEXIST:P=1.0,0.0
97274	paperref:3837	paperref:2267	|	exists=NOTEXIST:P=1.0,0.0
108950	paperref:5012	paperref:4150	|	exists=NOTEXIST:P=1.0,0.0
79981	paperref:1486	paperref:1133	|	exists=NOTEXIST:P=1.0,0.0
129534	paperref:5533	paperref:3366	|	exists=NOTEXIST:P=1.0,0.0
115018	paperref:5171	paperref:921	|	exists=NOTEXIST:P=1.0,0.0
92891	paperref:4535	paperref:1752	|
94965	paperref:2667	paperref:1568	|	exists=NOTEXIST:P=1.0,0.0
86572	paperref:175	paperref:1156	|
78573	paperref:5271	paperref:1137	|
80534	paperref:5335	paperref:1536	|	exists=NOTEXIST:P=1.0,0.0
113738	paperref:1169	paperref:4070	|	exists=NOTEXIST:P=1.0,0.0
123543	paperref:601	paperref:3876	|	exists=NOTEXIST:P=1.0,0.0
80336	paperref:1487	paperref:3827	|
128358	paperref:4898	paperref:1857	|	exists=NOTEXIST:P=1.0,0.0
115124	paperref:1967	paperref:497	|
102300	paperref:3845	paperref:995	|	exists=NOTEXIST:P=1.0,0.0
127708	paperref:4243	paperref:552	|	exists=NOTEXIST:P=1.0,0.0
87915	paperref:2379	paperref:5224	|	exists=NOTEXIST:P=1.0,0.0
84990	paperref:4440	paperref:1520	|	exists=NOTEXIST:P=1.0,0.0
115068	paperref:3620	paperref:645	|	exists=NOTEXIST:P=1.0,0.0
106080	paperref:644	paperref:543	|	exists=NOTEXIST:P=1.0,0.0
118231	paperref:805	paperref:612	|
119676	paperref:756	paperref:2296	|	exists=NOTEXIST:P=1.0,0.0
88792	paperref:5064	paperref:840	|	exists=NOTEXIST:P=1.0,0.0
91718	paperref:4760	paperref:3195	|
118261	paperref:1544	paperref:609	|	exists=NOTEXIST:P=1.0,0.0
86301	paperref:3827	paperref:4595	|	exists=NOTEXIST:P=1.0,0.0
129000	paperref:3017	paperref:1275	|	exists=NOTEXIST:P=1.0,0.0
132435	paperref:1056	paperref:3299	|	exists=NOTEXIST:P=1.0,0.0
115237	paperref:5449	paperref:3503	|	exists=NOTEXIST:P=1.0,0.0
88982	paperref:1138	paperref:644	|
131706	paperref:960	paperref:5607	|	exists=NOTEXIST:P=1.0,0.0
89599	paperref:5066	paperref:1239	|	exists=NOTEXIST:P=1.0,0.0
121558	paperref:600	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
88742	paperref:1717	paperref:2441	|	exists=NOTEXIST:P=1.0,0.0
114064	paperref:3006	paperref:3030	|	exists=NOTEXIST:P=1.0,0.0
89176	paperref:1943	paperref:5067	|	exists=NOTEXIST:P=1.0,0.0
96386	paperref:3274	paperref:4827	|
87313	paperref:3911	paperref:3829	|	exists=NOTEXIST:P=1.0,0.0
98078	paperref:3835	paperref:5607	|	exists=NOTEXIST:P=1.0,0.0
130500	paperref:1243	paperref:1241	|	exists=EXIST:P=0.0,1.0
122370	paperref:606	paperref:3667	|
86515	paperref:4246	paperref:3827	|	exists=NOTEXIST:P=1.0,0.0
103540	paperref:3908	paperref:645	|
101553	paperref:3842	paperref:3864	|	exists=NOTEXIST:P=1.0,0.0
107942	paperref:5392	paperref:5389	|
84804	paperref:293	paperref:3824	|	exists=NOTEXIST:P=1.0,0.0
103068	paperref:3844	paperref:806	|	exists=NOTEXIST:P=1.0,0.0
98348	paperref:4805	paperref:452	|	exists=NOTEXIST:P=1.0,0.0
119125	paperref:5606	paperref:604	|	exists=NOTEXIST:P=1.0,0.0
122010	paperref:607	paperref:4256	|
117945	paperref:1543	paperref:608	|	exists=NOTEXIST:P=1.0,0.0
131947	paperref:3371	paperref:3369	|	exists=EXIST:P=0.0,1.0
91120	paperref:18	paperref:664	|
86237	paperref:3904	paperref:3827	|
116161	paperref:265	paperref:5598	|	exists=NOTEXIST:P=1.0,0.0
119111	paperref:604	paperref:1641	|	exists=NOTEXIST:P=1.0,0.0
105751	paperref:1684	paperref:1685	|	exists=EXIST:P=0.0,1.0
82853	paperref:1870	paperref:4638	|	exists=NOTEXIST:P=1.0,0.0
130128	paperref:1282	paperref:1037	|	exists=NOTEXIST:P=1.0,0.0
85001	paperref:4440	paperref:664	|	exists=NOTEXIST:P=1.0,0.0
111993	paperref:4190	paperref:2692	|	exists=NOTEXIST:P=1.0,0.0
87246	paperref:2190	paperref:3829	|	exists=NOTEXIST:P=1.0,0.0
75994	paperref:2178	paperref:5602	|	exists=NOTEXIST:P=1.0,0.0
80381	paperref:3973	paperref:578	|	exists=NOTEXIST:P=1.0,0.0
92093	paperref:4952	paperref:1496	|
80366	paperref:3973	paperref:3783	|	exists=NOTEXIST:P=1.0,0.0
86929	paperref:1055	paperref:3828	|
118985	paperref:819	paperref:4962	|	exists=NOTEXIST:P=1.0,0.0
82500	paperref:925	paperref:928	|	exists=EXIST:P=0.0,1.0
132279	paperref:2106	paperref:2110	|
116041	paperref:643	paperref:2688	|	exists=NOTEXIST:P=1.0,0.0
82019	paperref:2677	paperref:4591	|	exists=NOTEXIST:P=1.0,0.0
109523	paperref:5448	paperref:5587	|	exists=NOTEXIST:P=1.0,0.0
114817	paperref:3622	paperref:3899	|	exists=NOTEXIST:P=1.0,0.0
133679	paperref:2325	paperref:2751	|	exists=NOTEXIST:P=1.0,0.0
86837	paperref:2989	paperref:2665	|	exists=NOTEXIST:P=1.0,0.0
88028	paperref:940	paperref:1752	|	exists=NOTEXIST:P=1.0,0.0
132376	paperref:1051	paperref:1638	|
126359	paperref:3869	paperref:3661	|
98228	paperref:4261	paperref:3835	|	exists=NOTEXIST:P=1.0,0.0
98776	paperref:2388	paperref:4835	|	exists=NOTEXIST:P=1.0,0.0
111707	paperref:1534	paperref:1998	|	exists=NOTEXIST:P=1.0,0.0
120753	paperref:5009	paperref:5379	|
92028	paperref:308	paperref:307	|	exists=EXIST:P=0.0,1.0
111061	paperref:1253	paperref:1532	|	exists=NOTEXIST:P=1.0,0.0
75773	paperref:4286	paperref:4605	|	exists=NOTEXIST:P=1.0,0.0
132504	paperref:1060	paperref:1057	|
128888	paperref:4896	paperref:257	|
133516	paperref:3664	paperref:1571	|
89827	paperref:3832	paperref:3402	|
90698	paperref:4539	paperref:4165	|	exists=NOTEXIST:P=1.0,0.0
112174	paperref:3039	paperref:3038	|
126893	paperref:1940	paperref:70	|	exists=NOTEXIST:P=1.0,0.0
125243	paperref:113	paperref:2110	|	exists=NOTEXIST:P=1.0,0.0
131035	paperref:4799	paperref:3897	|	exists=NOTEXIST:P=1.0,0.0
78305	paperref:2690	paperref:1405	|	exists=NOTEXIST:P=1.0,0.0
121623	paperref:3124	paperref:1187	|	exists=NOTEXIST:P=1.0,0.0
121180	paperref:4261	paperref:3244	|
114713	paperref:4783	paperref:2269	|	exists=NOTEXIST:P=1.0,0.0
90595	paperref:4373	paperref:3831	|	exists=NOTEXIST:P=1.0,0.0
96752	paperref:3836	paperref:2688	|	exists=NOTEXIST:P=1.0,0.0
87202	paperref:3829	paperref:1535	|	exists=NOTEXIST:P=1.0,0.0
80432	paperref:2914	paperref:2444	|	exists=NOTEXIST:P=1.0,0.0
79014	paperref:3972	paperref:3567	|
124635	paperref:2556	paperref:4253	|
82765	paperref:926	paperref:1237	|
106629	paperref:3418	paperref:3243	|	exists=NOTEXIST:P=1.0,0.0
116730	paperref:647	paperref:4246	|
109811	paperref:4980	paperref:1841	|	exists=NOTEXIST:P=1.0,0.0
89904	paperref:1713	paperref:2443	|	exists=NOTEXIST:P=1.0,0.0
123629	paperref:5486	paperref:471	|	exists=NOTEXIST:P=1.0,0.0
85744	paperref:1219	paperref:3073	|	exists=NOTEXIST:P=1.0,0.0
118175	paperref:3858	paperref:3876	|	exists=NOTEXIST:P=1.0,0.0
105354	paperref:2768	paperref:1127	|
112436	paperref:2690	paperref:2552	|
97375	paperref:3873	paperref:3837	|
100294	paperref:597	paperref:3661	|	exists=NOTEXIST:P=1.0,0.0
116424	paperref:2942	paperref:4705	|
103152	paperref:4783	paperref:3907	|
126453	paperref:1312	paperref:1449	|	exists=NOTEXIST:P=1.0,0.0
99282	paperref:3501	paperref:3838	|
111537	paperref:1533	paperref:5171	|	exists=NOTEXIST:P=1.0,0.0
95499	paperref:5460	paperref:4752	|
85870	paperref:1219	paperref:3312	|	exists=NOTEXIST:P=1.0,0.0
79250	paperref:1878	paperref:611	|	exists=NOTEXIST:P=1.0,0.0
128961	paperref:958	paperref:2555	|	exists=NOTEXIST:P=1.0,0.0
124796	paperref:5603	paperref:4252	|	exists=NOTEXIST:P=1.0,0.0
77672	paperref:1755	paperref:1402	|	exists=NOTEXIST:P=1.0,0.0
122385	paperref:606	paperref:611	|
115564	paperref:3250	paperref:480	|	exists=NOTEXIST:P=1.0,0.0
89149	paperref:1755	paperref:3493	|	exists=NOTEXIST:P=1.0,0.0
89938	paperref:5069	paperref:3913	|	exists=NOTEXIST:P=1.0,0.0
105914	paperref:3900	paperref:3852	|
111749	paperref:655	paperref:2838	|
127611	paperref:78	paperref:77	|
76387	paperref:674	paperref:677	|	exists=EXIST:P=0.0,1.0
115212	paperref:1968	paperref:2533	|	exists=NOTEXIST:P=1.0,0.0
97857	paperref:453	paperref:4243	|
94538	paperref:595	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
125973	paperref:1941	paperref:1252	|	exists=NOTEXIST:P=1.0,0.0
91335	paperref:3484	paperref:3830	|
99014	paperref:2556	paperref:599	|	exists=NOTEXIST:P=1.0,0.0
128769	paperref:497	paperref:1172	|	exists=NOTEXIST:P=1.0,0.0
103789	paperref:1539	paperref:763	|	exists=NOTEXIST:P=1.0,0.0
118815	paperref:3240	paperref:601	|	exists=NOTEXIST:P=1.0,0.0
95993	paperref:3834	paperref:3483	|	exists=NOTEXIST:P=1.0,0.0
128254	paperref:494	paperref:5531	|
117731	paperref:1250	paperref:1546	|
96678	paperref:3836	paperref:763	|	exists=NOTEXIST:P=1.0,0.0
95397	paperref:3485	paperref:5171	|	exists=NOTEXIST:P=1.0,0.0
