UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
372612	paperref:256392	paperref:256186	|	exists=NOTEXIST:P=1.0,0.0
358169	paperref:253666	paperref:255169	|
374456	paperref:253486	paperref:256674	|	exists=NOTEXIST:P=1.0,0.0
368948	paperref:255099	paperref:258331	|	exists=NOTEXIST:P=1.0,0.0
362044	paperref:257004	paperref:256692	|
367258	paperref:254076	paperref:254078	|	exists=EXIST:P=0.0,1.0
370570	paperref:256709	paperref:257101	|
368605	paperref:255545	paperref:257065	|
374745	paperref:253269	paperref:255133	|	exists=NOTEXIST:P=1.0,0.0
369033	paperref:258446	paperref:256170	|
340276	paperref:257641	paperref:256458	|	exists=NOTEXIST:P=1.0,0.0
350262	paperref:254260	paperref:254779	|	exists=NOTEXIST:P=1.0,0.0
334523	paperref:256670	paperref:253603	|
355189	paperref:253447	paperref:257100	|
345272	paperref:255731	paperref:254878	|
337215	paperref:253446	paperref:258062	|	exists=NOTEXIST:P=1.0,0.0
331321	paperref:257591	paperref:257600	|
331746	paperref:254080	paperref:253094	|	exists=NOTEXIST:P=1.0,0.0
373455	paperref:258094	paperref:254870	|
339239	paperref:257085	paperref:253390	|	exists=NOTEXIST:P=1.0,0.0
359064	paperref:258474	paperref:256238	|	exists=NOTEXIST:P=1.0,0.0
331479	paperref:254572	paperref:253126	|	exists=NOTEXIST:P=1.0,0.0
331894	paperref:253392	paperref:255525	|
372553	paperref:256383	paperref:256828	|
341726	paperref:257646	paperref:256744	|	exists=NOTEXIST:P=1.0,0.0
352444	paperref:253060	paperref:253986	|
350925	paperref:256322	paperref:256682	|
333483	paperref:257030	paperref:257377	|	exists=NOTEXIST:P=1.0,0.0
366556	paperref:255171	paperref:255692	|	exists=NOTEXIST:P=1.0,0.0
360656	paperref:257960	paperref:256688	|
359736	paperref:256737	paperref:254595	|
363050	paperref:254716	paperref:253438	|	exists=NOTEXIST:P=1.0,0.0
357523	paperref:255789	paperref:255794	|	exists=EXIST:P=0.0,1.0
356923	paperref:254970	paperref:257098	|	exists=NOTEXIST:P=1.0,0.0
354304	paperref:254329	paperref:256674	|	exists=NOTEXIST:P=1.0,0.0
369572	paperref:255345	paperref:255342	|
349768	paperref:256084	paperref:256420	|	exists=NOTEXIST:P=1.0,0.0
375467	paperref:253046	paperref:254861	|
368550	paperref:253150	paperref:254309	|	exists=NOTEXIST:P=1.0,0.0
371519	paperref:256713	paperref:254012	|
345492	paperref:254760	paperref:253197	|
335415	paperref:255410	paperref:255784	|
371012	paperref:255695	paperref:255169	|	exists=NOTEXIST:P=1.0,0.0
351254	paperref:256681	paperref:257088	|
364449	paperref:254710	paperref:255812	|
370358	paperref:257975	paperref:254315	|
333435	paperref:255529	paperref:257377	|	exists=NOTEXIST:P=1.0,0.0
346804	paperref:252861	paperref:255191	|
353917	paperref:256747	paperref:257085	|	exists=NOTEXIST:P=1.0,0.0
348394	paperref:256080	paperref:256688	|
346053	paperref:256185	paperref:258486	|
342472	paperref:257643	paperref:255531	|
370950	paperref:256717	paperref:255134	|
346199	paperref:254092	paperref:255678	|
336107	paperref:254464	paperref:257395	|
359483	paperref:256689	paperref:257207	|	exists=NOTEXIST:P=1.0,0.0
367966	paperref:253648	paperref:253650	|
334393	paperref:254837	paperref:254379	|
369744	paperref:254216	paperref:255541	|
371826	paperref:256673	paperref:257102	|
359529	paperref:256689	paperref:256237	|	exists=NOTEXIST:P=1.0,0.0
362156	paperref:254614	paperref:254615	|	exists=EXIST:P=0.0,1.0
365490	paperref:256679	paperref:258109	|	exists=NOTEXIST:P=1.0,0.0
343155	paperref:255526	paperref:253976	|
373858	paperref:253363	paperref:254233	|	exists=NOTEXIST:P=1.0,0.0
353706	paperref:256086	paperref:258120	|
375834	paperref:257083	paperref:253383	|	exists=NOTEXIST:P=1.0,0.0
351012	paperref:254953	paperref:256682	|	exists=NOTEXIST:P=1.0,0.0
367673	paperref:256508	paperref:256696	|	exists=NOTEXIST:P=1.0,0.0
336781	paperref:254081	paperref:253102	|
353568	paperref:256746	paperref:253780	|
341041	paperref:252952	paperref:256238	|	exists=NOTEXIST:P=1.0,0.0
352501	paperref:256743	paperref:254596	|
345424	paperref:253821	paperref:258485	|	exists=NOTEXIST:P=1.0,0.0
376693	paperref:253292	paperref:253491	|	exists=NOTEXIST:P=1.0,0.0
371345	paperref:255167	paperref:253363	|
337138	paperref:253537	paperref:258460	|	exists=NOTEXIST:P=1.0,0.0
348487	paperref:254479	paperref:256712	|	exists=NOTEXIST:P=1.0,0.0
338492	paperref:252945	paperref:258230	|
365212	paperref:254593	paperref:257624	|	exists=NOTEXIST:P=1.0,0.0
338686	paperref:255532	paperref:253391	|	exists=NOTEXIST:P=1.0,0.0
353087	paperref:256088	paperref:256715	|	exists=NOTEXIST:P=1.0,0.0
372081	paperref:256669	paperref:257082	|	exists=NOTEXIST:P=1.0,0.0
347391	paperref:256142	paperref:255221	|
343172	paperref:253976	paperref:256678	|	exists=NOTEXIST:P=1.0,0.0
335788	paperref:255397	paperref:254147	|	exists=NOTEXIST:P=1.0,0.0
358786	paperref:257094	paperref:255137	|	exists=NOTEXIST:P=1.0,0.0
349912	paperref:258053	paperref:254338	|	exists=NOTEXIST:P=1.0,0.0
375642	paperref:257082	paperref:254591	|
369077	paperref:255454	paperref:254317	|
331157	paperref:254336	paperref:253016	|	exists=NOTEXIST:P=1.0,0.0
339405	paperref:256602	paperref:256619	|
372764	paperref:252910	paperref:254371	|
359938	paperref:257091	paperref:253593	|
367812	paperref:255351	paperref:252877	|	exists=NOTEXIST:P=1.0,0.0
351017	paperref:254951	paperref:256682	|	exists=NOTEXIST:P=1.0,0.0
368441	paperref:256174	paperref:253797	|
338943	paperref:252944	paperref:255597	|	exists=NOTEXIST:P=1.0,0.0
334998	paperref:254059	paperref:254681	|
377211	paperref:256538	paperref:257207	|	exists=NOTEXIST:P=1.0,0.0
369376	paperref:254379	paperref:257820	|
350371	paperref:254823	paperref:256083	|	exists=NOTEXIST:P=1.0,0.0
362031	paperref:256692	paperref:257213	|
360056	paperref:253259	paperref:255752	|
368048	paperref:258234	paperref:257492	|
348480	paperref:254548	paperref:254479	|
363616	paperref:253438	paperref:253271	|	exists=NOTEXIST:P=1.0,0.0
363467	paperref:253660	paperref:255545	|
362315	paperref:254755	paperref:253324	|
339374	paperref:256217	paperref:257128	|	exists=NOTEXIST:P=1.0,0.0
376128	paperref:257087	paperref:253490	|	exists=NOTEXIST:P=1.0,0.0
373778	paperref:256459	paperref:253294	|	exists=NOTEXIST:P=1.0,0.0
332771	paperref:253097	paperref:254082	|
345041	paperref:255944	paperref:253495	|	exists=NOTEXIST:P=1.0,0.0
347201	paperref:254777	paperref:255108	|
373134	paperref:256711	paperref:256261	|	exists=NOTEXIST:P=1.0,0.0
372822	paperref:253366	paperref:253369	|	exists=EXIST:P=0.0,1.0
341149	paperref:257639	paperref:257640	|	exists=EXIST:P=0.0,1.0
364141	paperref:255027	paperref:253439	|
333771	paperref:253600	paperref:253834	|
375552	paperref:256677	paperref:257087	|	exists=NOTEXIST:P=1.0,0.0
353367	paperref:254059	paperref:256687	|
346089	paperref:255044	paperref:256082	|
331686	paperref:253966	paperref:253968	|
346240	paperref:254092	paperref:257101	|	exists=NOTEXIST:P=1.0,0.0
360635	paperref:256675	paperref:256688	|
350250	paperref:253759	paperref:254950	|	exists=NOTEXIST:P=1.0,0.0
351430	paperref:253337	paperref:257550	|
357203	paperref:256575	paperref:256990	|	exists=NOTEXIST:P=1.0,0.0
348910	paperref:256082	paperref:256256	|	exists=NOTEXIST:P=1.0,0.0
348822	paperref:258050	paperref:253821	|
374728	paperref:257082	paperref:256673	|
358439	paperref:257087	paperref:254339	|	exists=NOTEXIST:P=1.0,0.0
379163	paperref:253386	paperref:255526	|
363583	paperref:253438	paperref:256259	|
357736	paperref:258446	paperref:255221	|
370809	paperref:257100	paperref:256718	|	exists=NOTEXIST:P=1.0,0.0
349760	paperref:256084	paperref:256264	|
346402	paperref:254472	paperref:253438	|
343322	paperref:258049	paperref:254338	|
335205	paperref:256669	paperref:253606	|
362478	paperref:256942	paperref:253294	|
341287	paperref:257386	paperref:257388	|	exists=EXIST:P=0.0,1.0
374227	paperref:255216	paperref:255215	|
359701	paperref:253385	paperref:256737	|	exists=NOTEXIST:P=1.0,0.0
362280	paperref:256337	paperref:256691	|	exists=NOTEXIST:P=1.0,0.0
345267	paperref:254693	paperref:255361	|
372891	paperref:257805	paperref:256183	|
344134	paperref:253973	paperref:255531	|
351631	paperref:253446	paperref:253337	|	exists=NOTEXIST:P=1.0,0.0
339031	paperref:257864	paperref:253472	|
349120	paperref:254243	paperref:254596	|	exists=NOTEXIST:P=1.0,0.0
342197	paperref:254844	paperref:253970	|
362265	paperref:256691	paperref:257439	|	exists=NOTEXIST:P=1.0,0.0
357635	paperref:255221	paperref:256668	|
340870	paperref:255948	paperref:256499	|
376188	paperref:255138	paperref:256709	|
374110	paperref:256672	paperref:254375	|
331548	paperref:256620	paperref:256807	|
369967	paperref:258341	paperref:258343	|	exists=EXIST:P=0.0,1.0
367318	paperref:257745	paperref:257747	|
364693	paperref:257587	paperref:257600	|
366954	paperref:256338	paperref:256339	|
333554	paperref:257599	paperref:257594	|
340417	paperref:254092	paperref:255947	|
353980	paperref:257639	paperref:253449	|	exists=NOTEXIST:P=1.0,0.0
331948	paperref:254240	paperref:253392	|
367887	paperref:257681	paperref:252855	|	exists=NOTEXIST:P=1.0,0.0
359094	paperref:255077	paperref:255075	|	exists=EXIST:P=0.0,1.0
376237	paperref:253386	paperref:257088	|
358445	paperref:256942	paperref:254339	|
345066	paperref:255944	paperref:253383	|	exists=NOTEXIST:P=1.0,0.0
352902	paperref:255580	paperref:254862	|	exists=NOTEXIST:P=1.0,0.0
349794	paperref:256084	paperref:253443	|
363214	paperref:256690	paperref:258444	|
351653	paperref:257096	paperref:253337	|
352292	paperref:257468	paperref:253443	|	exists=NOTEXIST:P=1.0,0.0
349910	paperref:256548	paperref:258053	|	exists=NOTEXIST:P=1.0,0.0
340616	paperref:257642	paperref:257088	|	exists=NOTEXIST:P=1.0,0.0
345295	paperref:257935	paperref:256676	|	exists=NOTEXIST:P=1.0,0.0
352626	paperref:253145	paperref:254704	|	exists=NOTEXIST:P=1.0,0.0
360514	paperref:254541	paperref:256688	|
362245	paperref:256691	paperref:257430	|	exists=NOTEXIST:P=1.0,0.0
344036	paperref:257232	paperref:256388	|
365008	paperref:256331	paperref:256673	|	exists=NOTEXIST:P=1.0,0.0
346311	paperref:255611	paperref:255762	|
333817	paperref:257617	paperref:257598	|
354887	paperref:253448	paperref:254717	|
346987	paperref:255724	paperref:258071	|
344223	paperref:253973	paperref:256684	|	exists=NOTEXIST:P=1.0,0.0
346549	paperref:254548	paperref:254091	|
332927	paperref:255763	paperref:257379	|	exists=NOTEXIST:P=1.0,0.0
366939	paperref:256339	paperref:256458	|
378955	paperref:258425	paperref:258424	|	exists=EXIST:P=0.0,1.0
364957	paperref:253444	paperref:253436	|	exists=EXIST:P=0.0,1.0
375691	paperref:256679	paperref:254373	|	exists=NOTEXIST:P=1.0,0.0
332430	paperref:256816	paperref:256622	|
337105	paperref:253896	paperref:255769	|
361211	paperref:256686	paperref:253436	|	exists=NOTEXIST:P=1.0,0.0
334777	paperref:253444	paperref:253800	|
371010	paperref:257185	paperref:254642	|
346081	paperref:256089	paperref:255044	|
347877	paperref:254952	paperref:254477	|	exists=NOTEXIST:P=1.0,0.0
368902	paperref:256171	paperref:255134	|	exists=NOTEXIST:P=1.0,0.0
360885	paperref:253425	paperref:256685	|
354242	paperref:255689	paperref:256114	|
332362	paperref:255525	paperref:257006	|	exists=NOTEXIST:P=1.0,0.0
358518	paperref:254079	paperref:253764	|
352684	paperref:256264	paperref:256087	|	exists=NOTEXIST:P=1.0,0.0
360499	paperref:256688	paperref:253641	|	exists=NOTEXIST:P=1.0,0.0
355807	paperref:256341	paperref:257624	|
338684	paperref:254240	paperref:253391	|	exists=NOTEXIST:P=1.0,0.0
341729	paperref:257646	paperref:253974	|
366180	paperref:258107	paperref:255445	|	exists=NOTEXIST:P=1.0,0.0
364255	paperref:255347	paperref:257582	|
337541	paperref:258063	paperref:255769	|	exists=NOTEXIST:P=1.0,0.0
354238	paperref:256114	paperref:253665	|	exists=NOTEXIST:P=1.0,0.0
352592	paperref:257467	paperref:253450	|	exists=NOTEXIST:P=1.0,0.0
349328	paperref:256503	paperref:256081	|
375286	paperref:255527	paperref:256463	|
360673	paperref:254409	paperref:254497	|	exists=NOTEXIST:P=1.0,0.0
335176	paperref:256670	paperref:258168	|
362408	paperref:253436	paperref:253892	|	exists=NOTEXIST:P=1.0,0.0
340817	paperref:252951	paperref:255373	|	exists=NOTEXIST:P=1.0,0.0
356034	paperref:253445	paperref:258443	|
357867	paperref:257096	paperref:258446	|
354455	paperref:254328	paperref:256332	|
369579	paperref:258343	paperref:256442	|
344482	paperref:257382	paperref:257380	|	exists=EXIST:P=0.0,1.0
366277	paperref:253444	paperref:255028	|	exists=NOTEXIST:P=1.0,0.0
363708	paperref:256717	paperref:256501	|	exists=NOTEXIST:P=1.0,0.0
351926	paperref:256680	paperref:256714	|
345383	paperref:253487	paperref:255945	|	exists=NOTEXIST:P=1.0,0.0
340561	paperref:257642	paperref:256458	|	exists=NOTEXIST:P=1.0,0.0
333704	paperref:254140	paperref:256710	|	exists=NOTEXIST:P=1.0,0.0
367141	paperref:256338	paperref:257207	|	exists=NOTEXIST:P=1.0,0.0
341175	paperref:257640	paperref:256738	|
378332	paperref:255138	paperref:254371	|	exists=NOTEXIST:P=1.0,0.0
346248	paperref:254092	paperref:253442	|
341765	paperref:257646	paperref:253383	|	exists=NOTEXIST:P=1.0,0.0
339612	paperref:257650	paperref:254757	|
335934	paperref:254144	paperref:257788	|
339989	paperref:257030	paperref:256331	|	exists=NOTEXIST:P=1.0,0.0
348399	paperref:256080	paperref:254138	|	exists=NOTEXIST:P=1.0,0.0
344239	paperref:256861	paperref:256862	|
377673	paperref:253593	paperref:254012	|	exists=NOTEXIST:P=1.0,0.0
334589	paperref:257596	paperref:257595	|
357005	paperref:253668	paperref:257802	|	exists=NOTEXIST:P=1.0,0.0
356099	paperref:255424	paperref:255181	|
348258	paperref:256080	paperref:254384	|
365761	paperref:254558	paperref:254264	|
367301	paperref:252856	paperref:257683	|
372528	paperref:257331	paperref:255156	|	exists=NOTEXIST:P=1.0,0.0
377896	paperref:253737	paperref:257427	|
376288	paperref:258143	paperref:258142	|	exists=EXIST:P=0.0,1.0
361953	paperref:256717	paperref:256692	|	exists=NOTEXIST:P=1.0,0.0
348468	paperref:253642	paperref:254479	|	exists=NOTEXIST:P=1.0,0.0
374669	paperref:256168	paperref:258447	|	exists=NOTEXIST:P=1.0,0.0
361617	paperref:253345	paperref:253344	|	exists=EXIST:P=0.0,1.0
373163	paperref:256711	paperref:254969	|
338460	paperref:253899	paperref:256083	|
367556	paperref:253659	paperref:255547	|
337736	paperref:257635	paperref:256618	|	exists=NOTEXIST:P=1.0,0.0
336592	paperref:256257	paperref:254143	|
365564	paperref:253441	paperref:253797	|
350001	paperref:255393	paperref:256749	|
340849	paperref:258281	paperref:258235	|
359455	paperref:256686	paperref:257092	|	exists=NOTEXIST:P=1.0,0.0
376323	paperref:254011	paperref:257395	|	exists=NOTEXIST:P=1.0,0.0
360327	paperref:254126	paperref:254317	|
335983	paperref:254463	paperref:257856	|	exists=NOTEXIST:P=1.0,0.0
345877	paperref:253487	paperref:255613	|
342479	paperref:257643	paperref:256458	|	exists=NOTEXIST:P=1.0,0.0
359480	paperref:256689	paperref:255399	|
345439	paperref:258485	paperref:254337	|
331523	paperref:255852	paperref:254241	|	exists=NOTEXIST:P=1.0,0.0
351439	paperref:253337	paperref:256170	|
376476	paperref:254867	paperref:253294	|	exists=NOTEXIST:P=1.0,0.0
334144	paperref:256364	paperref:256365	|	exists=EXIST:P=0.0,1.0
344387	paperref:257387	paperref:256678	|
337340	paperref:253320	paperref:256088	|
357937	paperref:257164	paperref:255667	|
363128	paperref:256714	paperref:256690	|	exists=NOTEXIST:P=1.0,0.0
333373	paperref:253975	paperref:257377	|	exists=NOTEXIST:P=1.0,0.0
364914	paperref:253436	paperref:256710	|	exists=NOTEXIST:P=1.0,0.0
345603	paperref:253675	paperref:255221	|	exists=NOTEXIST:P=1.0,0.0
336239	paperref:253230	paperref:252975	|	exists=NOTEXIST:P=1.0,0.0
361031	paperref:254923	paperref:257883	|
346468	paperref:257390	paperref:256681	|
336042	paperref:254084	paperref:255221	|
332764	paperref:253097	paperref:254261	|	exists=NOTEXIST:P=1.0,0.0
370873	paperref:257914	paperref:254947	|
338205	paperref:258064	paperref:256256	|	exists=NOTEXIST:P=1.0,0.0
348242	paperref:254478	paperref:254371	|
350246	paperref:253759	paperref:254953	|
357977	paperref:257730	paperref:254489	|	exists=NOTEXIST:P=1.0,0.0
375749	paperref:254326	paperref:256679	|	exists=NOTEXIST:P=1.0,0.0
331182	paperref:253956	paperref:253958	|	exists=EXIST:P=0.0,1.0
336366	paperref:256369	paperref:257276	|
341924	paperref:254780	paperref:254161	|	exists=NOTEXIST:P=1.0,0.0
337480	paperref:254901	paperref:257813	|
374185	paperref:254430	paperref:255827	|
371533	paperref:256713	paperref:256678	|	exists=NOTEXIST:P=1.0,0.0
365788	paperref:253442	paperref:253594	|	exists=NOTEXIST:P=1.0,0.0
346425	paperref:254472	paperref:255548	|
357954	paperref:257730	paperref:254755	|	exists=NOTEXIST:P=1.0,0.0
377324	paperref:256319	paperref:258209	|
373876	paperref:254384	paperref:253797	|
344707	paperref:257381	paperref:257086	|
340229	paperref:256942	paperref:257641	|	exists=NOTEXIST:P=1.0,0.0
340906	paperref:255948	paperref:253483	|	exists=NOTEXIST:P=1.0,0.0
366078	paperref:253443	paperref:256256	|	exists=NOTEXIST:P=1.0,0.0
355670	paperref:253446	paperref:253269	|	exists=NOTEXIST:P=1.0,0.0
353543	paperref:256746	paperref:253388	|	exists=NOTEXIST:P=1.0,0.0
373274	paperref:253418	paperref:256819	|	exists=NOTEXIST:P=1.0,0.0
339080	paperref:257864	paperref:254783	|
372843	paperref:256035	paperref:256037	|	exists=EXIST:P=0.0,1.0
350462	paperref:256748	paperref:256681	|
345308	paperref:256686	paperref:257935	|
373931	paperref:256670	paperref:253294	|
370787	paperref:257100	paperref:255137	|
375438	paperref:253046	paperref:257214	|	exists=NOTEXIST:P=1.0,0.0
372590	paperref:258090	paperref:258098	|	exists=EXIST:P=0.0,1.0
352891	paperref:253297	paperref:256744	|
342238	paperref:254844	paperref:253760	|	exists=NOTEXIST:P=1.0,0.0
363101	paperref:254376	paperref:256690	|
369206	paperref:255398	paperref:255395	|
352669	paperref:253437	paperref:256087	|	exists=NOTEXIST:P=1.0,0.0
349143	paperref:254243	paperref:255392	|	exists=NOTEXIST:P=1.0,0.0
347882	paperref:254477	paperref:256696	|	exists=NOTEXIST:P=1.0,0.0
374633	paperref:256460	paperref:253488	|
341943	paperref:254780	paperref:257820	|
351588	paperref:253337	paperref:255977	|
331555	paperref:256620	paperref:257199	|	exists=NOTEXIST:P=1.0,0.0
372046	paperref:256669	paperref:256324	|
364409	paperref:253781	paperref:256462	|
340470	paperref:257636	paperref:255947	|
378885	paperref:257783	paperref:257785	|
347051	paperref:255138	paperref:254093	|	exists=NOTEXIST:P=1.0,0.0
334454	paperref:256686	paperref:258167	|
379200	paperref:255133	paperref:255136	|	exists=EXIST:P=0.0,1.0
369168	paperref:254537	paperref:254451	|
355486	paperref:257637	paperref:257010	|
373073	paperref:257980	paperref:257548	|
366304	paperref:253444	paperref:256264	|
363925	paperref:255885	paperref:256806	|	exists=NOTEXIST:P=1.0,0.0
374782	paperref:254431	paperref:255545	|	exists=NOTEXIST:P=1.0,0.0
342194	paperref:254844	paperref:256863	|
332671	paperref:257378	paperref:256457	|	exists=NOTEXIST:P=1.0,0.0
361859	paperref:255689	paperref:255361	|
351899	paperref:256680	paperref:253489	|	exists=NOTEXIST:P=1.0,0.0
378818	paperref:253493	paperref:255530	|	exists=NOTEXIST:P=1.0,0.0
348954	paperref:253450	paperref:256082	|	exists=NOTEXIST:P=1.0,0.0
350044	paperref:256206	paperref:255296	|
366476	paperref:253419	paperref:258460	|
360602	paperref:256670	paperref:256688	|
357032	paperref:257097	paperref:256173	|
342855	paperref:257644	paperref:253485	|
369243	paperref:255021	paperref:255398	|	exists=NOTEXIST:P=1.0,0.0
363480	paperref:258312	paperref:258313	|	exists=EXIST:P=0.0,1.0
370335	paperref:258341	paperref:257491	|	exists=NOTEXIST:P=1.0,0.0
354459	paperref:254328	paperref:257211	|	exists=NOTEXIST:P=1.0,0.0
347786	paperref:257724	paperref:257723	|	exists=EXIST:P=0.0,1.0
336215	paperref:258171	paperref:257275	|	exists=NOTEXIST:P=1.0,0.0
359686	paperref:256737	paperref:255678	|	exists=NOTEXIST:P=1.0,0.0
335653	paperref:253473	paperref:255678	|
368886	paperref:253425	paperref:257429	|	exists=NOTEXIST:P=1.0,0.0
347996	paperref:257082	paperref:254240	|	exists=NOTEXIST:P=1.0,0.0
347166	paperref:255108	paperref:255221	|	exists=NOTEXIST:P=1.0,0.0
376469	paperref:253294	paperref:253384	|	exists=NOTEXIST:P=1.0,0.0
335258	paperref:256670	paperref:253606	|
333862	paperref:256942	paperref:257375	|	exists=NOTEXIST:P=1.0,0.0
366913	paperref:256388	paperref:253817	|	exists=NOTEXIST:P=1.0,0.0
350429	paperref:255132	paperref:256083	|	exists=NOTEXIST:P=1.0,0.0
348087	paperref:256976	paperref:253437	|	exists=NOTEXIST:P=1.0,0.0
340877	paperref:255948	paperref:253043	|	exists=NOTEXIST:P=1.0,0.0
335142	paperref:257597	paperref:257586	|	exists=EXIST:P=0.0,1.0
331883	paperref:255979	paperref:253392	|	exists=NOTEXIST:P=1.0,0.0
354209	paperref:254556	paperref:254552	|	exists=EXIST:P=0.0,1.0
333740	paperref:253148	paperref:253693	|
369342	paperref:255397	paperref:255031	|
367788	paperref:255350	paperref:253916	|	exists=NOTEXIST:P=1.0,0.0
347416	paperref:256142	paperref:257960	|
360387	paperref:256739	paperref:258109	|
368009	paperref:255877	paperref:255879	|	exists=EXIST:P=0.0,1.0
359678	paperref:256692	paperref:256737	|
332901	paperref:256457	paperref:257379	|
354605	paperref:256507	paperref:253449	|
356507	paperref:257099	paperref:256672	|	exists=NOTEXIST:P=1.0,0.0
367119	paperref:255167	paperref:255172	|	exists=EXIST:P=0.0,1.0
345775	paperref:255284	paperref:253115	|
354436	paperref:258325	paperref:254061	|	exists=NOTEXIST:P=1.0,0.0
354256	paperref:256114	paperref:255768	|
349527	paperref:254139	paperref:256256	|	exists=NOTEXIST:P=1.0,0.0
374702	paperref:256673	paperref:257432	|
374074	paperref:258446	paperref:256168	|
349939	paperref:256749	paperref:256460	|	exists=NOTEXIST:P=1.0,0.0
343832	paperref:257385	paperref:255531	|
376669	paperref:254376	paperref:254374	|	exists=EXIST:P=0.0,1.0
355131	paperref:253447	paperref:254716	|
355133	paperref:253447	paperref:256171	|
349787	paperref:256084	paperref:256716	|
338287	paperref:258064	paperref:257722	|
335328	paperref:257596	paperref:257585	|
377063	paperref:257041	paperref:256591	|	exists=NOTEXIST:P=1.0,0.0
345049	paperref:253486	paperref:255944	|	exists=NOTEXIST:P=1.0,0.0
374781	paperref:254431	paperref:253486	|	exists=NOTEXIST:P=1.0,0.0
335579	paperref:253743	paperref:254165	|	exists=NOTEXIST:P=1.0,0.0
343978	paperref:256737	paperref:256751	|	exists=EXIST:P=0.0,1.0
377940	paperref:258288	paperref:258289	|
331344	paperref:257588	paperref:257591	|
352911	paperref:255580	paperref:255532	|
351297	paperref:256743	paperref:256741	|
333029	paperref:254039	paperref:256390	|	exists=NOTEXIST:P=1.0,0.0
331676	paperref:257114	paperref:253968	|	exists=NOTEXIST:P=1.0,0.0
378915	paperref:255527	paperref:253495	|	exists=NOTEXIST:P=1.0,0.0
367585	paperref:257820	paperref:258469	|	exists=NOTEXIST:P=1.0,0.0
332539	paperref:255284	paperref:254986	|
346769	paperref:255046	paperref:255774	|
344606	paperref:253642	paperref:255942	|	exists=NOTEXIST:P=1.0,0.0
342455	paperref:257643	paperref:257644	|
338993	paperref:255945	paperref:253472	|
369889	paperref:256257	paperref:256715	|	exists=NOTEXIST:P=1.0,0.0
369592	paperref:255542	paperref:253641	|	exists=NOTEXIST:P=1.0,0.0
333991	paperref:257375	paperref:256683	|
371648	paperref:256714	paperref:254012	|
348082	paperref:256976	paperref:255135	|
370421	paperref:256670	paperref:256507	|	exists=NOTEXIST:P=1.0,0.0
354862	paperref:254372	paperref:253448	|
360698	paperref:256239	paperref:256332	|
375230	paperref:254742	paperref:257495	|
347148	paperref:255108	paperref:257101	|	exists=NOTEXIST:P=1.0,0.0
366014	paperref:255700	paperref:256785	|
363048	paperref:254716	paperref:256170	|	exists=NOTEXIST:P=1.0,0.0
356822	paperref:255399	paperref:257098	|
366218	paperref:256459	paperref:256335	|	exists=NOTEXIST:P=1.0,0.0
334270	paperref:254836	paperref:256677	|
342695	paperref:254593	paperref:253977	|
362423	paperref:256698	paperref:253892	|	exists=NOTEXIST:P=1.0,0.0
372410	paperref:256241	paperref:256667	|
365669	paperref:255235	paperref:256332	|
372231	paperref:255965	paperref:256668	|	exists=NOTEXIST:P=1.0,0.0
375197	paperref:253284	paperref:258444	|
337841	paperref:255846	paperref:253156	|	exists=NOTEXIST:P=1.0,0.0
362523	paperref:256942	paperref:256669	|
343450	paperref:257384	paperref:257003	|	exists=NOTEXIST:P=1.0,0.0
340887	paperref:256742	paperref:255948	|
365431	paperref:253271	paperref:253435	|	exists=NOTEXIST:P=1.0,0.0
377741	paperref:253297	paperref:253489	|	exists=NOTEXIST:P=1.0,0.0
345063	paperref:254777	paperref:255944	|	exists=NOTEXIST:P=1.0,0.0
349233	paperref:257720	paperref:253830	|
363738	paperref:258312	paperref:258310	|
351985	paperref:256680	paperref:256240	|	exists=NOTEXIST:P=1.0,0.0
367190	paperref:254233	paperref:257856	|
335377	paperref:257932	paperref:257931	|	exists=EXIST:P=0.0,1.0
341346	paperref:257645	paperref:257644	|
373464	paperref:256457	paperref:254372	|
371317	paperref:256714	paperref:253795	|
334172	paperref:256679	paperref:253602	|
375683	paperref:255210	paperref:256812	|	exists=NOTEXIST:P=1.0,0.0
366327	paperref:253444	paperref:256718	|	exists=NOTEXIST:P=1.0,0.0
370757	paperref:256156	paperref:257184	|
347955	paperref:254240	paperref:256458	|	exists=NOTEXIST:P=1.0,0.0
361060	paperref:256672	paperref:254331	|	exists=NOTEXIST:P=1.0,0.0
377805	paperref:255750	paperref:255751	|
357824	paperref:257096	paperref:255399	|	exists=NOTEXIST:P=1.0,0.0
336045	paperref:254084	paperref:257905	|	exists=NOTEXIST:P=1.0,0.0
376743	paperref:254376	paperref:254377	|	exists=EXIST:P=0.0,1.0
343115	paperref:253976	paperref:258119	|	exists=NOTEXIST:P=1.0,0.0
363091	paperref:254716	paperref:255020	|	exists=NOTEXIST:P=1.0,0.0
357229	paperref:255439	paperref:257756	|
342944	paperref:254027	paperref:255964	|
355702	paperref:253446	paperref:254953	|
374405	paperref:253044	paperref:255530	|	exists=NOTEXIST:P=1.0,0.0
347484	paperref:253044	paperref:255109	|	exists=NOTEXIST:P=1.0,0.0
358877	paperref:253450	paperref:253592	|
361832	paperref:256679	paperref:256684	|	exists=EXIST:P=0.0,1.0
363504	paperref:253438	paperref:256174	|	exists=NOTEXIST:P=1.0,0.0
374972	paperref:253045	paperref:256676	|
332741	paperref:257378	paperref:256686	|	exists=NOTEXIST:P=1.0,0.0
360709	paperref:256239	paperref:256685	|	exists=NOTEXIST:P=1.0,0.0
